demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,_unnamed_33,_row_id,_source_file,_source_sheet,_staged_at
DEM-0015632,2026-03-01,2026-03-07,2026,79,KOL-LOC-007,Tollygunge,2,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,500 ml,Weekday,63,30,93,192.21,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,94,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15632,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015633,2026-03-01,2026-03-07,2026,79,KOL-LOC-007,Tollygunge,3,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,88,41,129,63.78,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,119,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15633,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015634,2026-03-01,2026-03-07,2026,79,KOL-LOC-007,Tollygunge,4,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,95,44,139,22.55,1,20,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,151,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15634,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015635,2026-03-01,2026-03-07,2026,79,KOL-LOC-007,Tollygunge,5,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,60,28,88,44.25,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,85,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15635,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015636,2026-03-01,2026-03-07,2026,79,KOL-LOC-008,Golf Green,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,250 ml,Weekday,101,47,148,20.74,1,12,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,131,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15636,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015637,2026-03-01,2026-03-07,2026,79,KOL-LOC-008,Golf Green,2,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,500 ml,Weekday,75,35,110,193.85,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,106,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15637,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015638,2026-03-01,2026-03-07,2026,79,KOL-LOC-008,Golf Green,3,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,86,41,127,62.09,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,141,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15638,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015639,2026-03-01,2026-03-07,2026,79,KOL-LOC-008,Golf Green,4,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,76,36,112,22.76,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,109,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15639,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015640,2026-03-01,2026-03-07,2026,79,KOL-LOC-008,Golf Green,5,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,69,32,101,22.54,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,90,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15640,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015641,2026-03-01,2026-03-07,2026,79,KOL-LOC-009,Garia,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,1 L,Weekday,57,27,84,74.19,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,78,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15641,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015642,2026-03-01,2026-03-07,2026,79,KOL-LOC-009,Garia,2,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,125 ml,Weekday,93,44,137,84.27,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,124,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15642,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015643,2026-03-01,2026-03-07,2026,79,KOL-LOC-009,Garia,3,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,Vadilal,1 L,Weekday,54,25,79,322.15,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,87,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15643,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015644,2026-03-01,2026-03-07,2026,79,KOL-LOC-009,Garia,4,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,63,30,93,82.78,1,5,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,95,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15644,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015645,2026-03-01,2026-03-07,2026,79,KOL-LOC-009,Garia,5,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,92,43,135,43.72,1,10,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,123,SYNTHETIC_TRAINING,2026-09-14 10:41:02.121,,15645,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015646,2026-03-01,2026-03-07,2026,79,KOL-LOC-010,Kasba,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,106,50,156,23.22,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,157,SYNTHETIC_TRAINING,2026-09-14 10:41:02.122,,15646,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015647,2026-03-01,2026-03-07,2026,79,KOL-LOC-010,Kasba,2,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,99,47,146,22.98,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,138,SYNTHETIC_TRAINING,2026-09-14 10:41:02.122,,15647,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015648,2026-03-01,2026-03-07,2026,79,KOL-LOC-010,Kasba,3,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,97,46,143,55.87,1,15,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,141,SYNTHETIC_TRAINING,2026-09-14 10:41:02.122,,15648,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015649,2026-03-01,2026-03-07,2026,79,KOL-LOC-010,Kasba,4,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,92,43,135,22.41,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,123,SYNTHETIC_TRAINING,2026-09-14 10:41:02.122,,15649,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015650,2026-03-01,2026-03-07,2026,79,KOL-LOC-010,Kasba,5,ICE-003,Kwality Wall's Cornetto,Ice Cream & Frozen Desserts,Kwality Wall's,80 ml,Weekday,81,38,119,55.14,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,112,SYNTHETIC_TRAINING,2026-09-14 10:41:02.122,,15650,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015651,2026-03-01,2026-03-07,2026,79,KOL-LOC-011,Mukundapur,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,85,40,125,23.33,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,133,SYNTHETIC_TRAINING,2026-09-14 10:41:02.122,,15651,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015652,2026-03-01,2026-03-07,2026,79,KOL-LOC-011,Mukundapur,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,250 ml,Weekday,84,39,123,21.16,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,122,SYNTHETIC_TRAINING,2026-09-14 10:41:02.122,,15652,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015653,2026-03-01,2026-03-07,2026,79,KOL-LOC-011,Mukundapur,3,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,80 ml,Weekday,81,38,119,57.36,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,130,SYNTHETIC_TRAINING,2026-09-14 10:41:02.122,,15653,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015654,2026-03-01,2026-03-07,2026,79,KOL-LOC-011,Mukundapur,4,ICE-004,Kwality Wall's Magnum Classic,Ice Cream & Frozen Desserts,Kwality Wall's,1 L,Weekday,56,26,82,551.22,1,15,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,85,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15654,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015655,2026-03-01,2026-03-07,2026,79,KOL-LOC-011,Mukundapur,5,BEV-008,Paper Boat Aam Panna,Soft Drinks & Beverages,Paper Boat,250 ml,Weekday,66,31,97,48.15,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,88,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15655,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015656,2026-03-01,2026-03-07,2026,79,KOL-LOC-012,Santoshpur,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,74,35,109,23.55,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,103,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15656,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015657,2026-03-01,2026-03-07,2026,79,KOL-LOC-012,Santoshpur,2,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,82,39,121,22.6,1,10,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,125,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15657,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015658,2026-03-01,2026-03-07,2026,79,KOL-LOC-012,Santoshpur,3,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,71,33,104,56.93,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,106,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15658,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015659,2026-03-01,2026-03-07,2026,79,KOL-LOC-012,Santoshpur,4,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,1 L,Weekday,49,23,72,306.44,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,79,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15659,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015660,2026-03-01,2026-03-07,2026,79,KOL-LOC-012,Santoshpur,5,BEV-008,Paper Boat Aam Panna,Soft Drinks & Beverages,Paper Boat,750 ml,Weekday,76,36,112,129.46,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,108,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15660,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015661,2026-03-01,2026-03-07,2026,79,KOL-LOC-013,New Alipore,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,500 ml,Weekday,71,34,105,40.14,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,96,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15661,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015662,2026-03-01,2026-03-07,2026,79,KOL-LOC-013,New Alipore,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,93,44,137,23.04,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,141,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15662,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015663,2026-03-01,2026-03-07,2026,79,KOL-LOC-013,New Alipore,3,ICE-003,Kwality Wall's Cornetto,Ice Cream & Frozen Desserts,Kwality Wall's,500 ml,Weekday,70,33,103,185.02,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,92,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15663,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015664,2026-03-01,2026-03-07,2026,79,KOL-LOC-013,New Alipore,4,ICE-006,Havmor Mango Ice Cream,Ice Cream & Frozen Desserts,Havmor,500 ml,Weekday,78,36,114,192.69,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,124,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15664,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015665,2026-03-01,2026-03-07,2026,79,KOL-LOC-013,New Alipore,5,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,76,36,112,17.7,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,99,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15665,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015666,2026-03-01,2026-03-07,2026,79,KOL-LOC-014,Behala,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,78,37,115,62.95,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,104,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15666,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015667,2026-03-01,2026-03-07,2026,79,KOL-LOC-014,Behala,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,92,44,136,56.83,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,135,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15667,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015668,2026-03-01,2026-03-07,2026,79,KOL-LOC-014,Behala,3,ICE-006,Havmor Mango Ice Cream,Ice Cream & Frozen Desserts,Havmor,125 ml,Weekday,88,42,130,84.68,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,124,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15668,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015669,2026-03-01,2026-03-07,2026,79,KOL-LOC-014,Behala,4,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,Vadilal,80 ml,Weekday,78,36,114,51.8,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,100,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15669,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015670,2026-03-01,2026-03-07,2026,79,KOL-LOC-014,Behala,5,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,80,37,117,61.93,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,109,SYNTHETIC_TRAINING,2026-09-14 10:41:02.123,,15670,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015671,2026-03-01,2026-03-07,2026,79,KOL-LOC-015,Chetla,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,1 L,Weekday,58,28,86,73.99,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,89,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15671,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015672,2026-03-01,2026-03-07,2026,79,KOL-LOC-015,Chetla,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,78,37,115,60.53,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,104,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15672,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015673,2026-03-01,2026-03-07,2026,79,KOL-LOC-015,Chetla,3,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,82,38,120,60.54,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,116,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15673,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015674,2026-03-01,2026-03-07,2026,79,KOL-LOC-015,Chetla,4,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,250 ml,Weekday,84,40,124,112.71,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,122,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15674,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015675,2026-03-01,2026-03-07,2026,79,KOL-LOC-015,Chetla,5,BEV-008,Paper Boat Aam Panna,Soft Drinks & Beverages,Paper Boat,500 ml,Weekday,65,31,96,90.73,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,95,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15675,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015676,2026-03-01,2026-03-07,2026,79,KOL-LOC-016,Alipore,1,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,250 ml,Weekday,97,45,142,132.34,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,145,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15676,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015677,2026-03-01,2026-03-07,2026,79,KOL-LOC-016,Alipore,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,58,27,85,85.13,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,90,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15677,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015678,2026-03-01,2026-03-07,2026,79,KOL-LOC-016,Alipore,3,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,500 ml,Weekday,67,31,98,39.61,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,88,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15678,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015679,2026-03-01,2026-03-07,2026,79,KOL-LOC-016,Alipore,4,ICE-003,Kwality Wall's Cornetto,Ice Cream & Frozen Desserts,Kwality Wall's,250 ml,Weekday,87,41,128,127.89,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,130,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15679,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015680,2026-03-01,2026-03-07,2026,79,KOL-LOC-016,Alipore,5,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,56,27,83,84.74,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,74,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15680,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015681,2026-03-01,2026-03-07,2026,79,KOL-LOC-017,Kalighat,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,200 ml,Weekday,112,53,165,15.85,1,15,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,170,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15681,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015682,2026-03-01,2026-03-07,2026,79,KOL-LOC-017,Kalighat,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,58,28,86,81.08,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,85,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15682,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015683,2026-03-01,2026-03-07,2026,79,KOL-LOC-017,Kalighat,3,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,Vadilal,125 ml,Weekday,90,43,133,75.75,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,139,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15683,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015684,2026-03-01,2026-03-07,2026,79,KOL-LOC-017,Kalighat,4,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,86,41,127,18.32,1,15,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,118,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15684,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015685,2026-03-01,2026-03-07,2026,79,KOL-LOC-017,Kalighat,5,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,43,20,63,83.18,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,59,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15685,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015686,2026-03-01,2026-03-07,2026,79,KOL-LOC-018,Bhawanipore,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,84,39,123,44.32,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,117,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15686,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015687,2026-03-01,2026-03-07,2026,79,KOL-LOC-018,Bhawanipore,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,96,45,141,56.6,0,0,0,,Spring,33.1,6.0,60.8,Clear/Partly Cloudy,0,2026-03-08,2026-03-14,145,SYNTHETIC_TRAINING,2026-09-14 10:41:02.124,,15687,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
