demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,region_week_key,region_product_week_key,assortment_size,rank_scope,rank_basis,selling_unit_workbook,selling_unit_sheet,selling_unit_source_row,selling_unit_lookup_hint,reference_layer,anchor_status,_row_id,_source_file,_source_sheet,_staged_at
DEM-0000001,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-001,Lake Gardens,1,DAI-005,Mother Dairy Curd,Dairy & Milk Products,Mother Dairy,500 g,Weekday,111,35,146,52.79,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,152,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240101,KOL-LOC-001_20240101_DAI-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,3,'W001_2024-01-01'!A3,regional_selling_unit_reference,observed_top5_anchor,1,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018845,45949,45955,2025,95,KOL-LOC-009,Garia,5,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,90 g,Weekday,88,42,130,34.74,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,184,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-009_20251019,KOL-LOC-009_20251019_SNK-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,1607,'W095_2025-10-19'!A1607,regional_selling_unit_reference,observed_top5_anchor,18845,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018846,45949,45955,2025,95,KOL-LOC-010,Kasba,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,1 kg,Weekday,91,30,121,304.32,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,148,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-010_20251019,KOL-LOC-010_20251019_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,1803,'W095_2025-10-19'!A1803,regional_selling_unit_reference,observed_top5_anchor,18846,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018847,45949,45955,2025,95,KOL-LOC-010,Kasba,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,1 L,Weekday,108,51,159,76.48,1,20,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,192,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-010_20251019,KOL-LOC-010_20251019_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,1804,'W095_2025-10-19'!A1804,regional_selling_unit_reference,observed_top5_anchor,18847,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018848,45949,45955,2025,95,KOL-LOC-010,Kasba,3,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,1 kg,Weekday,85,28,113,175.84,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,157,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-010_20251019,KOL-LOC-010_20251019_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,1805,'W095_2025-10-19'!A1805,regional_selling_unit_reference,observed_top5_anchor,18848,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018849,45949,45955,2025,95,KOL-LOC-010,Kasba,4,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,50 g,Weekday,104,34,138,15.6,1,12,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,185,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-010_20251019,KOL-LOC-010_20251019_INS-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,1806,'W095_2025-10-19'!A1806,regional_selling_unit_reference,observed_top5_anchor,18849,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018850,45949,45955,2025,95,KOL-LOC-010,Kasba,5,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,500 g,Weekday,95,32,127,152.99,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,156,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-010_20251019,KOL-LOC-010_20251019_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,1807,'W095_2025-10-19'!A1807,regional_selling_unit_reference,observed_top5_anchor,18850,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018851,45949,45955,2025,95,KOL-LOC-011,Mukundapur,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,500 ml,Weekday,122,57,179,39.65,1,12,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,248,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-011_20251019,KOL-LOC-011_20251019_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2003,'W095_2025-10-19'!A2003,regional_selling_unit_reference,observed_top5_anchor,18851,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018852,45949,45955,2025,95,KOL-LOC-011,Mukundapur,2,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,135,63,198,17.95,1,12,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,254,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-011_20251019,KOL-LOC-011_20251019_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2004,'W095_2025-10-19'!A2004,regional_selling_unit_reference,observed_top5_anchor,18852,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018853,45949,45955,2025,95,KOL-LOC-011,Mukundapur,3,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,90 g,Weekday,73,34,107,34.08,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,148,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-011_20251019,KOL-LOC-011_20251019_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2005,'W095_2025-10-19'!A2005,regional_selling_unit_reference,observed_top5_anchor,18853,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018854,45949,45955,2025,95,KOL-LOC-011,Mukundapur,4,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,500 ml,Weekday,97,32,129,44.49,1,8,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,184,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-011_20251019,KOL-LOC-011_20251019_DAI-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2006,'W095_2025-10-19'!A2006,regional_selling_unit_reference,observed_top5_anchor,18854,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018855,45949,45955,2025,95,KOL-LOC-011,Mukundapur,5,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,1 kg,Weekday,68,23,91,172.39,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,112,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-011_20251019,KOL-LOC-011_20251019_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2007,'W095_2025-10-19'!A2007,regional_selling_unit_reference,observed_top5_anchor,18855,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018856,45949,45955,2025,95,KOL-LOC-012,Santoshpur,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,122,57,179,61.23,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,211,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-012_20251019,KOL-LOC-012_20251019_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2203,'W095_2025-10-19'!A2203,regional_selling_unit_reference,observed_top5_anchor,18856,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018857,45949,45955,2025,95,KOL-LOC-012,Santoshpur,2,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,107,50,157,18.14,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,186,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-012_20251019,KOL-LOC-012_20251019_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2204,'W095_2025-10-19'!A2204,regional_selling_unit_reference,observed_top5_anchor,18857,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018858,45949,45955,2025,95,KOL-LOC-012,Santoshpur,3,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,250 ml,Weekday,118,55,173,21.27,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,200,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-012_20251019,KOL-LOC-012_20251019_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2205,'W095_2025-10-19'!A2205,regional_selling_unit_reference,observed_top5_anchor,18858,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018859,45949,45955,2025,95,KOL-LOC-012,Santoshpur,4,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,200 g,Weekday,107,50,157,71.66,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,204,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-012_20251019,KOL-LOC-012_20251019_SNK-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2206,'W095_2025-10-19'!A2206,regional_selling_unit_reference,observed_top5_anchor,18859,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018860,45949,45955,2025,95,KOL-LOC-012,Santoshpur,5,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,250 g,Weekday,120,40,160,84.05,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,185,SYNTHETIC_TRAINING,46279.44516052083,KOL-LOC-012_20251019,KOL-LOC-012_20251019_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2207,'W095_2025-10-19'!A2207,regional_selling_unit_reference,observed_top5_anchor,18860,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018861,45949,45955,2025,95,KOL-LOC-013,New Alipore,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,100 g,Weekday,152,51,203,21.38,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,289,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-013_20251019,KOL-LOC-013_20251019_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2403,'W095_2025-10-19'!A2403,regional_selling_unit_reference,observed_top5_anchor,18861,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018862,45949,45955,2025,95,KOL-LOC-013,New Alipore,2,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,500 g,Weekday,104,34,138,163.76,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,172,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-013_20251019,KOL-LOC-013_20251019_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2404,'W095_2025-10-19'!A2404,regional_selling_unit_reference,observed_top5_anchor,18862,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018863,45949,45955,2025,95,KOL-LOC-013,New Alipore,3,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,110,52,162,43.49,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,193,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-013_20251019,KOL-LOC-013_20251019_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2405,'W095_2025-10-19'!A2405,regional_selling_unit_reference,observed_top5_anchor,18863,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018864,45949,45955,2025,95,KOL-LOC-013,New Alipore,4,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,250 g,Weekday,124,41,165,77.44,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,224,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-013_20251019,KOL-LOC-013_20251019_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2406,'W095_2025-10-19'!A2406,regional_selling_unit_reference,observed_top5_anchor,18864,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018865,45949,45955,2025,95,KOL-LOC-013,New Alipore,5,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,500 ml,Weekday,95,45,140,39.38,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,162,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-013_20251019,KOL-LOC-013_20251019_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2407,'W095_2025-10-19'!A2407,regional_selling_unit_reference,observed_top5_anchor,18865,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018866,45949,45955,2025,95,KOL-LOC-014,Behala,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,144,68,212,22.69,1,8,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,286,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-014_20251019,KOL-LOC-014_20251019_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2603,'W095_2025-10-19'!A2603,regional_selling_unit_reference,observed_top5_anchor,18866,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018867,45949,45955,2025,95,KOL-LOC-014,Behala,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,200 ml,Weekday,120,56,176,15.92,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,218,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-014_20251019,KOL-LOC-014_20251019_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2604,'W095_2025-10-19'!A2604,regional_selling_unit_reference,observed_top5_anchor,18867,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018868,45949,45955,2025,95,KOL-LOC-014,Behala,3,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,400 ml,Weekday,90,30,120,37.01,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,157,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-014_20251019,KOL-LOC-014_20251019_DAI-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2605,'W095_2025-10-19'!A2605,regional_selling_unit_reference,observed_top5_anchor,18868,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018869,45949,45955,2025,95,KOL-LOC-014,Behala,4,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,50 g,Weekday,84,28,112,16.68,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,143,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-014_20251019,KOL-LOC-014_20251019_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2606,'W095_2025-10-19'!A2606,regional_selling_unit_reference,observed_top5_anchor,18869,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018870,45949,45955,2025,95,KOL-LOC-014,Behala,5,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,110,52,162,17.87,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,204,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-014_20251019,KOL-LOC-014_20251019_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2607,'W095_2025-10-19'!A2607,regional_selling_unit_reference,observed_top5_anchor,18870,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018871,45949,45955,2025,95,KOL-LOC-015,Chetla,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,109,51,160,17.93,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,195,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-015_20251019,KOL-LOC-015_20251019_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2803,'W095_2025-10-19'!A2803,regional_selling_unit_reference,observed_top5_anchor,18871,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018872,45949,45955,2025,95,KOL-LOC-015,Chetla,2,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,500 g,Weekday,119,40,159,158.38,1,12,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,209,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-015_20251019,KOL-LOC-015_20251019_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2804,'W095_2025-10-19'!A2804,regional_selling_unit_reference,observed_top5_anchor,18872,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018873,45949,45955,2025,95,KOL-LOC-015,Chetla,3,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,88,41,129,44.5,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,184,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-015_20251019,KOL-LOC-015_20251019_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2805,'W095_2025-10-19'!A2805,regional_selling_unit_reference,observed_top5_anchor,18873,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018874,45949,45955,2025,95,KOL-LOC-015,Chetla,4,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,200 ml,Weekday,90,43,133,15.59,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,153,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-015_20251019,KOL-LOC-015_20251019_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2806,'W095_2025-10-19'!A2806,regional_selling_unit_reference,observed_top5_anchor,18874,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018875,45949,45955,2025,95,KOL-LOC-015,Chetla,5,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,200 g,Weekday,92,43,135,70.2,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,184,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-015_20251019,KOL-LOC-015_20251019_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,2807,'W095_2025-10-19'!A2807,regional_selling_unit_reference,observed_top5_anchor,18875,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018876,45949,45955,2025,95,KOL-LOC-016,Alipore,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,250 ml,Weekday,139,65,204,21.01,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,236,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-016_20251019,KOL-LOC-016_20251019_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,3003,'W095_2025-10-19'!A3003,regional_selling_unit_reference,observed_top5_anchor,18876,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018877,45949,45955,2025,95,KOL-LOC-016,Alipore,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,250 g,Weekday,154,51,205,48.99,0,0,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,276,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-016_20251019,KOL-LOC-016_20251019_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,3004,'W095_2025-10-19'!A3004,regional_selling_unit_reference,observed_top5_anchor,18877,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0018878,45949,45955,2025,95,KOL-LOC-016,Alipore,3,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,78,36,114,85.25,1,8,1,Kali Puja / Diwali | Bhratridwitiya,Autumn,32.8,8.8,79.0,Clear/Partly Cloudy,0,45956,45962,133,SYNTHETIC_TRAINING,46279.44516053241,KOL-LOC-016_20251019,KOL-LOC-016_20251019_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W095_2025-10-19,3005,'W095_2025-10-19'!A3005,regional_selling_unit_reference,observed_top5_anchor,18878,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
