warehouse_id,product_id,product_name,category_name,shelf_id,current_stock_units,available_stock_units,cost_price_rs,selling_price_rs,margin_per_unit_rs,stock_cost_value_rs,available_sales_value_rs,gross_margin_potential_rs,snapshot_date,_row_id,_source_file,_source_sheet,_staged_at
WH-KOL-013,PCR-009,Himalaya Face Wash,Personal Care,WH-KOL-013-Z03-R02-S05,22,21,271.4,312.2,40.8,,,,2026-08-31,2549,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,PCR-010,Mamaearth Face Wash,Personal Care,WH-KOL-013-Z03-R02-S05,22,21,393.4,452.4,59.0,,,,2026-08-31,2550,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,ORL-001,Colgate Strong Teeth,Oral Care,WH-KOL-013-Z04-R01-S01,20,19,282.6,324.8,42.2,,,,2026-08-31,2551,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,ORL-002,Colgate MaxFresh,Oral Care,WH-KOL-013-Z04-R01-S01,19,18,282.6,324.8,42.2,,,,2026-08-31,2552,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,ORL-003,Colgate Visible White,Oral Care,WH-KOL-013-Z04-R01-S01,18,16,282.6,324.8,42.2,,,,2026-08-31,2553,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,ORL-004,Closeup Ever Fresh,Oral Care,WH-KOL-013-Z04-R01-S01,24,22,282.6,324.8,42.2,,,,2026-08-31,2554,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,ORL-005,Pepsodent Germicheck,Oral Care,WH-KOL-013-Z04-R01-S01,21,19,282.6,324.8,42.2,,,,2026-08-31,2555,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,ORL-006,Sensodyne Fresh Mint,Oral Care,WH-KOL-013-Z04-R01-S02,20,19,1051.6,1209.4,157.8,,,,2026-08-31,2556,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,ORL-007,Dabur Red Paste,Oral Care,WH-KOL-013-Z04-R01-S02,17,16,282.6,324.8,42.2,,,,2026-08-31,2557,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,ORL-008,Meswak Toothpaste,Oral Care,WH-KOL-013-Z04-R01-S02,28,26,282.6,324.8,42.2,,,,2026-08-31,2558,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,ORL-009,Colgate Kids,Oral Care,WH-KOL-013-Z04-R01-S02,21,19,396.0,455.4,59.4,,,,2026-08-31,2559,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,ORL-010,Oral-B Toothbrush Pack,Oral Care,WH-KOL-013-Z04-R01-S02,26,25,169.8,195.4,25.6,,,,2026-08-31,2560,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,CLN-001,Surf Excel Matic,Home Cleaning,WH-KOL-013-Z04-R01-S03,18,17,869.4,999.8,130.4,,,,2026-08-31,2561,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,CLN-002,Ariel Matic,Home Cleaning,WH-KOL-013-Z04-R01-S03,27,26,869.4,999.8,130.4,,,,2026-08-31,2562,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,CLN-003,Tide Plus,Home Cleaning,WH-KOL-013-Z04-R01-S03,18,17,644.0,740.6,96.6,,,,2026-08-31,2563,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,CLN-004,Vim Dishwash Liquid,Home Cleaning,WH-KOL-013-Z04-R01-S03,20,19,60.8,70.0,9.2,,,,2026-08-31,2564,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,CLN-005,Vim Dishwash Bar,Home Cleaning,WH-KOL-013-Z04-R01-S03,27,26,75.4,86.8,11.4,,,,2026-08-31,2565,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,CLN-006,Lizol Floor Cleaner,Home Cleaning,WH-KOL-013-Z04-R01-S04,24,23,75.4,86.8,11.4,,,,2026-08-31,2566,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,CLN-007,Harpic Toilet Cleaner,Home Cleaning,WH-KOL-013-Z04-R01-S04,21,19,56.8,65.4,8.6,,,,2026-08-31,2567,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,CLN-008,Colin Glass Cleaner,Home Cleaning,WH-KOL-013-Z04-R01-S04,20,19,56.8,65.4,8.6,,,,2026-08-31,2568,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,CLN-009,Domex Toilet Cleaner,Home Cleaning,WH-KOL-013-Z04-R01-S04,26,25,56.8,65.4,8.6,,,,2026-08-31,2569,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,CLN-010,Dettol Disinfectant Liquid,Home Cleaning,WH-KOL-013-Z04-R01-S04,18,17,56.8,65.4,8.6,,,,2026-08-31,2570,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,HOU-001,Presto Garbage Bags,Household Essentials,WH-KOL-013-Z04-R01-S05,21,19,100.8,115.8,15.0,,,,2026-08-31,2571,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,HOU-002,Origami Tissue Roll Pack,Household Essentials,WH-KOL-013-Z04-R01-S05,22,20,100.8,115.8,15.0,,,,2026-08-31,2572,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,HOU-003,Freshwrap Aluminium Foil,Household Essentials,WH-KOL-013-Z04-R01-S05,25,24,100.8,115.8,15.0,,,,2026-08-31,2573,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,HOU-004,Freshwrap Cling Film,Household Essentials,WH-KOL-013-Z04-R01-S05,18,17,100.8,115.8,15.0,,,,2026-08-31,2574,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,HOU-005,Tupperware Storage Container,Household Essentials,WH-KOL-013-Z04-R01-S05,27,26,294.2,338.4,44.2,,,,2026-08-31,2575,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,HOU-006,Milton Water Bottle,Household Essentials,WH-KOL-013-Z04-R02-S01,18,17,100.8,115.8,15.0,,,,2026-08-31,2576,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,HOU-007,Cello Storage Container Set,Household Essentials,WH-KOL-013-Z04-R02-S01,21,20,100.8,115.8,15.0,,,,2026-08-31,2577,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,HOU-008,Scotch-Brite Scrub Pad Pack,Household Essentials,WH-KOL-013-Z04-R02-S01,21,20,100.8,115.8,15.0,,,,2026-08-31,2578,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,HOU-009,Gala Floor Wiper,Household Essentials,WH-KOL-013-Z04-R02-S01,24,23,294.2,338.4,44.2,,,,2026-08-31,2579,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,HOU-010,Pigeon Kitchen Storage Set,Household Essentials,WH-KOL-013-Z04-R02-S01,21,20,100.8,115.8,15.0,,,,2026-08-31,2580,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,WH-KOL-013-Z04-R02-S02,40,37,60.8,70.0,9.2,,,,2026-08-31,2581,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,INS-002,Yippee Magic Masala Noodles,Instant & Packaged Foods,WH-KOL-013-Z04-R02-S02,25,23,60.8,70.0,9.2,,,,2026-08-31,2582,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,INS-003,MTR Ready-to-Eat Poha,Instant & Packaged Foods,WH-KOL-013-Z04-R02-S02,27,25,98.2,113.0,14.8,,,,2026-08-31,2583,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,WH-KOL-013-Z04-R02-S02,49,45,98.2,113.0,14.8,,,,2026-08-31,2584,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,INS-005,MTR Ready-to-Eat Rajma,Instant & Packaged Foods,WH-KOL-013-Z04-R02-S02,30,27,98.2,113.0,14.8,,,,2026-08-31,2585,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,INS-006,Tata Sampann Poha,Instant & Packaged Foods,WH-KOL-013-Z04-R02-S03,29,27,66.4,76.4,10.0,,,,2026-08-31,2586,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,INS-007,Saffola Masala Oats,Instant & Packaged Foods,WH-KOL-013-Z04-R02-S03,20,19,71.0,81.6,10.6,,,,2026-08-31,2587,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,WH-KOL-013-Z04-R02-S03,38,37,98.2,113.0,14.8,,,,2026-08-31,2588,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,INS-009,Quaker Oats,Instant & Packaged Foods,WH-KOL-013-Z04-R02-S03,44,42,105.6,121.4,15.8,,,,2026-08-31,2589,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,INS-010,Ching's Schezwan Noodles,Instant & Packaged Foods,WH-KOL-013-Z04-R02-S03,51,47,60.8,70.0,9.2,,,,2026-08-31,2590,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,BAB-001,Pampers Baby Dry Small,Baby Care & Family Care,WH-KOL-013-Z04-R02-S04,21,20,358.2,412.0,53.8,,,,2026-08-31,2591,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,BAB-002,Pampers Baby Dry Medium,Baby Care & Family Care,WH-KOL-013-Z04-R02-S04,19,18,358.2,412.0,53.8,,,,2026-08-31,2592,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,BAB-003,Huggies Wonder Pants Small,Baby Care & Family Care,WH-KOL-013-Z04-R02-S04,29,27,358.2,412.0,53.8,,,,2026-08-31,2593,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,BAB-004,Huggies Wonder Pants Medium,Baby Care & Family Care,WH-KOL-013-Z04-R02-S04,19,17,358.2,412.0,53.8,,,,2026-08-31,2594,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,BAB-005,Johnson's Baby Shampoo,Baby Care & Family Care,WH-KOL-013-Z04-R02-S04,26,25,414.8,477.0,62.2,,,,2026-08-31,2595,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,BAB-006,Johnson's Baby Lotion,Baby Care & Family Care,WH-KOL-013-Z04-R02-S05,19,18,414.8,477.0,62.2,,,,2026-08-31,2596,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,BAB-007,Himalaya Baby Wipes,Baby Care & Family Care,WH-KOL-013-Z04-R02-S05,26,24,301.6,346.8,45.2,,,,2026-08-31,2597,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,BAB-008,Mamaearth Baby Lotion,Baby Care & Family Care,WH-KOL-013-Z04-R02-S05,24,23,601.4,691.6,90.2,,,,2026-08-31,2598,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,BAB-009,Sebamed Baby Wash,Baby Care & Family Care,WH-KOL-013-Z04-R02-S05,27,25,787.8,906.0,118.2,,,,2026-08-31,2599,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,BAB-010,Johnson's Baby Powder,Baby Care & Family Care,WH-KOL-013-Z04-R02-S05,25,23,301.6,346.8,45.2,,,,2026-08-31,2600,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,ICE-001,Amul Vanilla Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-014-Z01-R01-S01,35,33,101.6,116.8,15.2,,,,2026-08-31,2601,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,ICE-002,Amul Chocolate Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-014-Z01-R01-S01,42,40,101.6,116.8,15.2,,,,2026-08-31,2602,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,ICE-003,Kwality Wall's Cornetto,Ice Cream & Frozen Desserts,WH-KOL-014-Z01-R01-S01,39,36,135.4,155.6,20.2,,,,2026-08-31,2603,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,ICE-004,Kwality Wall's Magnum Classic,Ice Cream & Frozen Desserts,WH-KOL-014-Z01-R01-S01,41,39,220.0,253.2,33.2,,,,2026-08-31,2604,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-014-Z01-R01-S01,41,39,143.8,165.2,21.4,,,,2026-08-31,2605,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,ICE-006,Havmor Mango Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-014-Z01-R01-S02,46,42,143.8,165.2,21.4,,,,2026-08-31,2606,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-014-Z01-R01-S02,35,34,126.8,146.0,19.2,,,,2026-08-31,2607,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,ICE-008,Naturals Tender Coconut Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-014-Z01-R01-S02,46,44,186.2,214.2,28.0,,,,2026-08-31,2608,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-014-Z01-R01-S02,51,47,122.8,141.4,18.6,,,,2026-08-31,2609,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,ICE-010,Amul Rajbhog Ice Cream,Ice Cream & Frozen Desserts,WH-KOL-014-Z01-R01-S02,41,38,101.6,116.8,15.2,,,,2026-08-31,2610,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,CHO-001,Cadbury Dairy Milk,Chocolates & Confectionery,WH-KOL-014-Z01-R01-S03,22,20,62.0,71.4,9.4,,,,2026-08-31,2611,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,CHO-002,Cadbury 5 Star,Chocolates & Confectionery,WH-KOL-014-Z01-R01-S03,21,19,62.0,71.4,9.4,,,,2026-08-31,2612,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,CHO-003,Cadbury Silk,Chocolates & Confectionery,WH-KOL-014-Z01-R01-S03,31,29,91.4,105.2,13.8,,,,2026-08-31,2613,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,CHO-004,Cadbury Perk,Chocolates & Confectionery,WH-KOL-014-Z01-R01-S03,29,27,62.0,71.4,9.4,,,,2026-08-31,2614,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,CHO-005,Nestlé KitKat,Chocolates & Confectionery,WH-KOL-014-Z01-R01-S03,32,30,62.0,71.4,9.4,,,,2026-08-31,2615,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,CHO-006,Nestlé Munch,Chocolates & Confectionery,WH-KOL-014-Z01-R01-S04,19,18,62.0,71.4,9.4,,,,2026-08-31,2616,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,CHO-007,Amul Dark Chocolate,Chocolates & Confectionery,WH-KOL-014-Z01-R01-S04,32,30,63.6,73.2,9.6,,,,2026-08-31,2617,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,CHO-008,Ferrero Rocher,Chocolates & Confectionery,WH-KOL-014-Z01-R01-S04,29,28,468.0,538.2,70.2,,,,2026-08-31,2618,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,CHO-009,Cadbury Gems,Chocolates & Confectionery,WH-KOL-014-Z01-R01-S04,30,28,62.0,71.4,9.4,,,,2026-08-31,2619,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,CHO-010,Parle Melody Toffee Pack,Chocolates & Confectionery,WH-KOL-014-Z01-R01-S04,25,23,62.0,71.4,9.4,,,,2026-08-31,2620,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,SNK-001,Lay's Classic Salted,Chips & Namkeen,WH-KOL-014-Z01-R01-S05,44,40,52.2,60.0,7.8,,,,2026-08-31,2621,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,SNK-002,Lay's Magic Masala,Chips & Namkeen,WH-KOL-014-Z01-R01-S05,39,36,52.2,60.0,7.8,,,,2026-08-31,2622,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,SNK-003,Lay's Cream & Onion,Chips & Namkeen,WH-KOL-014-Z01-R01-S05,33,32,52.2,60.0,7.8,,,,2026-08-31,2623,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,SNK-004,Bingo Original Style,Chips & Namkeen,WH-KOL-014-Z01-R01-S05,39,37,52.2,60.0,7.8,,,,2026-08-31,2624,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,SNK-005,Kurkure Masala Munch,Chips & Namkeen,WH-KOL-014-Z01-R01-S05,25,23,52.2,60.0,7.8,,,,2026-08-31,2625,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,SNK-006,Haldiram's Aloo Bhujia,Chips & Namkeen,WH-KOL-014-Z01-R02-S01,42,41,52.2,60.0,7.8,,,,2026-08-31,2626,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,SNK-007,Haldiram's Moong Dal,Chips & Namkeen,WH-KOL-014-Z01-R02-S01,22,20,52.2,60.0,7.8,,,,2026-08-31,2627,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,SNK-008,Bikaji Bikaneri Bhujia,Chips & Namkeen,WH-KOL-014-Z01-R02-S01,55,53,52.2,60.0,7.8,,,,2026-08-31,2628,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,WH-KOL-014-Z01-R02-S01,43,39,52.2,60.0,7.8,,,,2026-08-31,2629,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,SNK-010,Balaji Wafers Masala,Chips & Namkeen,WH-KOL-014-Z01-R02-S01,44,41,52.2,60.0,7.8,,,,2026-08-31,2630,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BEV-001,Coca-Cola,Soft Drinks & Beverages,WH-KOL-014-Z01-R02-S02,42,41,40.0,46.0,6.0,,,,2026-08-31,2631,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BEV-002,Thums Up,Soft Drinks & Beverages,WH-KOL-014-Z01-R02-S02,47,44,40.0,46.0,6.0,,,,2026-08-31,2632,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BEV-003,Sprite,Soft Drinks & Beverages,WH-KOL-014-Z01-R02-S02,40,39,40.0,46.0,6.0,,,,2026-08-31,2633,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BEV-004,Limca,Soft Drinks & Beverages,WH-KOL-014-Z01-R02-S02,57,52,40.0,46.0,6.0,,,,2026-08-31,2634,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BEV-005,Fanta Orange,Soft Drinks & Beverages,WH-KOL-014-Z01-R02-S02,54,50,40.0,46.0,6.0,,,,2026-08-31,2635,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BEV-006,Maaza Mango,Soft Drinks & Beverages,WH-KOL-014-Z01-R02-S03,42,40,40.0,46.0,6.0,,,,2026-08-31,2636,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BEV-007,Frooti Mango,Soft Drinks & Beverages,WH-KOL-014-Z01-R02-S03,41,39,36.0,41.4,5.4,,,,2026-08-31,2637,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BEV-008,Paper Boat Aam Panna,Soft Drinks & Beverages,WH-KOL-014-Z01-R02-S03,42,38,84.8,97.4,12.6,,,,2026-08-31,2638,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BEV-009,Red Bull Energy Drink,Soft Drinks & Beverages,WH-KOL-014-Z01-R02-S03,32,30,722.4,830.6,108.2,,,,2026-08-31,2639,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BEV-010,Kinley Mineral Water,Soft Drinks & Beverages,WH-KOL-014-Z01-R02-S03,40,38,36.0,41.4,5.4,,,,2026-08-31,2640,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,DAI-001,Amul Full Cream Milk,Dairy & Milk Products,WH-KOL-014-Z01-R02-S04,29,28,319.0,367.0,48.0,,,,2026-08-31,2641,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,WH-KOL-014-Z01-R02-S04,51,48,59.8,68.8,9.0,,,,2026-08-31,2642,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,DAI-003,Mother Dairy Toned Milk,Dairy & Milk Products,WH-KOL-014-Z01-R02-S04,25,24,58.8,67.8,9.0,,,,2026-08-31,2643,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,DAI-004,Amul Masti Dahi,Dairy & Milk Products,WH-KOL-014-Z01-R02-S04,36,35,70.0,80.6,10.6,,,,2026-08-31,2644,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,DAI-005,Mother Dairy Curd,Dairy & Milk Products,WH-KOL-014-Z01-R02-S04,54,49,68.8,79.2,10.4,,,,2026-08-31,2645,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,DAI-006,Amul Butter,Dairy & Milk Products,WH-KOL-014-Z01-R02-S05,31,28,428.2,492.2,64.0,,,,2026-08-31,2646,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,DAI-007,Amul Paneer,Dairy & Milk Products,WH-KOL-014-Z01-R02-S05,36,32,309.8,356.2,46.4,,,,2026-08-31,2647,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,DAI-008,Amul Cheese Slices,Dairy & Milk Products,WH-KOL-014-Z01-R02-S05,37,35,383.6,441.0,57.4,,,,2026-08-31,2648,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,DAI-009,Epigamia Greek Yogurt,Dairy & Milk Products,WH-KOL-014-Z01-R02-S05,34,31,705.6,811.2,105.6,,,,2026-08-31,2649,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,DAI-010,Amul Fresh Cream,Dairy & Milk Products,WH-KOL-014-Z01-R02-S05,54,50,319.0,367.0,48.0,,,,2026-08-31,2650,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BAK-001,Britannia White Bread,Bread & Bakery,WH-KOL-014-Z02-R01-S01,31,28,42.8,49.2,6.4,,,,2026-08-31,2651,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BAK-002,Britannia Brown Bread,Bread & Bakery,WH-KOL-014-Z02-R01-S01,26,24,42.8,49.2,6.4,,,,2026-08-31,2652,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BAK-003,Modern Milk Bread,Bread & Bakery,WH-KOL-014-Z02-R01-S01,30,29,42.8,49.2,6.4,,,,2026-08-31,2653,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BAK-004,Harvest Gold White Bread,Bread & Bakery,WH-KOL-014-Z02-R01-S01,38,37,42.8,49.2,6.4,,,,2026-08-31,2654,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BAK-005,Britannia Fruit Cake,Bread & Bakery,WH-KOL-014-Z02-R01-S01,24,23,162.4,186.8,24.4,,,,2026-08-31,2655,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,BAK-006,Monginis Chocolate Cake,Bread & Bakery,WH-KOL-014-Z02-R01-S02,21,20,162.4,186.8,24.4,,,,2026-08-31,2656,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
