demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,_unnamed_33,fact_source,pipeline_timestamp
DEM-0015074,2026-02-08,2026-02-14,2026,76,KOL-LOC-015,Chetla,4,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,Weekday,50,17,67,32.68,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,74,SYNTHETIC_TRAINING,2026-09-14 10:41:02.087,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015075,2026-02-08,2026-02-14,2026,76,KOL-LOC-015,Chetla,5,VEG-008,Cucumber,Fresh Vegetables,Fresho,250 g,Weekday,76,26,102,17.36,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,91,SYNTHETIC_TRAINING,2026-09-14 10:41:02.087,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015076,2026-02-08,2026-02-14,2026,76,KOL-LOC-016,Alipore,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,1 kg,Weekday,65,22,87,2369.05,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,95,SYNTHETIC_TRAINING,2026-09-14 10:41:02.087,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015077,2026-02-08,2026-02-14,2026,76,KOL-LOC-016,Alipore,2,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,500 g,Weekday,55,18,73,307.94,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,1,2026-02-15,2026-02-21,78,SYNTHETIC_TRAINING,2026-09-14 10:41:02.087,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015078,2026-02-08,2026-02-14,2026,76,KOL-LOC-016,Alipore,3,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,71,24,95,307.35,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,103,SYNTHETIC_TRAINING,2026-09-14 10:41:02.087,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015079,2026-02-08,2026-02-14,2026,76,KOL-LOC-016,Alipore,4,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,68,23,91,293.55,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,92,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015080,2026-02-08,2026-02-14,2026,76,KOL-LOC-016,Alipore,5,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,500 g,Weekday,74,25,99,291.05,1,10,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,91,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015081,2026-02-08,2026-02-14,2026,76,KOL-LOC-017,Kalighat,1,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,1 kg,Weekday,59,20,79,569.78,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,77,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015082,2026-02-08,2026-02-14,2026,76,KOL-LOC-017,Kalighat,2,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,250 g,Weekday,77,26,103,151.42,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,109,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015083,2026-02-08,2026-02-14,2026,76,KOL-LOC-017,Kalighat,3,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,1 kg,Weekday,52,18,70,583.47,1,8,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,65,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015084,2026-02-08,2026-02-14,2026,76,KOL-LOC-017,Kalighat,4,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,50 g,Weekday,63,21,84,140.58,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,90,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015085,2026-02-08,2026-02-14,2026,76,KOL-LOC-017,Kalighat,5,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,50 g,Weekday,50,17,67,33.99,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,61,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015086,2026-02-08,2026-02-14,2026,76,KOL-LOC-018,Bhawanipore,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,100 g,Weekday,87,29,116,64.57,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,122,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015087,2026-02-08,2026-02-14,2026,76,KOL-LOC-018,Bhawanipore,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,50 g,Weekday,71,24,95,32.38,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,87,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015088,2026-02-08,2026-02-14,2026,76,KOL-LOC-018,Bhawanipore,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,1 kg,Weekday,63,21,84,583.4,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,82,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015089,2026-02-08,2026-02-14,2026,76,KOL-LOC-018,Bhawanipore,4,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,250 g,Weekday,79,26,105,675.37,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,105,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015090,2026-02-08,2026-02-14,2026,76,KOL-LOC-018,Bhawanipore,5,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,250 g,Weekday,77,26,103,48.6,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,95,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015091,2026-02-08,2026-02-14,2026,76,KOL-LOC-019,Park Street,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,100 g,Weekday,106,36,142,285.83,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,150,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015092,2026-02-08,2026-02-14,2026,76,KOL-LOC-019,Park Street,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,1 kg,Weekday,64,21,85,558.17,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,90,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015093,2026-02-08,2026-02-14,2026,76,KOL-LOC-019,Park Street,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,500 g,Weekday,80,26,106,294.76,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,120,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015094,2026-02-08,2026-02-14,2026,76,KOL-LOC-019,Park Street,4,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,1 kg,Weekday,58,19,77,581.7,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,89,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015095,2026-02-08,2026-02-14,2026,76,KOL-LOC-019,Park Street,5,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,400 g,Weekday,48,22,70,140.17,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,71,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015096,2026-02-08,2026-02-14,2026,76,KOL-LOC-020,Esplanade,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,1 kg,Weekday,69,23,92,572.4,1,5,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,104,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015097,2026-02-08,2026-02-14,2026,76,KOL-LOC-020,Esplanade,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,250 g,Weekday,106,36,142,672.18,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,154,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015098,2026-02-08,2026-02-14,2026,76,KOL-LOC-020,Esplanade,3,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,76,26,102,290.64,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,107,SYNTHETIC_TRAINING,2026-09-14 10:41:02.088,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015099,2026-02-08,2026-02-14,2026,76,KOL-LOC-020,Esplanade,4,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,250 g,Weekday,102,34,136,152.64,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,152,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015100,2026-02-08,2026-02-14,2026,76,KOL-LOC-020,Esplanade,5,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,50 g,Weekday,76,26,102,33.73,1,5,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,119,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015101,2026-02-08,2026-02-14,2026,76,KOL-LOC-021,Entally,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,50 g,Weekday,81,27,108,32.78,1,8,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,126,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015102,2026-02-08,2026-02-14,2026,76,KOL-LOC-021,Entally,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,69,23,92,290.26,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,89,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015103,2026-02-08,2026-02-14,2026,76,KOL-LOC-021,Entally,3,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,100 g,Weekday,78,26,104,65.26,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,110,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015104,2026-02-08,2026-02-14,2026,76,KOL-LOC-021,Entally,4,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,2 L,Weekday,59,20,79,158.26,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,83,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015105,2026-02-08,2026-02-14,2026,76,KOL-LOC-021,Entally,5,TEA-003,Brooke Bond Red Label,Tea & Coffee,Brooke Bond,50 g,Weekday,56,19,75,33.16,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,81,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015106,2026-02-08,2026-02-14,2026,76,KOL-LOC-022,Sealdah,1,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,76,26,102,303.34,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,97,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015107,2026-02-08,2026-02-14,2026,76,KOL-LOC-022,Sealdah,2,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,50 g,Weekday,63,21,84,32.55,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,78,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015108,2026-02-08,2026-02-14,2026,76,KOL-LOC-022,Sealdah,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,500 g,Weekday,71,24,95,297.69,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,105,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015109,2026-02-08,2026-02-14,2026,76,KOL-LOC-022,Sealdah,4,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,2 L,Weekday,69,23,92,159.41,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,85,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015110,2026-02-08,2026-02-14,2026,76,KOL-LOC-022,Sealdah,5,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,250 g,Weekday,71,24,95,662.47,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,92,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015111,2026-02-08,2026-02-14,2026,76,KOL-LOC-023,Tangra,1,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,50 g,Weekday,69,23,92,32.6,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,91,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015112,2026-02-08,2026-02-14,2026,76,KOL-LOC-023,Tangra,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,85,28,113,66.34,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,116,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015113,2026-02-08,2026-02-14,2026,76,KOL-LOC-023,Tangra,3,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,250 g,Weekday,87,29,116,156.51,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,122,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015114,2026-02-08,2026-02-14,2026,76,KOL-LOC-023,Tangra,4,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,1 kg,Weekday,53,18,71,579.55,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,78,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015115,2026-02-08,2026-02-14,2026,76,KOL-LOC-023,Tangra,5,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,50 g,Weekday,53,18,71,141.04,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,78,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015116,2026-02-08,2026-02-14,2026,76,KOL-LOC-024,Topsia,1,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,250 g,Weekday,92,30,122,157.85,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,146,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015117,2026-02-08,2026-02-14,2026,76,KOL-LOC-024,Topsia,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,500 g,Weekday,83,28,111,1232.25,1,12,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,131,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015118,2026-02-08,2026-02-14,2026,76,KOL-LOC-024,Topsia,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,500 g,Weekday,79,26,105,295.87,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,95,SYNTHETIC_TRAINING,2026-09-14 10:41:02.089,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015119,2026-02-08,2026-02-14,2026,76,KOL-LOC-024,Topsia,4,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,100 g,Weekday,75,25,100,65.78,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,109,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015120,2026-02-08,2026-02-14,2026,76,KOL-LOC-024,Topsia,5,VEG-008,Cucumber,Fresh Vegetables,Fresho,500 g,Weekday,71,24,95,35.29,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,100,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015121,2026-02-08,2026-02-14,2026,76,KOL-LOC-025,Beliaghata,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,50 g,Weekday,61,20,81,135.51,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,78,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015122,2026-02-08,2026-02-14,2026,76,KOL-LOC-025,Beliaghata,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,73,24,97,292.47,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,97,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015123,2026-02-08,2026-02-14,2026,76,KOL-LOC-025,Beliaghata,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,1 kg,Weekday,62,20,82,574.87,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,75,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015124,2026-02-08,2026-02-14,2026,76,KOL-LOC-025,Beliaghata,4,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,50 g,Weekday,51,17,68,32.39,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,64,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015125,2026-02-08,2026-02-14,2026,76,KOL-LOC-025,Beliaghata,5,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,250 g,Weekday,64,21,85,156.75,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,76,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015126,2026-02-08,2026-02-14,2026,76,KOL-LOC-026,Maniktala,1,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,1 kg,Weekday,56,19,75,559.8,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,80,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015127,2026-02-08,2026-02-14,2026,76,KOL-LOC-026,Maniktala,2,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,50 g,Weekday,55,18,73,32.4,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,87,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015128,2026-02-08,2026-02-14,2026,76,KOL-LOC-026,Maniktala,3,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,500 g,Weekday,67,22,89,1279.32,1,8,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,89,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015129,2026-02-08,2026-02-14,2026,76,KOL-LOC-026,Maniktala,4,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,1 kg,Weekday,54,18,72,575.14,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,64,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015130,2026-02-08,2026-02-14,2026,76,KOL-LOC-026,Maniktala,5,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,95,32,127,65.48,1,10,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,130,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015131,2026-02-08,2026-02-14,2026,76,KOL-LOC-027,Kankurgachi,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,500 g,Weekday,68,22,90,1227.68,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,98,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015132,2026-02-08,2026-02-14,2026,76,KOL-LOC-027,Kankurgachi,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,69,23,92,306.29,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,92,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015133,2026-02-08,2026-02-14,2026,76,KOL-LOC-027,Kankurgachi,3,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,71,24,95,292.25,1,20,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,1,2026-02-15,2026-02-21,111,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0015134,2026-02-08,2026-02-14,2026,76,KOL-LOC-027,Kankurgachi,4,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,250 g,Weekday,79,26,105,159.41,0,0,0,,Winter,22.9,6.3,52.0,Clear/Partly Cloudy,0,2026-02-15,2026-02-21,107,SYNTHETIC_TRAINING,2026-09-14 10:41:02.090,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
