sale_id,week_id,week_start_date,week_end_date,location_id,product_id,units_sold,avg_selling_price_rs,revenue_rs
SALE-024336,2026-W17,2026-04-26,2026-05-02,KOL-LOC-028,PRO-036,77,81.56,6280.12
SALE-024337,2026-W17,2026-04-26,2026-05-02,KOL-LOC-028,PRO-037,120,20.5,2460.0
SALE-024338,2026-W17,2026-04-26,2026-05-02,KOL-LOC-028,PRO-034,135,17.53,2366.55
SALE-024339,2026-W17,2026-04-26,2026-05-02,KOL-LOC-028,PRO-009,100,69.24,6923.999999999999
SALE-024340,2026-W17,2026-04-26,2026-05-02,KOL-LOC-028,PRO-005,104,57.96,6027.84
SALE-024341,2026-W17,2026-04-26,2026-05-02,KOL-LOC-029,PRO-036,88,85.34,7509.92
SALE-024342,2026-W17,2026-04-26,2026-05-02,KOL-LOC-029,PRO-034,134,62.62,8391.08
SALE-024343,2026-W17,2026-04-26,2026-05-02,KOL-LOC-029,PRO-009,165,115.53,19062.45
SALE-024344,2026-W17,2026-04-26,2026-05-02,KOL-LOC-029,PRO-037,75,74.0,5550.0
SALE-024345,2026-W17,2026-04-26,2026-05-02,KOL-LOC-029,PRO-005,119,84.44,10048.36
SALE-024346,2026-W17,2026-04-26,2026-05-02,KOL-LOC-030,PRO-037,133,15.73,2092.09
SALE-024347,2026-W17,2026-04-26,2026-05-02,KOL-LOC-030,PRO-036,136,23.11,3142.96
SALE-024348,2026-W17,2026-04-26,2026-05-02,KOL-LOC-030,PRO-034,128,62.3,7974.4
SALE-024349,2026-W17,2026-04-26,2026-05-02,KOL-LOC-030,PRO-009,84,72.93,6126.120000000001
SALE-024350,2026-W17,2026-04-26,2026-05-02,KOL-LOC-030,PRO-038,106,47.68,5054.08
SALE-024351,2026-W17,2026-04-26,2026-05-02,KOL-LOC-031,PRO-037,86,74.74,6427.639999999999
SALE-024352,2026-W17,2026-04-26,2026-05-02,KOL-LOC-031,PRO-034,82,81.86,6712.5199999999995
SALE-024353,2026-W17,2026-04-26,2026-05-02,KOL-LOC-031,PRO-031,120,22.52,2702.4
SALE-024354,2026-W17,2026-04-26,2026-05-02,KOL-LOC-031,PRO-036,129,22.62,2917.98
SALE-024355,2026-W17,2026-04-26,2026-05-02,KOL-LOC-031,PRO-009,108,111.47,12038.76
SALE-024356,2026-W17,2026-04-26,2026-05-02,KOL-LOC-032,PRO-037,109,38.01,4143.09
SALE-024357,2026-W17,2026-04-26,2026-05-02,KOL-LOC-032,PRO-034,145,63.31,9179.95
SALE-024358,2026-W17,2026-04-26,2026-05-02,KOL-LOC-032,PRO-006,111,136.3,15129.300000000001
SALE-024359,2026-W17,2026-04-26,2026-05-02,KOL-LOC-032,PRO-005,107,133.31,14264.17
SALE-024360,2026-W17,2026-04-26,2026-05-02,KOL-LOC-032,PRO-009,85,308.54,26225.9
SALE-024361,2026-W17,2026-04-26,2026-05-02,KOL-LOC-033,PRO-034,160,17.63,2820.7999999999997
SALE-024362,2026-W17,2026-04-26,2026-05-02,KOL-LOC-033,PRO-037,158,55.67,8795.86
SALE-024363,2026-W17,2026-04-26,2026-05-02,KOL-LOC-033,PRO-036,165,17.66,2913.9
SALE-024364,2026-W17,2026-04-26,2026-05-02,KOL-LOC-033,PRO-009,118,72.88,8599.84
SALE-024365,2026-W17,2026-04-26,2026-05-02,KOL-LOC-033,PRO-007,112,114.28,12799.36
SALE-024366,2026-W17,2026-04-26,2026-05-02,KOL-LOC-034,PRO-037,169,56.02,9467.380000000001
SALE-024367,2026-W17,2026-04-26,2026-05-02,KOL-LOC-034,PRO-034,148,43.08,6375.84
SALE-024368,2026-W17,2026-04-26,2026-05-02,KOL-LOC-034,PRO-005,137,129.64,17760.679999999997
SALE-024369,2026-W17,2026-04-26,2026-05-02,KOL-LOC-034,PRO-036,97,61.49,5964.53
SALE-024370,2026-W17,2026-04-26,2026-05-02,KOL-LOC-034,PRO-007,124,53.4,6621.599999999999
SALE-024371,2026-W17,2026-04-26,2026-05-02,KOL-LOC-035,PRO-036,157,18.04,2832.2799999999997
SALE-024372,2026-W17,2026-04-26,2026-05-02,KOL-LOC-035,PRO-037,132,38.19,5041.08
SALE-024373,2026-W17,2026-04-26,2026-05-02,KOL-LOC-035,PRO-034,131,44.86,5876.66
SALE-024374,2026-W17,2026-04-26,2026-05-02,KOL-LOC-035,PRO-009,129,116.28,15000.12
SALE-024375,2026-W17,2026-04-26,2026-05-02,KOL-LOC-035,PRO-031,90,83.65,7528.500000000001
SALE-024376,2026-W17,2026-04-26,2026-05-02,KOL-LOC-036,PRO-037,99,74.37,7362.63
SALE-024377,2026-W17,2026-04-26,2026-05-02,KOL-LOC-036,PRO-034,88,81.21,7146.48
SALE-024378,2026-W17,2026-04-26,2026-05-02,KOL-LOC-036,PRO-036,88,83.38,7337.44
SALE-024379,2026-W17,2026-04-26,2026-05-02,KOL-LOC-036,PRO-031,75,82.58,6193.5
SALE-024380,2026-W17,2026-04-26,2026-05-02,KOL-LOC-036,PRO-007,97,113.85,11043.449999999999
SALE-024381,2026-W17,2026-04-26,2026-05-02,KOL-LOC-037,PRO-034,118,43.43,5124.74
SALE-024382,2026-W17,2026-04-26,2026-05-02,KOL-LOC-037,PRO-036,119,23.47,2792.93
SALE-024383,2026-W17,2026-04-26,2026-05-02,KOL-LOC-037,PRO-037,128,16.19,2072.32
SALE-024384,2026-W17,2026-04-26,2026-05-02,KOL-LOC-037,PRO-031,78,81.21,6334.379999999999
SALE-024385,2026-W17,2026-04-26,2026-05-02,KOL-LOC-037,PRO-038,104,37.13,3861.5200000000004
SALE-024386,2026-W17,2026-04-26,2026-05-02,KOL-LOC-038,PRO-037,115,38.31,4405.650000000001
SALE-024387,2026-W17,2026-04-26,2026-05-02,KOL-LOC-038,PRO-034,92,44.84,4125.280000000001
SALE-024388,2026-W17,2026-04-26,2026-05-02,KOL-LOC-038,PRO-007,122,52.89,6452.58
SALE-024389,2026-W17,2026-04-26,2026-05-02,KOL-LOC-038,PRO-036,96,18.03,1730.88
SALE-024390,2026-W17,2026-04-26,2026-05-02,KOL-LOC-038,PRO-005,120,59.77,7172.400000000001
SALE-024391,2026-W17,2026-04-26,2026-05-02,KOL-LOC-039,PRO-034,89,82.34,7328.26
SALE-024392,2026-W17,2026-04-26,2026-05-02,KOL-LOC-039,PRO-037,80,74.78,5982.4
SALE-024393,2026-W17,2026-04-26,2026-05-02,KOL-LOC-039,PRO-036,124,63.81,7912.4400000000005
SALE-024394,2026-W17,2026-04-26,2026-05-02,KOL-LOC-039,PRO-009,111,69.91,7760.009999999999
SALE-024395,2026-W17,2026-04-26,2026-05-02,KOL-LOC-039,PRO-010,85,140.06,11905.1
SALE-024396,2026-W17,2026-04-26,2026-05-02,KOL-LOC-040,PRO-037,139,57.6,8006.400000000001
SALE-024397,2026-W17,2026-04-26,2026-05-02,KOL-LOC-040,PRO-034,93,44.56,4144.08
SALE-024398,2026-W17,2026-04-26,2026-05-02,KOL-LOC-040,PRO-036,103,60.28,6208.84
SALE-024399,2026-W17,2026-04-26,2026-05-02,KOL-LOC-040,PRO-005,83,200.56,16646.48
SALE-024400,2026-W17,2026-04-26,2026-05-02,KOL-LOC-040,PRO-031,90,63.31,5697.900000000001
SALE-024401,2026-W18,2026-05-03,2026-05-09,KOL-LOC-001,PRO-009,113,307.56,34754.28
SALE-024402,2026-W18,2026-05-03,2026-05-09,KOL-LOC-001,PRO-034,135,45.29,6114.15
SALE-024403,2026-W18,2026-05-03,2026-05-09,KOL-LOC-001,PRO-037,141,20.76,2927.1600000000003
SALE-024404,2026-W18,2026-05-03,2026-05-09,KOL-LOC-001,PRO-036,126,60.16,7580.16
SALE-024405,2026-W18,2026-05-03,2026-05-09,KOL-LOC-001,PRO-031,146,62.55,9132.3
SALE-024406,2026-W18,2026-05-03,2026-05-09,KOL-LOC-002,PRO-009,168,162.2,27249.6
SALE-024407,2026-W18,2026-05-03,2026-05-09,KOL-LOC-002,PRO-005,196,199.15,39033.4
SALE-024408,2026-W18,2026-05-03,2026-05-09,KOL-LOC-002,PRO-037,122,72.98,8903.560000000001
SALE-024409,2026-W18,2026-05-03,2026-05-09,KOL-LOC-002,PRO-034,177,18.23,3226.71
SALE-024410,2026-W18,2026-05-03,2026-05-09,KOL-LOC-002,PRO-036,145,43.09,6248.05
SALE-024411,2026-W18,2026-05-03,2026-05-09,KOL-LOC-003,PRO-009,130,299.6,38948.0
SALE-024412,2026-W18,2026-05-03,2026-05-09,KOL-LOC-003,PRO-037,94,76.73,7212.620000000001
SALE-024413,2026-W18,2026-05-03,2026-05-09,KOL-LOC-003,PRO-034,114,44.78,5104.92
SALE-024414,2026-W18,2026-05-03,2026-05-09,KOL-LOC-003,PRO-005,127,195.28,24800.56
SALE-024415,2026-W18,2026-05-03,2026-05-09,KOL-LOC-003,PRO-036,117,23.52,2751.84
SALE-024416,2026-W18,2026-05-03,2026-05-09,KOL-LOC-004,PRO-009,159,301.53,47943.27
SALE-024417,2026-W18,2026-05-03,2026-05-09,KOL-LOC-004,PRO-034,206,22.82,4700.92
SALE-024418,2026-W18,2026-05-03,2026-05-09,KOL-LOC-004,PRO-037,118,74.34,8772.12
SALE-024419,2026-W18,2026-05-03,2026-05-09,KOL-LOC-004,PRO-007,123,309.75,38099.25
SALE-024420,2026-W18,2026-05-03,2026-05-09,KOL-LOC-004,PRO-003,174,184.0,32016.0
SALE-024421,2026-W18,2026-05-03,2026-05-09,KOL-LOC-005,PRO-037,178,16.42,2922.76
SALE-024422,2026-W18,2026-05-03,2026-05-09,KOL-LOC-005,PRO-009,192,50.65,9724.8
SALE-024423,2026-W18,2026-05-03,2026-05-09,KOL-LOC-005,PRO-007,168,115.59,19419.12
SALE-024424,2026-W18,2026-05-03,2026-05-09,KOL-LOC-005,PRO-031,182,23.19,4220.58
SALE-024425,2026-W18,2026-05-03,2026-05-09,KOL-LOC-005,PRO-036,112,81.69,9149.279999999999
SALE-024426,2026-W18,2026-05-03,2026-05-09,KOL-LOC-006,PRO-034,89,80.7,7182.3
SALE-024427,2026-W18,2026-05-03,2026-05-09,KOL-LOC-006,PRO-005,134,189.58,25403.72
SALE-024428,2026-W18,2026-05-03,2026-05-09,KOL-LOC-006,PRO-037,138,15.66,2161.08
SALE-024429,2026-W18,2026-05-03,2026-05-09,KOL-LOC-006,PRO-007,148,51.59,7635.320000000001
SALE-024430,2026-W18,2026-05-03,2026-05-09,KOL-LOC-006,PRO-036,88,81.81,7199.280000000001
SALE-024431,2026-W18,2026-05-03,2026-05-09,KOL-LOC-007,PRO-006,143,200.68,28697.24
SALE-024432,2026-W18,2026-05-03,2026-05-09,KOL-LOC-007,PRO-007,165,51.01,8416.65
SALE-024433,2026-W18,2026-05-03,2026-05-09,KOL-LOC-007,PRO-034,130,22.52,2927.6
SALE-024434,2026-W18,2026-05-03,2026-05-09,KOL-LOC-007,PRO-037,129,37.88,4886.52
SALE-024435,2026-W18,2026-05-03,2026-05-09,KOL-LOC-007,PRO-031,82,84.04,6891.280000000001
SALE-024436,2026-W18,2026-05-03,2026-05-09,KOL-LOC-008,PRO-007,151,175.72,26533.72
SALE-024437,2026-W18,2026-05-03,2026-05-09,KOL-LOC-008,PRO-037,101,76.91,7767.91
SALE-024438,2026-W18,2026-05-03,2026-05-09,KOL-LOC-008,PRO-005,130,190.01,24701.3
SALE-024439,2026-W18,2026-05-03,2026-05-09,KOL-LOC-008,PRO-034,144,62.09,8940.960000000001
SALE-024440,2026-W18,2026-05-03,2026-05-09,KOL-LOC-008,PRO-031,128,61.3,7846.4
SALE-024441,2026-W18,2026-05-03,2026-05-09,KOL-LOC-009,PRO-009,158,50.15,7923.7
SALE-024442,2026-W18,2026-05-03,2026-05-09,KOL-LOC-009,PRO-037,148,21.45,3174.6
SALE-024443,2026-W18,2026-05-03,2026-05-09,KOL-LOC-009,PRO-006,188,58.25,10951.0
SALE-024444,2026-W18,2026-05-03,2026-05-09,KOL-LOC-009,PRO-034,110,84.21,9263.099999999999
SALE-024445,2026-W18,2026-05-03,2026-05-09,KOL-LOC-009,PRO-002,168,92.45,15531.6
SALE-024446,2026-W18,2026-05-03,2026-05-09,KOL-LOC-010,PRO-034,143,45.24,6469.320000000001
SALE-024447,2026-W18,2026-05-03,2026-05-09,KOL-LOC-010,PRO-005,104,348.42,36235.68
SALE-024448,2026-W18,2026-05-03,2026-05-09,KOL-LOC-010,PRO-037,143,20.94,2994.42
SALE-024449,2026-W18,2026-05-03,2026-05-09,KOL-LOC-010,PRO-031,150,17.46,2619.0
SALE-024450,2026-W18,2026-05-03,2026-05-09,KOL-LOC-010,PRO-036,143,22.38,3200.3399999999997
SALE-024451,2026-W18,2026-05-03,2026-05-09,KOL-LOC-011,PRO-037,162,21.33,3455.4599999999996
SALE-024452,2026-W18,2026-05-03,2026-05-09,KOL-LOC-011,PRO-005,144,81.9,11793.6
SALE-024453,2026-W18,2026-05-03,2026-05-09,KOL-LOC-011,PRO-034,141,18.32,2583.12
SALE-024454,2026-W18,2026-05-03,2026-05-09,KOL-LOC-011,PRO-031,132,23.63,3119.16
SALE-024455,2026-W18,2026-05-03,2026-05-09,KOL-LOC-011,PRO-038,135,47.98,6477.299999999999
SALE-024456,2026-W18,2026-05-03,2026-05-09,KOL-LOC-012,PRO-005,125,345.73,43216.25
SALE-024457,2026-W18,2026-05-03,2026-05-09,KOL-LOC-012,PRO-007,111,315.85,35059.350000000006
SALE-024458,2026-W18,2026-05-03,2026-05-09,KOL-LOC-012,PRO-037,100,76.13,7613.0
SALE-024459,2026-W18,2026-05-03,2026-05-09,KOL-LOC-012,PRO-034,151,18.08,2730.08
SALE-024460,2026-W18,2026-05-03,2026-05-09,KOL-LOC-012,PRO-031,126,45.23,5698.98
SALE-024461,2026-W18,2026-05-03,2026-05-09,KOL-LOC-013,PRO-034,175,18.04,3157.0
SALE-024462,2026-W18,2026-05-03,2026-05-09,KOL-LOC-013,PRO-037,172,20.93,3599.96
SALE-024463,2026-W18,2026-05-03,2026-05-09,KOL-LOC-013,PRO-006,140,200.46,28064.4
SALE-024464,2026-W18,2026-05-03,2026-05-09,KOL-LOC-013,PRO-007,204,50.67,10336.68
SALE-024465,2026-W18,2026-05-03,2026-05-09,KOL-LOC-013,PRO-036,158,18.45,2915.1
SALE-024466,2026-W18,2026-05-03,2026-05-09,KOL-LOC-014,PRO-037,144,37.84,5448.960000000001
SALE-024467,2026-W18,2026-05-03,2026-05-09,KOL-LOC-014,PRO-007,119,167.85,19974.149999999998
SALE-024468,2026-W18,2026-05-03,2026-05-09,KOL-LOC-014,PRO-009,103,305.54,31470.620000000003
SALE-024469,2026-W18,2026-05-03,2026-05-09,KOL-LOC-014,PRO-006,132,60.65,8005.8
SALE-024470,2026-W18,2026-05-03,2026-05-09,KOL-LOC-014,PRO-031,142,60.27,8558.34
SALE-024471,2026-W18,2026-05-03,2026-05-09,KOL-LOC-015,PRO-005,84,349.79,29382.36
SALE-024472,2026-W18,2026-05-03,2026-05-09,KOL-LOC-015,PRO-034,167,45.0,7515.0
SALE-024473,2026-W18,2026-05-03,2026-05-09,KOL-LOC-015,PRO-037,180,21.04,3787.2
SALE-024474,2026-W18,2026-05-03,2026-05-09,KOL-LOC-015,PRO-038,84,173.9,14607.6
SALE-024475,2026-W18,2026-05-03,2026-05-09,KOL-LOC-015,PRO-031,78,85.22,6647.16
SALE-024476,2026-W18,2026-05-03,2026-05-09,KOL-LOC-016,PRO-034,169,17.6,2974.4
SALE-024477,2026-W18,2026-05-03,2026-05-09,KOL-LOC-016,PRO-009,157,171.69,26955.329999999998
SALE-024478,2026-W18,2026-05-03,2026-05-09,KOL-LOC-016,PRO-037,160,16.46,2633.6000000000004
SALE-024479,2026-W18,2026-05-03,2026-05-09,KOL-LOC-016,PRO-036,172,22.69,3902.6800000000003
SALE-024480,2026-W18,2026-05-03,2026-05-09,KOL-LOC-016,PRO-031,141,63.04,8888.64
SALE-024481,2026-W18,2026-05-03,2026-05-09,KOL-LOC-017,PRO-034,141,44.42,6263.22
SALE-024482,2026-W18,2026-05-03,2026-05-09,KOL-LOC-017,PRO-037,136,39.84,5418.240000000001
SALE-024483,2026-W18,2026-05-03,2026-05-09,KOL-LOC-017,PRO-009,164,111.52,18289.28
SALE-024484,2026-W18,2026-05-03,2026-05-09,KOL-LOC-017,PRO-036,112,43.74,4898.88
SALE-024485,2026-W18,2026-05-03,2026-05-09,KOL-LOC-017,PRO-038,120,132.79,15934.8
SALE-024486,2026-W18,2026-05-03,2026-05-09,KOL-LOC-018,PRO-009,203,116.9,23730.7
SALE-024487,2026-W18,2026-05-03,2026-05-09,KOL-LOC-018,PRO-034,150,43.51,6526.5
SALE-024488,2026-W18,2026-05-03,2026-05-09,KOL-LOC-018,PRO-037,130,40.08,5210.4
SALE-024489,2026-W18,2026-05-03,2026-05-09,KOL-LOC-018,PRO-003,180,128.14,23065.199999999997
SALE-024490,2026-W18,2026-05-03,2026-05-09,KOL-LOC-018,PRO-036,109,84.11,9167.99
SALE-024491,2026-W18,2026-05-03,2026-05-09,KOL-LOC-019,PRO-009,220,116.34,25594.8
SALE-024492,2026-W18,2026-05-03,2026-05-09,KOL-LOC-019,PRO-037,192,57.22,10986.24
SALE-024493,2026-W18,2026-05-03,2026-05-09,KOL-LOC-019,PRO-005,116,364.59,42292.439999999995
SALE-024494,2026-W18,2026-05-03,2026-05-09,KOL-LOC-019,PRO-034,195,17.94,3498.3
SALE-024495,2026-W18,2026-05-03,2026-05-09,KOL-LOC-019,PRO-036,164,42.75,7011.0
SALE-024496,2026-W18,2026-05-03,2026-05-09,KOL-LOC-020,PRO-007,136,310.82,42271.52
SALE-024497,2026-W18,2026-05-03,2026-05-09,KOL-LOC-020,PRO-009,248,69.5,17236.0
SALE-024498,2026-W18,2026-05-03,2026-05-09,KOL-LOC-020,PRO-034,191,23.54,4496.139999999999
SALE-024499,2026-W18,2026-05-03,2026-05-09,KOL-LOC-020,PRO-037,139,39.19,5447.41
SALE-024500,2026-W18,2026-05-03,2026-05-09,KOL-LOC-020,PRO-031,95,82.69,7855.55
SALE-024501,2026-W18,2026-05-03,2026-05-09,KOL-LOC-021,PRO-005,162,81.84,13258.08
SALE-024502,2026-W18,2026-05-03,2026-05-09,KOL-LOC-021,PRO-037,169,16.23,2742.87
SALE-024503,2026-W18,2026-05-03,2026-05-09,KOL-LOC-021,PRO-006,139,193.95,26959.05
SALE-024504,2026-W18,2026-05-03,2026-05-09,KOL-LOC-021,PRO-034,138,17.56,2423.2799999999997
SALE-024505,2026-W18,2026-05-03,2026-05-09,KOL-LOC-021,PRO-036,110,80.87,8895.7
SALE-024506,2026-W18,2026-05-03,2026-05-09,KOL-LOC-022,PRO-037,123,77.0,9471.0
SALE-024507,2026-W18,2026-05-03,2026-05-09,KOL-LOC-022,PRO-034,132,43.23,5706.36
SALE-024508,2026-W18,2026-05-03,2026-05-09,KOL-LOC-022,PRO-036,172,63.18,10866.96
SALE-024509,2026-W18,2026-05-03,2026-05-09,KOL-LOC-022,PRO-009,128,164.44,21048.32
SALE-024510,2026-W18,2026-05-03,2026-05-09,KOL-LOC-022,PRO-005,168,83.59,14043.12
SALE-024511,2026-W18,2026-05-03,2026-05-09,KOL-LOC-023,PRO-037,172,21.03,3617.1600000000003
SALE-024512,2026-W18,2026-05-03,2026-05-09,KOL-LOC-023,PRO-034,99,82.07,8124.929999999999
SALE-024513,2026-W18,2026-05-03,2026-05-09,KOL-LOC-023,PRO-005,112,358.72,40176.64
SALE-024514,2026-W18,2026-05-03,2026-05-09,KOL-LOC-023,PRO-036,136,17.84,2426.24
SALE-024515,2026-W18,2026-05-03,2026-05-09,KOL-LOC-023,PRO-031,100,83.43,8343.0
SALE-024516,2026-W18,2026-05-03,2026-05-09,KOL-LOC-024,PRO-005,176,85.14,14984.64
SALE-024517,2026-W18,2026-05-03,2026-05-09,KOL-LOC-024,PRO-037,154,21.52,3314.08
SALE-024518,2026-W18,2026-05-03,2026-05-09,KOL-LOC-024,PRO-034,112,84.07,9415.84
SALE-024519,2026-W18,2026-05-03,2026-05-09,KOL-LOC-024,PRO-036,106,84.22,8927.32
SALE-024520,2026-W18,2026-05-03,2026-05-09,KOL-LOC-024,PRO-038,140,128.26,17956.399999999998
SALE-024521,2026-W18,2026-05-03,2026-05-09,KOL-LOC-025,PRO-034,143,22.79,3258.97
SALE-024522,2026-W18,2026-05-03,2026-05-09,KOL-LOC-025,PRO-005,101,364.27,36791.27
SALE-024523,2026-W18,2026-05-03,2026-05-09,KOL-LOC-025,PRO-037,135,55.32,7468.2
SALE-024524,2026-W18,2026-05-03,2026-05-09,KOL-LOC-025,PRO-006,150,191.28,28692.0
SALE-024525,2026-W18,2026-05-03,2026-05-09,KOL-LOC-025,PRO-036,147,23.3,3425.1
SALE-024526,2026-W18,2026-05-03,2026-05-09,KOL-LOC-026,PRO-037,146,21.53,3143.38
SALE-024527,2026-W18,2026-05-03,2026-05-09,KOL-LOC-026,PRO-007,114,315.37,35952.18
SALE-024528,2026-W18,2026-05-03,2026-05-09,KOL-LOC-026,PRO-034,131,63.27,8288.37
SALE-024529,2026-W18,2026-05-03,2026-05-09,KOL-LOC-026,PRO-036,143,22.46,3211.78
SALE-024530,2026-W18,2026-05-03,2026-05-09,KOL-LOC-026,PRO-004,151,88.82,13411.82
SALE-024531,2026-W18,2026-05-03,2026-05-09,KOL-LOC-027,PRO-034,151,17.95,2710.45
SALE-024532,2026-W18,2026-05-03,2026-05-09,KOL-LOC-027,PRO-009,144,162.76,23437.44
SALE-024533,2026-W18,2026-05-03,2026-05-09,KOL-LOC-027,PRO-006,94,351.51,33041.94
SALE-024534,2026-W18,2026-05-03,2026-05-09,KOL-LOC-027,PRO-037,155,16.36,2535.7999999999997
SALE-024535,2026-W18,2026-05-03,2026-05-09,KOL-LOC-027,PRO-036,113,45.23,5110.99
SALE-024536,2026-W18,2026-05-03,2026-05-09,KOL-LOC-028,PRO-005,181,86.4,15638.400000000001
SALE-024537,2026-W18,2026-05-03,2026-05-09,KOL-LOC-028,PRO-009,181,70.38,12738.779999999999
SALE-024538,2026-W18,2026-05-03,2026-05-09,KOL-LOC-028,PRO-037,167,21.06,3517.02
SALE-024539,2026-W18,2026-05-03,2026-05-09,KOL-LOC-028,PRO-036,160,22.67,3627.2000000000003
SALE-024540,2026-W18,2026-05-03,2026-05-09,KOL-LOC-028,PRO-034,137,18.14,2485.1800000000003
SALE-024541,2026-W18,2026-05-03,2026-05-09,KOL-LOC-029,PRO-009,224,112.03,25094.72
SALE-024542,2026-W18,2026-05-03,2026-05-09,KOL-LOC-029,PRO-037,143,20.99,3001.5699999999997
SALE-024543,2026-W18,2026-05-03,2026-05-09,KOL-LOC-029,PRO-005,167,59.94,10009.98
SALE-024544,2026-W18,2026-05-03,2026-05-09,KOL-LOC-029,PRO-034,154,61.25,9432.5
SALE-024545,2026-W18,2026-05-03,2026-05-09,KOL-LOC-029,PRO-002,153,60.46,9250.380000000001
SALE-024546,2026-W18,2026-05-03,2026-05-09,KOL-LOC-030,PRO-034,194,22.58,4380.5199999999995
SALE-024547,2026-W18,2026-05-03,2026-05-09,KOL-LOC-030,PRO-007,170,172.05,29248.500000000004
SALE-024548,2026-W18,2026-05-03,2026-05-09,KOL-LOC-030,PRO-009,166,163.16,27084.559999999998
SALE-024549,2026-W18,2026-05-03,2026-05-09,KOL-LOC-030,PRO-036,145,63.53,9211.85
SALE-024550,2026-W18,2026-05-03,2026-05-09,KOL-LOC-030,PRO-038,127,131.24,16667.48
SALE-024551,2026-W18,2026-05-03,2026-05-09,KOL-LOC-031,PRO-006,152,197.15,29966.8
SALE-024552,2026-W18,2026-05-03,2026-05-09,KOL-LOC-031,PRO-037,99,75.85,7509.15
SALE-024553,2026-W18,2026-05-03,2026-05-09,KOL-LOC-031,PRO-034,124,43.75,5425.0
SALE-024554,2026-W18,2026-05-03,2026-05-09,KOL-LOC-031,PRO-036,86,83.38,7170.679999999999
SALE-024555,2026-W18,2026-05-03,2026-05-09,KOL-LOC-031,PRO-031,109,43.17,4705.53
SALE-024556,2026-W18,2026-05-03,2026-05-09,KOL-LOC-032,PRO-034,136,43.66,5937.759999999999
SALE-024557,2026-W18,2026-05-03,2026-05-09,KOL-LOC-032,PRO-037,97,75.95,7367.150000000001
SALE-024558,2026-W18,2026-05-03,2026-05-09,KOL-LOC-032,PRO-007,100,315.34,31533.999999999996
SALE-024559,2026-W18,2026-05-03,2026-05-09,KOL-LOC-032,PRO-036,165,61.27,10109.550000000001
SALE-024560,2026-W18,2026-05-03,2026-05-09,KOL-LOC-032,PRO-003,153,53.73,8220.689999999999
SALE-024561,2026-W18,2026-05-03,2026-05-09,KOL-LOC-033,PRO-009,234,116.04,27153.36
SALE-024562,2026-W18,2026-05-03,2026-05-09,KOL-LOC-033,PRO-037,193,57.0,11001.0
SALE-024563,2026-W18,2026-05-03,2026-05-09,KOL-LOC-033,PRO-034,162,62.87,10184.939999999999
SALE-024564,2026-W18,2026-05-03,2026-05-09,KOL-LOC-033,PRO-036,189,60.96,11521.44
SALE-024565,2026-W18,2026-05-03,2026-05-09,KOL-LOC-033,PRO-031,158,23.67,3739.86
SALE-024566,2026-W18,2026-05-03,2026-05-09,KOL-LOC-034,PRO-034,217,62.65,13595.05
SALE-024567,2026-W18,2026-05-03,2026-05-09,KOL-LOC-034,PRO-037,119,75.33,8964.27
SALE-024568,2026-W18,2026-05-03,2026-05-09,KOL-LOC-034,PRO-005,172,135.03,23225.16
SALE-024569,2026-W18,2026-05-03,2026-05-09,KOL-LOC-034,PRO-003,186,56.65,10536.9
SALE-024570,2026-W18,2026-05-03,2026-05-09,KOL-LOC-034,PRO-007,181,118.15,21385.15
SALE-024571,2026-W18,2026-05-03,2026-05-09,KOL-LOC-035,PRO-005,225,85.2,19170.0
SALE-024572,2026-W18,2026-05-03,2026-05-09,KOL-LOC-035,PRO-037,187,56.62,10587.939999999999
SALE-024573,2026-W18,2026-05-03,2026-05-09,KOL-LOC-035,PRO-034,207,62.72,12983.039999999999
SALE-024574,2026-W18,2026-05-03,2026-05-09,KOL-LOC-035,PRO-036,121,81.03,9804.630000000001
SALE-024575,2026-W18,2026-05-03,2026-05-09,KOL-LOC-035,PRO-031,143,22.73,3250.39
SALE-024576,2026-W18,2026-05-03,2026-05-09,KOL-LOC-036,PRO-034,147,18.47,2715.0899999999997
SALE-024577,2026-W18,2026-05-03,2026-05-09,KOL-LOC-036,PRO-037,113,73.34,8287.42
SALE-024578,2026-W18,2026-05-03,2026-05-09,KOL-LOC-036,PRO-005,199,82.77,16471.23
SALE-024579,2026-W18,2026-05-03,2026-05-09,KOL-LOC-036,PRO-002,171,92.88,15882.48
SALE-024580,2026-W18,2026-05-03,2026-05-09,KOL-LOC-036,PRO-006,104,345.74,35956.96
SALE-024581,2026-W18,2026-05-03,2026-05-09,KOL-LOC-037,PRO-009,115,302.6,34799.0
SALE-024582,2026-W18,2026-05-03,2026-05-09,KOL-LOC-037,PRO-037,132,39.1,5161.2
SALE-024583,2026-W18,2026-05-03,2026-05-09,KOL-LOC-037,PRO-005,177,57.85,10239.45
SALE-024584,2026-W18,2026-05-03,2026-05-09,KOL-LOC-037,PRO-036,158,61.35,9693.300000000001
SALE-024585,2026-W18,2026-05-03,2026-05-09,KOL-LOC-037,PRO-034,106,81.94,8685.64
SALE-024586,2026-W18,2026-05-03,2026-05-09,KOL-LOC-038,PRO-007,148,75.04,11105.92
SALE-024587,2026-W18,2026-05-03,2026-05-09,KOL-LOC-038,PRO-034,91,81.74,7438.339999999999
SALE-024588,2026-W18,2026-05-03,2026-05-09,KOL-LOC-038,PRO-009,136,299.24,40696.64
