inventory_id,warehouse_id,product_id,shelf_id,available_stock,safety_stock
INV-1072,WH-006,PRO-072,WH-KOL-006-Z02-R01-S05,47,7
INV-1073,WH-006,PRO-073,WH-KOL-006-Z02-R01-S05,48,7
INV-1074,WH-006,PRO-074,WH-KOL-006-Z02-R01-S05,64,10
INV-1075,WH-006,PRO-075,WH-KOL-006-Z02-R01-S05,57,9
INV-1076,WH-006,PRO-076,WH-KOL-006-Z02-R02-S01,53,8
INV-1077,WH-006,PRO-077,WH-KOL-006-Z02-R02-S01,51,8
INV-1078,WH-006,PRO-078,WH-KOL-006-Z02-R02-S01,45,7
INV-1079,WH-006,PRO-079,WH-KOL-006-Z02-R02-S01,61,9
INV-1080,WH-006,PRO-080,WH-KOL-006-Z02-R02-S01,53,8
INV-1081,WH-006,PRO-081,WH-KOL-006-Z02-R02-S02,49,7
INV-1082,WH-006,PRO-082,WH-KOL-006-Z02-R02-S02,52,8
INV-1083,WH-006,PRO-083,WH-KOL-006-Z02-R02-S02,61,9
INV-1084,WH-006,PRO-084,WH-KOL-006-Z02-R02-S02,40,6
INV-1085,WH-006,PRO-085,WH-KOL-006-Z02-R02-S02,68,10
INV-1086,WH-006,PRO-086,WH-KOL-006-Z02-R02-S03,44,7
INV-1087,WH-006,PRO-087,WH-KOL-006-Z02-R02-S03,64,10
INV-1088,WH-006,PRO-088,WH-KOL-006-Z02-R02-S03,65,10
INV-1089,WH-006,PRO-089,WH-KOL-006-Z02-R02-S03,48,7
INV-1090,WH-006,PRO-090,WH-KOL-006-Z02-R02-S03,66,10
INV-1091,WH-006,PRO-091,WH-KOL-006-Z02-R02-S04,46,7
INV-1092,WH-006,PRO-092,WH-KOL-006-Z02-R02-S04,57,9
INV-1093,WH-006,PRO-093,WH-KOL-006-Z02-R02-S04,47,7
INV-1094,WH-006,PRO-094,WH-KOL-006-Z02-R02-S04,68,10
INV-1095,WH-006,PRO-095,WH-KOL-006-Z02-R02-S04,50,8
INV-1096,WH-006,PRO-096,WH-KOL-006-Z02-R02-S05,53,8
INV-1097,WH-006,PRO-097,WH-KOL-006-Z02-R02-S05,40,6
INV-1098,WH-006,PRO-098,WH-KOL-006-Z02-R02-S05,53,8
INV-1099,WH-006,PRO-099,WH-KOL-006-Z02-R02-S05,59,9
INV-1100,WH-006,PRO-100,WH-KOL-006-Z02-R02-S05,64,10
INV-1101,WH-006,PRO-101,WH-KOL-006-Z03-R01-S01,54,8
INV-1102,WH-006,PRO-102,WH-KOL-006-Z03-R01-S01,65,10
INV-1103,WH-006,PRO-103,WH-KOL-006-Z03-R01-S01,46,7
INV-1104,WH-006,PRO-104,WH-KOL-006-Z03-R01-S01,56,8
INV-1105,WH-006,PRO-105,WH-KOL-006-Z03-R01-S01,58,9
INV-1106,WH-006,PRO-106,WH-KOL-006-Z03-R01-S02,39,6
INV-1107,WH-006,PRO-107,WH-KOL-006-Z03-R01-S02,111,17
INV-1108,WH-006,PRO-108,WH-KOL-006-Z03-R01-S02,61,9
INV-1109,WH-006,PRO-109,WH-KOL-006-Z03-R01-S02,63,9
INV-1110,WH-006,PRO-110,WH-KOL-006-Z03-R01-S02,55,8
INV-1111,WH-006,PRO-111,WH-KOL-006-Z03-R01-S03,57,9
INV-1112,WH-006,PRO-112,WH-KOL-006-Z03-R01-S03,53,8
INV-1113,WH-006,PRO-113,WH-KOL-006-Z03-R01-S03,83,12
INV-1114,WH-006,PRO-114,WH-KOL-006-Z03-R01-S03,64,10
INV-1115,WH-006,PRO-115,WH-KOL-006-Z03-R01-S03,60,9
INV-1116,WH-006,PRO-116,WH-KOL-006-Z03-R01-S04,54,8
INV-1117,WH-006,PRO-117,WH-KOL-006-Z03-R01-S04,62,9
INV-1118,WH-006,PRO-118,WH-KOL-006-Z03-R01-S04,102,15
INV-1119,WH-006,PRO-119,WH-KOL-006-Z03-R01-S04,50,8
INV-1120,WH-006,PRO-120,WH-KOL-006-Z03-R01-S04,93,14
INV-1121,WH-006,PRO-121,WH-KOL-006-Z03-R01-S05,46,7
INV-1122,WH-006,PRO-122,WH-KOL-006-Z03-R01-S05,59,9
INV-1123,WH-006,PRO-123,WH-KOL-006-Z03-R01-S05,41,6
INV-1124,WH-006,PRO-124,WH-KOL-006-Z03-R01-S05,47,7
INV-1125,WH-006,PRO-125,WH-KOL-006-Z03-R01-S05,68,10
INV-1126,WH-006,PRO-126,WH-KOL-006-Z03-R02-S01,48,7
INV-1127,WH-006,PRO-127,WH-KOL-006-Z03-R02-S01,56,8
INV-1128,WH-006,PRO-128,WH-KOL-006-Z03-R02-S01,80,12
INV-1129,WH-006,PRO-129,WH-KOL-006-Z03-R02-S01,43,6
INV-1130,WH-006,PRO-130,WH-KOL-006-Z03-R02-S01,55,8
INV-1131,WH-006,PRO-131,WH-KOL-006-Z03-R02-S02,123,18
INV-1132,WH-006,PRO-132,WH-KOL-006-Z03-R02-S02,116,17
INV-1133,WH-006,PRO-133,WH-KOL-006-Z03-R02-S02,70,10
INV-1134,WH-006,PRO-134,WH-KOL-006-Z03-R02-S02,96,14
INV-1135,WH-006,PRO-135,WH-KOL-006-Z03-R02-S02,102,15
INV-1136,WH-006,PRO-136,WH-KOL-006-Z03-R02-S03,90,14
INV-1137,WH-006,PRO-137,WH-KOL-006-Z03-R02-S03,82,12
INV-1138,WH-006,PRO-138,WH-KOL-006-Z03-R02-S03,80,12
INV-1139,WH-006,PRO-139,WH-KOL-006-Z03-R02-S03,93,14
INV-1140,WH-006,PRO-140,WH-KOL-006-Z03-R02-S03,74,11
INV-1141,WH-006,PRO-141,WH-KOL-006-Z03-R02-S04,49,7
INV-1142,WH-006,PRO-142,WH-KOL-006-Z03-R02-S04,47,7
INV-1143,WH-006,PRO-143,WH-KOL-006-Z03-R02-S04,66,10
INV-1144,WH-006,PRO-144,WH-KOL-006-Z03-R02-S04,47,7
INV-1145,WH-006,PRO-145,WH-KOL-006-Z03-R02-S04,50,8
INV-1146,WH-006,PRO-146,WH-KOL-006-Z03-R02-S05,58,9
INV-1147,WH-006,PRO-147,WH-KOL-006-Z03-R02-S05,63,9
INV-1148,WH-006,PRO-148,WH-KOL-006-Z03-R02-S05,40,6
INV-1149,WH-006,PRO-149,WH-KOL-006-Z03-R02-S05,63,9
INV-1150,WH-006,PRO-150,WH-KOL-006-Z03-R02-S05,51,8
INV-1151,WH-006,PRO-151,WH-KOL-006-Z04-R01-S01,46,7
INV-1152,WH-006,PRO-152,WH-KOL-006-Z04-R01-S01,55,8
INV-1153,WH-006,PRO-153,WH-KOL-006-Z04-R01-S01,53,8
INV-1154,WH-006,PRO-154,WH-KOL-006-Z04-R01-S01,57,9
INV-1155,WH-006,PRO-155,WH-KOL-006-Z04-R01-S01,40,6
INV-1156,WH-006,PRO-156,WH-KOL-006-Z04-R01-S02,47,7
INV-1157,WH-006,PRO-157,WH-KOL-006-Z04-R01-S02,43,6
INV-1158,WH-006,PRO-158,WH-KOL-006-Z04-R01-S02,48,7
INV-1159,WH-006,PRO-159,WH-KOL-006-Z04-R01-S02,59,9
INV-1160,WH-006,PRO-160,WH-KOL-006-Z04-R01-S02,42,6
INV-1161,WH-006,PRO-161,WH-KOL-006-Z04-R01-S03,40,6
INV-1162,WH-006,PRO-162,WH-KOL-006-Z04-R01-S03,42,6
INV-1163,WH-006,PRO-163,WH-KOL-006-Z04-R01-S03,41,6
INV-1164,WH-006,PRO-164,WH-KOL-006-Z04-R01-S03,66,10
INV-1165,WH-006,PRO-165,WH-KOL-006-Z04-R01-S03,65,10
INV-1166,WH-006,PRO-166,WH-KOL-006-Z04-R01-S04,64,10
INV-1167,WH-006,PRO-167,WH-KOL-006-Z04-R01-S04,60,9
INV-1168,WH-006,PRO-168,WH-KOL-006-Z04-R01-S04,57,9
INV-1169,WH-006,PRO-169,WH-KOL-006-Z04-R01-S04,60,9
INV-1170,WH-006,PRO-170,WH-KOL-006-Z04-R01-S04,56,8
INV-1171,WH-006,PRO-171,WH-KOL-006-Z04-R01-S05,61,9
INV-1172,WH-006,PRO-172,WH-KOL-006-Z04-R01-S05,62,9
INV-1173,WH-006,PRO-173,WH-KOL-006-Z04-R01-S05,52,8
INV-1174,WH-006,PRO-174,WH-KOL-006-Z04-R01-S05,44,7
INV-1175,WH-006,PRO-175,WH-KOL-006-Z04-R01-S05,62,9
INV-1176,WH-006,PRO-176,WH-KOL-006-Z04-R02-S01,67,10
INV-1177,WH-006,PRO-177,WH-KOL-006-Z04-R02-S01,42,6
INV-1178,WH-006,PRO-178,WH-KOL-006-Z04-R02-S01,55,8
INV-1179,WH-006,PRO-179,WH-KOL-006-Z04-R02-S01,42,6
INV-1180,WH-006,PRO-180,WH-KOL-006-Z04-R02-S01,67,10
INV-1181,WH-006,PRO-181,WH-KOL-006-Z04-R02-S02,121,18
INV-1182,WH-006,PRO-182,WH-KOL-006-Z04-R02-S02,53,8
INV-1183,WH-006,PRO-183,WH-KOL-006-Z04-R02-S02,69,10
INV-1184,WH-006,PRO-184,WH-KOL-006-Z04-R02-S02,120,18
INV-1185,WH-006,PRO-185,WH-KOL-006-Z04-R02-S02,57,9
INV-1186,WH-006,PRO-186,WH-KOL-006-Z04-R02-S03,72,11
INV-1187,WH-006,PRO-187,WH-KOL-006-Z04-R02-S03,55,8
INV-1188,WH-006,PRO-188,WH-KOL-006-Z04-R02-S03,103,15
INV-1189,WH-006,PRO-189,WH-KOL-006-Z04-R02-S03,132,20
INV-1190,WH-006,PRO-190,WH-KOL-006-Z04-R02-S03,114,17
INV-1191,WH-006,PRO-191,WH-KOL-006-Z04-R02-S04,66,10
INV-1192,WH-006,PRO-192,WH-KOL-006-Z04-R02-S04,62,9
INV-1193,WH-006,PRO-193,WH-KOL-006-Z04-R02-S04,66,10
INV-1194,WH-006,PRO-194,WH-KOL-006-Z04-R02-S04,45,7
INV-1195,WH-006,PRO-195,WH-KOL-006-Z04-R02-S04,68,10
INV-1196,WH-006,PRO-196,WH-KOL-006-Z04-R02-S05,49,7
INV-1197,WH-006,PRO-197,WH-KOL-006-Z04-R02-S05,55,8
INV-1198,WH-006,PRO-198,WH-KOL-006-Z04-R02-S05,52,8
INV-1199,WH-006,PRO-199,WH-KOL-006-Z04-R02-S05,55,8
INV-1200,WH-006,PRO-200,WH-KOL-006-Z04-R02-S05,42,6
INV-1201,WH-007,PRO-001,WH-KOL-007-Z01-R01-S01,63,9
INV-1202,WH-007,PRO-002,WH-KOL-007-Z01-R01-S01,87,13
INV-1203,WH-007,PRO-003,WH-KOL-007-Z01-R01-S01,57,9
INV-1204,WH-007,PRO-004,WH-KOL-007-Z01-R01-S01,69,10
INV-1205,WH-007,PRO-005,WH-KOL-007-Z01-R01-S01,59,9
INV-1206,WH-007,PRO-006,WH-KOL-007-Z01-R01-S02,78,12
INV-1207,WH-007,PRO-007,WH-KOL-007-Z01-R01-S02,73,11
INV-1208,WH-007,PRO-008,WH-KOL-007-Z01-R01-S02,67,10
INV-1209,WH-007,PRO-009,WH-KOL-007-Z01-R01-S02,62,9
INV-1210,WH-007,PRO-010,WH-KOL-007-Z01-R01-S02,56,8
INV-1211,WH-007,PRO-011,WH-KOL-007-Z01-R01-S03,46,7
INV-1212,WH-007,PRO-012,WH-KOL-007-Z01-R01-S03,50,8
INV-1213,WH-007,PRO-013,WH-KOL-007-Z01-R01-S03,34,5
INV-1214,WH-007,PRO-014,WH-KOL-007-Z01-R01-S03,46,7
INV-1215,WH-007,PRO-015,WH-KOL-007-Z01-R01-S03,43,6
INV-1216,WH-007,PRO-016,WH-KOL-007-Z01-R01-S04,36,5
INV-1217,WH-007,PRO-017,WH-KOL-007-Z01-R01-S04,43,6
INV-1218,WH-007,PRO-018,WH-KOL-007-Z01-R01-S04,35,5
INV-1219,WH-007,PRO-019,WH-KOL-007-Z01-R01-S04,49,7
INV-1220,WH-007,PRO-020,WH-KOL-007-Z01-R01-S04,49,7
INV-1221,WH-007,PRO-021,WH-KOL-007-Z01-R01-S05,71,11
INV-1222,WH-007,PRO-022,WH-KOL-007-Z01-R01-S05,96,14
INV-1223,WH-007,PRO-023,WH-KOL-007-Z01-R01-S05,41,6
INV-1224,WH-007,PRO-024,WH-KOL-007-Z01-R01-S05,100,15
INV-1225,WH-007,PRO-025,WH-KOL-007-Z01-R01-S05,53,8
INV-1226,WH-007,PRO-026,WH-KOL-007-Z01-R02-S01,59,9
INV-1227,WH-007,PRO-027,WH-KOL-007-Z01-R02-S01,42,6
INV-1228,WH-007,PRO-028,WH-KOL-007-Z01-R02-S01,68,10
INV-1229,WH-007,PRO-029,WH-KOL-007-Z01-R02-S01,89,13
INV-1230,WH-007,PRO-030,WH-KOL-007-Z01-R02-S01,71,11
INV-1231,WH-007,PRO-031,WH-KOL-007-Z01-R02-S02,72,11
INV-1232,WH-007,PRO-032,WH-KOL-007-Z01-R02-S02,75,11
INV-1233,WH-007,PRO-033,WH-KOL-007-Z01-R02-S02,86,13
INV-1234,WH-007,PRO-034,WH-KOL-007-Z01-R02-S02,94,14
INV-1235,WH-007,PRO-035,WH-KOL-007-Z01-R02-S02,108,16
INV-1236,WH-007,PRO-036,WH-KOL-007-Z01-R02-S03,74,11
INV-1237,WH-007,PRO-037,WH-KOL-007-Z01-R02-S03,66,10
INV-1238,WH-007,PRO-038,WH-KOL-007-Z01-R02-S03,81,12
INV-1239,WH-007,PRO-039,WH-KOL-007-Z01-R02-S03,41,6
INV-1240,WH-007,PRO-040,WH-KOL-007-Z01-R02-S03,77,12
INV-1241,WH-007,PRO-041,WH-KOL-007-Z01-R02-S04,53,8
INV-1242,WH-007,PRO-042,WH-KOL-007-Z01-R02-S04,98,15
INV-1243,WH-007,PRO-043,WH-KOL-007-Z01-R02-S04,64,10
INV-1244,WH-007,PRO-044,WH-KOL-007-Z01-R02-S04,45,7
INV-1245,WH-007,PRO-045,WH-KOL-007-Z01-R02-S04,90,14
INV-1246,WH-007,PRO-046,WH-KOL-007-Z01-R02-S05,52,8
INV-1247,WH-007,PRO-047,WH-KOL-007-Z01-R02-S05,41,6
INV-1248,WH-007,PRO-048,WH-KOL-007-Z01-R02-S05,39,6
INV-1249,WH-007,PRO-049,WH-KOL-007-Z01-R02-S05,40,6
INV-1250,WH-007,PRO-050,WH-KOL-007-Z01-R02-S05,73,11
INV-1251,WH-007,PRO-051,WH-KOL-007-Z02-R01-S01,33,5
INV-1252,WH-007,PRO-052,WH-KOL-007-Z02-R01-S01,44,7
INV-1253,WH-007,PRO-053,WH-KOL-007-Z02-R01-S01,79,12
INV-1254,WH-007,PRO-054,WH-KOL-007-Z02-R01-S01,95,14
INV-1255,WH-007,PRO-055,WH-KOL-007-Z02-R01-S01,36,5
INV-1256,WH-007,PRO-056,WH-KOL-007-Z02-R01-S02,45,7
INV-1257,WH-007,PRO-057,WH-KOL-007-Z02-R01-S02,52,8
INV-1258,WH-007,PRO-058,WH-KOL-007-Z02-R01-S02,38,6
INV-1259,WH-007,PRO-059,WH-KOL-007-Z02-R01-S02,36,5
INV-1260,WH-007,PRO-060,WH-KOL-007-Z02-R01-S02,38,6
INV-1261,WH-007,PRO-061,WH-KOL-007-Z02-R01-S03,51,8
INV-1262,WH-007,PRO-062,WH-KOL-007-Z02-R01-S03,41,6
INV-1263,WH-007,PRO-063,WH-KOL-007-Z02-R01-S03,35,5
INV-1264,WH-007,PRO-064,WH-KOL-007-Z02-R01-S03,49,7
INV-1265,WH-007,PRO-065,WH-KOL-007-Z02-R01-S03,54,8
INV-1266,WH-007,PRO-066,WH-KOL-007-Z02-R01-S04,43,6
INV-1267,WH-007,PRO-067,WH-KOL-007-Z02-R01-S04,40,6
INV-1268,WH-007,PRO-068,WH-KOL-007-Z02-R01-S04,41,6
INV-1269,WH-007,PRO-069,WH-KOL-007-Z02-R01-S04,40,6
INV-1270,WH-007,PRO-070,WH-KOL-007-Z02-R01-S04,46,7
INV-1271,WH-007,PRO-071,WH-KOL-007-Z02-R01-S05,44,7
INV-1272,WH-007,PRO-072,WH-KOL-007-Z02-R01-S05,47,7
INV-1273,WH-007,PRO-073,WH-KOL-007-Z02-R01-S05,35,5
INV-1274,WH-007,PRO-074,WH-KOL-007-Z02-R01-S05,31,5
INV-1275,WH-007,PRO-075,WH-KOL-007-Z02-R01-S05,41,6
INV-1276,WH-007,PRO-076,WH-KOL-007-Z02-R02-S01,39,6
INV-1277,WH-007,PRO-077,WH-KOL-007-Z02-R02-S01,35,5
INV-1278,WH-007,PRO-078,WH-KOL-007-Z02-R02-S01,50,8
INV-1279,WH-007,PRO-079,WH-KOL-007-Z02-R02-S01,35,5
INV-1280,WH-007,PRO-080,WH-KOL-007-Z02-R02-S01,35,5
INV-1281,WH-007,PRO-081,WH-KOL-007-Z02-R02-S02,51,8
INV-1282,WH-007,PRO-082,WH-KOL-007-Z02-R02-S02,33,5
INV-1283,WH-007,PRO-083,WH-KOL-007-Z02-R02-S02,37,6
INV-1284,WH-007,PRO-084,WH-KOL-007-Z02-R02-S02,39,6
INV-1285,WH-007,PRO-085,WH-KOL-007-Z02-R02-S02,49,7
INV-1286,WH-007,PRO-086,WH-KOL-007-Z02-R02-S03,39,6
INV-1287,WH-007,PRO-087,WH-KOL-007-Z02-R02-S03,52,8
INV-1288,WH-007,PRO-088,WH-KOL-007-Z02-R02-S03,41,6
INV-1289,WH-007,PRO-089,WH-KOL-007-Z02-R02-S03,38,6
INV-1290,WH-007,PRO-090,WH-KOL-007-Z02-R02-S03,39,6
INV-1291,WH-007,PRO-091,WH-KOL-007-Z02-R02-S04,45,7
INV-1292,WH-007,PRO-092,WH-KOL-007-Z02-R02-S04,35,5
INV-1293,WH-007,PRO-093,WH-KOL-007-Z02-R02-S04,38,6
INV-1294,WH-007,PRO-094,WH-KOL-007-Z02-R02-S04,48,7
INV-1295,WH-007,PRO-095,WH-KOL-007-Z02-R02-S04,49,7
INV-1296,WH-007,PRO-096,WH-KOL-007-Z02-R02-S05,51,8
INV-1297,WH-007,PRO-097,WH-KOL-007-Z02-R02-S05,42,6
INV-1298,WH-007,PRO-098,WH-KOL-007-Z02-R02-S05,47,7
INV-1299,WH-007,PRO-099,WH-KOL-007-Z02-R02-S05,44,7
INV-1300,WH-007,PRO-100,WH-KOL-007-Z02-R02-S05,48,7
INV-1301,WH-007,PRO-101,WH-KOL-007-Z03-R01-S01,35,5
INV-1302,WH-007,PRO-102,WH-KOL-007-Z03-R01-S01,47,7
INV-1303,WH-007,PRO-103,WH-KOL-007-Z03-R01-S01,37,6
INV-1304,WH-007,PRO-104,WH-KOL-007-Z03-R01-S01,43,6
INV-1305,WH-007,PRO-105,WH-KOL-007-Z03-R01-S01,35,5
INV-1306,WH-007,PRO-106,WH-KOL-007-Z03-R01-S02,35,5
INV-1307,WH-007,PRO-107,WH-KOL-007-Z03-R01-S02,85,13
INV-1308,WH-007,PRO-108,WH-KOL-007-Z03-R01-S02,49,7
INV-1309,WH-007,PRO-109,WH-KOL-007-Z03-R01-S02,41,6
INV-1310,WH-007,PRO-110,WH-KOL-007-Z03-R01-S02,39,6
INV-1311,WH-007,PRO-111,WH-KOL-007-Z03-R01-S03,45,7
INV-1312,WH-007,PRO-112,WH-KOL-007-Z03-R01-S03,49,7
INV-1313,WH-007,PRO-113,WH-KOL-007-Z03-R01-S03,93,14
INV-1314,WH-007,PRO-114,WH-KOL-007-Z03-R01-S03,36,5
INV-1315,WH-007,PRO-115,WH-KOL-007-Z03-R01-S03,33,5
INV-1316,WH-007,PRO-116,WH-KOL-007-Z03-R01-S04,47,7
INV-1317,WH-007,PRO-117,WH-KOL-007-Z03-R01-S04,37,6
INV-1318,WH-007,PRO-118,WH-KOL-007-Z03-R01-S04,73,11
INV-1319,WH-007,PRO-119,WH-KOL-007-Z03-R01-S04,52,8
INV-1320,WH-007,PRO-120,WH-KOL-007-Z03-R01-S04,90,14
INV-1321,WH-007,PRO-121,WH-KOL-007-Z03-R01-S05,32,5
INV-1322,WH-007,PRO-122,WH-KOL-007-Z03-R01-S05,51,8
INV-1323,WH-007,PRO-123,WH-KOL-007-Z03-R01-S05,38,6
INV-1324,WH-007,PRO-124,WH-KOL-007-Z03-R01-S05,39,6
INV-1325,WH-007,PRO-125,WH-KOL-007-Z03-R01-S05,90,14
INV-1326,WH-007,PRO-126,WH-KOL-007-Z03-R02-S01,39,6
INV-1327,WH-007,PRO-127,WH-KOL-007-Z03-R02-S01,42,6
INV-1328,WH-007,PRO-128,WH-KOL-007-Z03-R02-S01,86,13
INV-1329,WH-007,PRO-129,WH-KOL-007-Z03-R02-S01,34,5
INV-1330,WH-007,PRO-130,WH-KOL-007-Z03-R02-S01,33,5
INV-1331,WH-007,PRO-131,WH-KOL-007-Z03-R02-S02,68,10
INV-1332,WH-007,PRO-132,WH-KOL-007-Z03-R02-S02,96,14
INV-1333,WH-007,PRO-133,WH-KOL-007-Z03-R02-S02,83,12
INV-1334,WH-007,PRO-134,WH-KOL-007-Z03-R02-S02,93,14
INV-1335,WH-007,PRO-135,WH-KOL-007-Z03-R02-S02,81,12
INV-1336,WH-007,PRO-136,WH-KOL-007-Z03-R02-S03,74,11
INV-1337,WH-007,PRO-137,WH-KOL-007-Z03-R02-S03,67,10
INV-1338,WH-007,PRO-138,WH-KOL-007-Z03-R02-S03,56,8
INV-1339,WH-007,PRO-139,WH-KOL-007-Z03-R02-S03,88,13
INV-1340,WH-007,PRO-140,WH-KOL-007-Z03-R02-S03,83,12
INV-1341,WH-007,PRO-141,WH-KOL-007-Z03-R02-S04,33,5
INV-1342,WH-007,PRO-142,WH-KOL-007-Z03-R02-S04,48,7
INV-1343,WH-007,PRO-143,WH-KOL-007-Z03-R02-S04,43,6
INV-1344,WH-007,PRO-144,WH-KOL-007-Z03-R02-S04,46,7
INV-1345,WH-007,PRO-145,WH-KOL-007-Z03-R02-S04,48,7
INV-1346,WH-007,PRO-146,WH-KOL-007-Z03-R02-S05,53,8
INV-1347,WH-007,PRO-147,WH-KOL-007-Z03-R02-S05,37,6
INV-1348,WH-007,PRO-148,WH-KOL-007-Z03-R02-S05,38,6
INV-1349,WH-007,PRO-149,WH-KOL-007-Z03-R02-S05,44,7
INV-1350,WH-007,PRO-150,WH-KOL-007-Z03-R02-S05,44,7
INV-1351,WH-007,PRO-151,WH-KOL-007-Z04-R01-S01,36,5
INV-1352,WH-007,PRO-152,WH-KOL-007-Z04-R01-S01,40,6
INV-1353,WH-007,PRO-153,WH-KOL-007-Z04-R01-S01,39,6
INV-1354,WH-007,PRO-154,WH-KOL-007-Z04-R01-S01,39,6
INV-1355,WH-007,PRO-155,WH-KOL-007-Z04-R01-S01,35,5
INV-1356,WH-007,PRO-156,WH-KOL-007-Z04-R01-S02,49,7
INV-1357,WH-007,PRO-157,WH-KOL-007-Z04-R01-S02,35,5
INV-1358,WH-007,PRO-158,WH-KOL-007-Z04-R01-S02,49,7
INV-1359,WH-007,PRO-159,WH-KOL-007-Z04-R01-S02,38,6
INV-1360,WH-007,PRO-160,WH-KOL-007-Z04-R01-S02,32,5
INV-1361,WH-007,PRO-161,WH-KOL-007-Z04-R01-S03,48,7
INV-1362,WH-007,PRO-162,WH-KOL-007-Z04-R01-S03,38,6
INV-1363,WH-007,PRO-163,WH-KOL-007-Z04-R01-S03,52,8
INV-1364,WH-007,PRO-164,WH-KOL-007-Z04-R01-S03,46,7
INV-1365,WH-007,PRO-165,WH-KOL-007-Z04-R01-S03,34,5
INV-1366,WH-007,PRO-166,WH-KOL-007-Z04-R01-S04,52,8
INV-1367,WH-007,PRO-167,WH-KOL-007-Z04-R01-S04,42,6
INV-1368,WH-007,PRO-168,WH-KOL-007-Z04-R01-S04,40,6
INV-1369,WH-007,PRO-169,WH-KOL-007-Z04-R01-S04,44,7
INV-1370,WH-007,PRO-170,WH-KOL-007-Z04-R01-S04,45,7
INV-1371,WH-007,PRO-171,WH-KOL-007-Z04-R01-S05,39,6
INV-1372,WH-007,PRO-172,WH-KOL-007-Z04-R01-S05,40,6
INV-1373,WH-007,PRO-173,WH-KOL-007-Z04-R01-S05,31,5
INV-1374,WH-007,PRO-174,WH-KOL-007-Z04-R01-S05,42,6
INV-1375,WH-007,PRO-175,WH-KOL-007-Z04-R01-S05,36,5
INV-1376,WH-007,PRO-176,WH-KOL-007-Z04-R02-S01,51,8
INV-1377,WH-007,PRO-177,WH-KOL-007-Z04-R02-S01,46,7
INV-1378,WH-007,PRO-178,WH-KOL-007-Z04-R02-S01,39,6
INV-1379,WH-007,PRO-179,WH-KOL-007-Z04-R02-S01,41,6
INV-1380,WH-007,PRO-180,WH-KOL-007-Z04-R02-S01,50,8
INV-1381,WH-007,PRO-181,WH-KOL-007-Z04-R02-S02,86,13
INV-1382,WH-007,PRO-182,WH-KOL-007-Z04-R02-S02,58,9
INV-1383,WH-007,PRO-183,WH-KOL-007-Z04-R02-S02,45,7
INV-1384,WH-007,PRO-184,WH-KOL-007-Z04-R02-S02,79,12
INV-1385,WH-007,PRO-185,WH-KOL-007-Z04-R02-S02,40,6
INV-1386,WH-007,PRO-186,WH-KOL-007-Z04-R02-S03,78,12
INV-1387,WH-007,PRO-187,WH-KOL-007-Z04-R02-S03,60,9
INV-1388,WH-007,PRO-188,WH-KOL-007-Z04-R02-S03,68,10
INV-1389,WH-007,PRO-189,WH-KOL-007-Z04-R02-S03,80,12
INV-1390,WH-007,PRO-190,WH-KOL-007-Z04-R02-S03,77,12
INV-1391,WH-007,PRO-191,WH-KOL-007-Z04-R02-S04,47,7
INV-1392,WH-007,PRO-192,WH-KOL-007-Z04-R02-S04,37,6
INV-1393,WH-007,PRO-193,WH-KOL-007-Z04-R02-S04,33,5
INV-1394,WH-007,PRO-194,WH-KOL-007-Z04-R02-S04,33,5
INV-1395,WH-007,PRO-195,WH-KOL-007-Z04-R02-S04,52,8
INV-1396,WH-007,PRO-196,WH-KOL-007-Z04-R02-S05,46,7
INV-1397,WH-007,PRO-197,WH-KOL-007-Z04-R02-S05,35,5
INV-1398,WH-007,PRO-198,WH-KOL-007-Z04-R02-S05,35,5
INV-1399,WH-007,PRO-199,WH-KOL-007-Z04-R02-S05,50,8
INV-1400,WH-007,PRO-200,WH-KOL-007-Z04-R02-S05,48,7
INV-1401,WH-008,PRO-001,WH-KOL-008-Z01-R01-S01,48,7
INV-1402,WH-008,PRO-002,WH-KOL-008-Z01-R01-S01,41,6
INV-1403,WH-008,PRO-003,WH-KOL-008-Z01-R01-S01,57,9
INV-1404,WH-008,PRO-004,WH-KOL-008-Z01-R01-S01,39,6
INV-1405,WH-008,PRO-005,WH-KOL-008-Z01-R01-S01,40,6
INV-1406,WH-008,PRO-006,WH-KOL-008-Z01-R01-S02,40,6
INV-1407,WH-008,PRO-007,WH-KOL-008-Z01-R01-S02,56,8
INV-1408,WH-008,PRO-008,WH-KOL-008-Z01-R01-S02,42,6
INV-1409,WH-008,PRO-009,WH-KOL-008-Z01-R01-S02,51,8
INV-1410,WH-008,PRO-010,WH-KOL-008-Z01-R01-S02,44,7
INV-1411,WH-008,PRO-011,WH-KOL-008-Z01-R01-S03,34,5
INV-1412,WH-008,PRO-012,WH-KOL-008-Z01-R01-S03,31,5
INV-1413,WH-008,PRO-013,WH-KOL-008-Z01-R01-S03,26,4
INV-1414,WH-008,PRO-014,WH-KOL-008-Z01-R01-S03,32,5
INV-1415,WH-008,PRO-015,WH-KOL-008-Z01-R01-S03,22,3
INV-1416,WH-008,PRO-016,WH-KOL-008-Z01-R01-S04,26,4
INV-1417,WH-008,PRO-017,WH-KOL-008-Z01-R01-S04,22,3
INV-1418,WH-008,PRO-018,WH-KOL-008-Z01-R01-S04,34,5
INV-1419,WH-008,PRO-019,WH-KOL-008-Z01-R01-S04,24,4
INV-1420,WH-008,PRO-020,WH-KOL-008-Z01-R01-S04,26,4
