warehouse_id,product_id,product_name,category_name,brand,unit_size,shelf_id,bin_id,zone_id,rack_id,shelf_level,slot_no,slot_capacity_units,opening_stock_units,received_units,current_stock_units,reserved_stock_units,available_stock_units,damaged_units,cost_price_rs,selling_price_rs,stock_value_rs,potential_sales_value_rs,margin_per_unit_rs,avg_weekly_demand_units,weeks_of_cover,target_stock_units,shortage_units,reorder_flag,stock_status,snapshot_date,inventory_risk,weeks_of_cover_calc,reorder_flag_calc,stock_cost_value_rs,available_sales_value_rs,source_file,standardized_at
WH-KOL-012,BEV-009,Red Bull Energy Drink,Soft Drinks & Beverages,Red Bull,200 ml,WH-KOL-012-Z01-R02-S03,WH-KOL-012-Z01-R02-S03-B04,Z01,R02,S03,4,200,62,29,32,2,30,0,722.4,830.6,,,108.2,18.4,,36.8,6.8,,Healthy,2026-08-31,NORMAL,1.63,1,23116.8,24918.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,BEV-010,Kinley Mineral Water,Soft Drinks & Beverages,Kinley,200 ml,WH-KOL-012-Z01-R02-S03,WH-KOL-012-Z01-R02-S03-B05,Z01,R02,S03,5,200,87,28,57,3,54,0,36.0,41.4,,,5.4,45.1,,90.2,36.2,,Healthy,2026-08-31,NORMAL,1.2,1,2052.0,2235.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAI-001,Amul Full Cream Milk,Dairy & Milk Products,Amul,200 ml,WH-KOL-012-Z01-R02-S04,WH-KOL-012-Z01-R02-S04-B01,Z01,R02,S04,1,200,51,50,30,2,28,0,319.0,367.0,,,48.0,13.1,,26.2,0.0,,Healthy,2026-08-31,NORMAL,2.14,0,9570.0,10276.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,200 ml,WH-KOL-012-Z01-R02-S04,WH-KOL-012-Z01-R02-S04-B02,Z01,R02,S04,2,200,66,28,57,2,55,0,59.8,68.8,,,9.0,48.6,,97.2,42.2,,Healthy,2026-08-31,NORMAL,1.13,1,3408.6,3784.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAI-003,Mother Dairy Toned Milk,Dairy & Milk Products,Mother Dairy,200 ml,WH-KOL-012-Z01-R02-S04,WH-KOL-012-Z01-R02-S04-B03,Z01,R02,S04,3,200,41,54,33,2,31,0,58.8,67.8,,,9.0,13.9,,27.8,0.0,,Healthy,2026-08-31,NORMAL,2.23,0,1940.4,2101.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAI-004,Amul Masti Dahi,Dairy & Milk Products,Amul,100 g,WH-KOL-012-Z01-R02-S04,WH-KOL-012-Z01-R02-S04-B04,Z01,R02,S04,4,200,59,39,29,1,28,0,70.0,80.6,,,10.6,16.6,,33.2,5.2,,Healthy,2026-08-31,NORMAL,1.69,1,2030.0,2256.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAI-005,Mother Dairy Curd,Dairy & Milk Products,Mother Dairy,100 g,WH-KOL-012-Z01-R02-S04,WH-KOL-012-Z01-R02-S04-B05,Z01,R02,S04,5,200,76,12,54,4,50,0,68.8,79.2,,,10.4,55.5,,111.0,61.0,,Healthy,2026-08-31,NORMAL,0.9,1,3715.2,3960.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAI-006,Amul Butter,Dairy & Milk Products,Amul,100 g,WH-KOL-012-Z01-R02-S05,WH-KOL-012-Z01-R02-S05-B01,Z01,R02,S05,1,200,40,4,29,1,28,0,428.2,492.2,,,64.0,12.6,,25.2,0.0,,Healthy,2026-08-31,NORMAL,2.22,0,12417.8,13781.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAI-007,Amul Paneer,Dairy & Milk Products,Amul,100 g,WH-KOL-012-Z01-R02-S05,WH-KOL-012-Z01-R02-S05-B02,Z01,R02,S05,2,200,51,23,28,2,26,0,309.8,356.2,,,46.4,12.1,,24.2,0.0,,Healthy,2026-08-31,NORMAL,2.15,0,8674.4,9261.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAI-008,Amul Cheese Slices,Dairy & Milk Products,Amul,100 g,WH-KOL-012-Z01-R02-S05,WH-KOL-012-Z01-R02-S05-B03,Z01,R02,S05,3,200,51,8,26,2,24,0,383.6,441.0,,,57.4,17.3,,34.6,10.6,,Healthy,2026-08-31,NORMAL,1.39,1,9973.6,10584.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAI-009,Epigamia Greek Yogurt,Dairy & Milk Products,Epigamia,100 g,WH-KOL-012-Z01-R02-S05,WH-KOL-012-Z01-R02-S05-B04,Z01,R02,S05,4,200,44,17,40,4,36,0,705.6,811.2,,,105.6,13.7,,27.4,0.0,,Healthy,2026-08-31,NORMAL,2.63,0,28224.0,29203.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAI-010,Amul Fresh Cream,Dairy & Milk Products,Amul,200 ml,WH-KOL-012-Z01-R02-S05,WH-KOL-012-Z01-R02-S05-B05,Z01,R02,S05,5,200,69,22,58,3,55,0,319.0,367.0,,,48.0,45.7,,91.4,36.4,,Healthy,2026-08-31,NORMAL,1.2,1,18502.0,20185.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,BAK-001,Britannia White Bread,Bread & Bakery,Britannia,200 g,WH-KOL-012-Z02-R01-S01,WH-KOL-012-Z02-R01-S01-B01,Z02,R01,S01,1,200,58,28,32,3,29,0,42.8,49.2,,,6.4,15.7,,31.4,2.4,,Healthy,2026-08-31,NORMAL,1.85,1,1369.6,1426.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,BAK-002,Britannia Brown Bread,Bread & Bakery,Britannia,200 g,WH-KOL-012-Z02-R01-S01,WH-KOL-012-Z02-R01-S01-B02,Z02,R01,S01,2,200,33,54,27,3,24,0,42.8,49.2,,,6.4,14.9,,29.8,5.8,,Healthy,2026-08-31,NORMAL,1.61,1,1155.6,1180.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,BAK-003,Modern Milk Bread,Bread & Bakery,Modern,200 g,WH-KOL-012-Z02-R01-S01,WH-KOL-012-Z02-R01-S01-B03,Z02,R01,S01,3,200,46,46,43,3,40,0,42.8,49.2,,,6.4,43.6,,87.2,47.2,,Healthy,2026-08-31,NORMAL,0.92,1,1840.4,1968.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,BAK-004,Harvest Gold White Bread,Bread & Bakery,Harvest Gold,200 g,WH-KOL-012-Z02-R01-S01,WH-KOL-012-Z02-R01-S01-B04,Z02,R01,S01,4,200,84,40,62,5,57,0,42.8,49.2,,,6.4,47.9,,95.8,38.8,,Healthy,2026-08-31,NORMAL,1.19,1,2653.6,2804.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,BAK-005,Britannia Fruit Cake,Bread & Bakery,Britannia,200 g,WH-KOL-012-Z02-R01-S01,WH-KOL-012-Z02-R01-S01-B05,Z02,R01,S01,5,200,43,43,21,1,20,0,162.4,186.8,,,24.4,17.0,,34.0,14.0,,Healthy,2026-08-31,NORMAL,1.18,1,3410.4,3736.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,BAK-006,Monginis Chocolate Cake,Bread & Bakery,Monginis,200 g,WH-KOL-012-Z02-R01-S02,WH-KOL-012-Z02-R01-S02-B01,Z02,R01,S02,1,200,59,43,30,3,27,0,162.4,186.8,,,24.4,14.3,,28.6,1.6,,Healthy,2026-08-31,NORMAL,1.89,1,4872.0,5043.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,BAK-007,Monginis Cream Roll,Bread & Bakery,Monginis,200 g,WH-KOL-012-Z02-R01-S02,WH-KOL-012-Z02-R01-S02-B02,Z02,R01,S02,2,200,27,36,27,3,24,0,85.6,98.4,,,12.8,15.4,,30.8,6.8,,Healthy,2026-08-31,NORMAL,1.56,1,2311.2,2361.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,BAK-008,Modern Sandwich Bread,Bread & Bakery,Modern,200 g,WH-KOL-012-Z02-R01-S02,WH-KOL-012-Z02-R01-S02-B03,Z02,R01,S02,3,200,46,11,26,2,24,0,42.8,49.2,,,6.4,13.2,,26.4,2.4,,Healthy,2026-08-31,NORMAL,1.82,1,1112.8,1180.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,BAK-009,Britannia Croissant,Bread & Bakery,Britannia,200 g,WH-KOL-012-Z02-R01-S02,WH-KOL-012-Z02-R01-S02-B04,Z02,R01,S02,4,200,34,33,24,1,23,0,94.0,108.0,,,14.0,16.7,,33.4,10.4,,Healthy,2026-08-31,NORMAL,1.38,1,2256.0,2484.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,BAK-010,Theobroma Brownie Box,Bread & Bakery,Theobroma,200 g,WH-KOL-012-Z02-R01-S02,WH-KOL-012-Z02-R01-S02-B05,Z02,R01,S02,5,200,56,52,29,3,26,0,422.2,485.6,,,63.4,16.4,,32.8,6.8,,Healthy,2026-08-31,NORMAL,1.59,1,12243.8,12625.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,STP-001,India Gate Basmati Rice,Rice & Staples,India Gate,500 g,WH-KOL-012-Z02-R01-S03,WH-KOL-012-Z02-R01-S03-B01,Z02,R01,S03,1,200,34,1,33,3,30,0,259.4,298.4,,,39.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,7.5,0,8560.2,8952.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,STP-002,Daawat Basmati Rice,Rice & Staples,Daawat,500 g,WH-KOL-012-Z02-R01-S03,WH-KOL-012-Z02-R01-S03-B02,Z02,R01,S03,2,200,42,16,31,3,28,0,255.0,293.2,,,38.2,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,7.0,0,7905.0,8209.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,STP-003,Fortune Rozana Rice,Rice & Staples,Fortune,500 g,WH-KOL-012-Z02-R01-S03,WH-KOL-012-Z02-R01-S03-B03,Z02,R01,S03,3,200,56,50,35,2,33,0,231.8,266.6,,,34.8,4.3,,8.6,0.0,,Healthy,2026-08-31,NORMAL,7.67,0,8113.0,8797.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,STP-004,Gobindobhog Rice,Rice & Staples,Local Premium,500 g,WH-KOL-012-Z02-R01-S03,WH-KOL-012-Z02-R01-S03-B04,Z02,R01,S03,4,200,38,3,35,1,34,0,231.8,266.6,,,34.8,4.2,,8.4,0.0,,Healthy,2026-08-31,NORMAL,8.1,0,8113.0,9064.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,STP-005,India Gate Dubar Rice,Rice & Staples,India Gate,500 g,WH-KOL-012-Z02-R01-S03,WH-KOL-012-Z02-R01-S03-B05,Z02,R01,S03,5,200,55,60,25,2,23,0,259.4,298.4,,,39.0,4.3,,8.6,0.0,,Healthy,2026-08-31,NORMAL,5.35,0,6485.0,6863.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,STP-006,Daawat Sona Masuri Rice,Rice & Staples,Daawat,500 g,WH-KOL-012-Z02-R01-S04,WH-KOL-012-Z02-R01-S04-B01,Z02,R01,S04,1,200,43,4,22,2,20,0,255.0,293.2,,,38.2,4.3,,8.6,0.0,,Healthy,2026-08-31,NORMAL,4.65,0,5610.0,5864.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,STP-007,Lal Qilla Basmati Rice,Rice & Staples,Lal Qilla,500 g,WH-KOL-012-Z02-R01-S04,WH-KOL-012-Z02-R01-S04-B02,Z02,R01,S04,2,200,32,2,29,1,28,0,231.8,266.6,,,34.8,4.3,,8.6,0.0,,Healthy,2026-08-31,NORMAL,6.51,0,6722.2,7464.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,STP-008,Fortune Everyday Rice,Rice & Staples,Fortune,500 g,WH-KOL-012-Z02-R01-S04,WH-KOL-012-Z02-R01-S04-B03,Z02,R01,S04,3,200,41,56,35,2,33,0,231.8,266.6,,,34.8,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,8.25,0,8113.0,8797.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,STP-009,Kohinoor Basmati Rice,Rice & Staples,Kohinoor,500 g,WH-KOL-012-Z02-R01-S04,WH-KOL-012-Z02-R01-S04-B04,Z02,R01,S04,4,200,62,51,33,3,30,0,231.8,266.6,,,34.8,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,7.5,0,7649.4,7998.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,STP-010,Miniket Rice,Rice & Staples,Local,500 g,WH-KOL-012-Z02-R01-S04,WH-KOL-012-Z02-R01-S04-B05,Z02,R01,S04,5,200,39,26,32,3,29,0,231.8,266.6,,,34.8,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,7.25,0,7417.6,7731.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,FLO-001,Aashirvaad Whole Wheat Atta,"Flour, Atta & Baking Essentials",Aashirvaad,500 g,WH-KOL-012-Z02-R01-S05,WH-KOL-012-Z02-R01-S05-B01,Z02,R01,S05,1,200,39,45,33,3,30,0,218.8,251.8,,,33.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,7.5,0,7220.4,7554.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,FLO-002,Fortune Chakki Fresh Atta,"Flour, Atta & Baking Essentials",Fortune,500 g,WH-KOL-012-Z02-R01-S05,WH-KOL-012-Z02-R01-S05-B02,Z02,R01,S05,2,200,47,49,34,2,32,0,218.8,251.8,,,33.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,8.0,0,7439.2,8057.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,FLO-003,Pillsbury Chakki Fresh Atta,"Flour, Atta & Baking Essentials",Pillsbury,500 g,WH-KOL-012-Z02-R01-S05,WH-KOL-012-Z02-R01-S05-B03,Z02,R01,S05,3,200,50,37,24,2,22,0,218.8,251.8,,,33.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,5.5,0,5251.2,5539.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,FLO-004,Annapurna Atta,"Flour, Atta & Baking Essentials",Annapurna,500 g,WH-KOL-012-Z02-R01-S05,WH-KOL-012-Z02-R01-S05-B04,Z02,R01,S05,4,200,47,10,23,2,21,0,218.8,251.8,,,33.0,4.2,,8.4,0.0,,Healthy,2026-08-31,NORMAL,5.0,0,5032.4,5287.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,FLO-005,Aashirvaad Multigrain Atta,"Flour, Atta & Baking Essentials",Aashirvaad,500 g,WH-KOL-012-Z02-R01-S05,WH-KOL-012-Z02-R01-S05-B05,Z02,R01,S05,5,200,31,30,31,2,29,0,218.8,251.8,,,33.0,4.1,,8.2,0.0,,Healthy,2026-08-31,NORMAL,7.07,0,6782.8,7302.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,FLO-006,Tata Sampann Besan,"Flour, Atta & Baking Essentials",Tata Sampann,500 g,WH-KOL-012-Z02-R02-S01,WH-KOL-012-Z02-R02-S01-B01,Z02,R02,S01,1,200,55,52,27,2,25,0,240.8,277.0,,,36.2,4.5,,9.0,0.0,,Healthy,2026-08-31,NORMAL,5.56,0,6501.6,6925.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,FLO-007,Fortune Maida,"Flour, Atta & Baking Essentials",Fortune,500 g,WH-KOL-012-Z02-R02-S01,WH-KOL-012-Z02-R02-S01-B02,Z02,R02,S01,2,200,58,18,33,3,30,0,218.8,251.8,,,33.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,7.5,0,7220.4,7554.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,FLO-008,Rajdhani Besan,"Flour, Atta & Baking Essentials",Rajdhani,500 g,WH-KOL-012-Z02-R02-S01,WH-KOL-012-Z02-R02-S01-B03,Z02,R02,S01,3,200,38,50,30,2,28,0,218.8,251.8,,,33.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,7.0,0,6564.0,7050.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,FLO-009,Pillsbury Maida,"Flour, Atta & Baking Essentials",Pillsbury,500 g,WH-KOL-012-Z02-R02-S01,WH-KOL-012-Z02-R02-S01-B04,Z02,R02,S01,4,200,29,3,24,1,23,0,218.8,251.8,,,33.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,5.75,0,5251.2,5791.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,FLO-010,Baking Soda,"Flour, Atta & Baking Essentials",Weikfield,500 g,WH-KOL-012-Z02-R02-S01,WH-KOL-012-Z02-R02-S01-B05,Z02,R02,S01,5,200,33,53,27,1,26,0,218.8,251.8,,,33.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,6.5,0,5907.6,6546.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAL-001,Tata Sampann Toor Dal,Pulses & Dal,Tata Sampann,500 g,WH-KOL-012-Z02-R02-S02,WH-KOL-012-Z02-R02-S02-B01,Z02,R02,S02,1,200,61,50,32,1,31,0,619.8,712.8,,,93.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,7.75,0,19833.6,22096.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAL-002,Tata Sampann Moong Dal,Pulses & Dal,Tata Sampann,500 g,WH-KOL-012-Z02-R02-S02,WH-KOL-012-Z02-R02-S02-B02,Z02,R02,S02,2,200,47,20,25,1,24,0,619.8,712.8,,,93.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,6.0,0,15495.0,17107.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAL-003,Tata Sampann Masoor Dal,Pulses & Dal,Tata Sampann,500 g,WH-KOL-012-Z02-R02-S02,WH-KOL-012-Z02-R02-S02-B03,Z02,R02,S02,3,200,46,17,22,1,21,0,619.8,712.8,,,93.0,4.3,,8.6,0.0,,Healthy,2026-08-31,NORMAL,4.88,0,13635.6,14968.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAL-004,Fortune Chana Dal,Pulses & Dal,Fortune,500 g,WH-KOL-012-Z02-R02-S02,WH-KOL-012-Z02-R02-S02-B04,Z02,R02,S02,4,200,49,52,34,3,31,0,563.6,647.8,,,84.2,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,7.75,0,19162.4,20081.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAL-005,Fortune Urad Dal,Pulses & Dal,Fortune,500 g,WH-KOL-012-Z02-R02-S02,WH-KOL-012-Z02-R02-S02-B05,Z02,R02,S02,5,200,44,20,34,1,33,0,563.6,647.8,,,84.2,4.6,,9.2,0.0,,Healthy,2026-08-31,NORMAL,7.17,0,19162.4,21377.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAL-006,India Gate Moong Dal,Pulses & Dal,India Gate,500 g,WH-KOL-012-Z02-R02-S03,WH-KOL-012-Z02-R02-S03-B01,Z02,R02,S03,1,200,58,32,32,3,29,0,631.0,725.6,,,94.6,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,7.25,0,20192.0,21042.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAL-007,India Gate Masoor Dal,Pulses & Dal,India Gate,500 g,WH-KOL-012-Z02-R02-S03,WH-KOL-012-Z02-R02-S03-B02,Z02,R02,S03,2,200,30,31,24,1,23,0,631.0,725.6,,,94.6,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,5.75,0,15144.0,16688.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAL-008,Tata Sampann Rajma,Pulses & Dal,Tata Sampann,500 g,WH-KOL-012-Z02-R02-S03,WH-KOL-012-Z02-R02-S03-B03,Z02,R02,S03,3,200,50,36,30,2,28,0,619.8,712.8,,,93.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,7.0,0,18594.0,19958.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAL-009,Tata Sampann Kabuli Chana,Pulses & Dal,Tata Sampann,500 g,WH-KOL-012-Z02-R02-S03,WH-KOL-012-Z02-R02-S03-B04,Z02,R02,S03,4,200,56,14,35,1,34,0,619.8,712.8,,,93.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,8.5,0,21693.0,24235.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,DAL-010,Organic Tattva Moong Dal,Pulses & Dal,Organic Tattva,500 g,WH-KOL-012-Z02-R02-S03,WH-KOL-012-Z02-R02-S03-B05,Z02,R02,S03,5,200,47,31,23,1,22,0,761.0,875.2,,,114.2,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,5.5,0,17503.0,19254.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,OIL-001,Fortune Sunflower Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-012-Z02-R02-S04,WH-KOL-012-Z02-R02-S04-B01,Z02,R02,S04,1,200,39,20,23,2,21,0,690.2,793.6,,,103.4,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,5.25,0,15874.6,16665.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,OIL-002,Fortune Rice Bran Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-012-Z02-R02-S04,WH-KOL-012-Z02-R02-S04-B02,Z02,R02,S04,2,200,28,50,27,1,26,0,690.2,793.6,,,103.4,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,6.5,0,18635.4,20633.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,OIL-003,Saffola Gold Oil,Cooking Oil & Ghee,Saffola,500 ml,WH-KOL-012-Z02-R02-S04,WH-KOL-012-Z02-R02-S04-B03,Z02,R02,S04,3,200,30,25,28,2,26,0,814.6,936.6,,,122.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,6.5,0,22808.8,24351.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,OIL-004,Saffola Active Oil,Cooking Oil & Ghee,Saffola,500 ml,WH-KOL-012-Z02-R02-S04,WH-KOL-012-Z02-R02-S04-B04,Z02,R02,S04,4,200,38,7,22,1,21,0,814.6,936.6,,,122.0,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,5.25,0,17921.2,19668.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,OIL-005,Emami Healthy & Tasty Mustard Oil,Cooking Oil & Ghee,Emami,500 ml,WH-KOL-012-Z02-R02-S04,WH-KOL-012-Z02-R02-S04-B05,Z02,R02,S04,5,200,29,4,29,2,27,0,690.2,793.6,,,103.4,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,6.75,0,20015.8,21427.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,OIL-006,Fortune Soyabean Oil,Cooking Oil & Ghee,Fortune,500 ml,WH-KOL-012-Z02-R02-S05,WH-KOL-012-Z02-R02-S05-B01,Z02,R02,S05,1,200,45,17,22,2,20,0,690.2,793.6,,,103.4,4.2,,8.4,0.0,,Healthy,2026-08-31,NORMAL,4.76,0,15184.4,15872.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,OIL-007,Gemini Refined Sunflower Oil,Cooking Oil & Ghee,Gemini,500 ml,WH-KOL-012-Z02-R02-S05,WH-KOL-012-Z02-R02-S05-B02,Z02,R02,S05,2,200,54,43,34,2,32,0,690.2,793.6,,,103.4,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,8.0,0,23466.8,25395.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,OIL-008,Dhara Mustard Oil,Cooking Oil & Ghee,Dhara,500 ml,WH-KOL-012-Z02-R02-S05,WH-KOL-012-Z02-R02-S05-B03,Z02,R02,S05,3,200,31,8,23,1,22,0,690.2,793.6,,,103.4,4.0,,8.0,0.0,,Healthy,2026-08-31,NORMAL,5.5,0,15874.6,17459.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
