warehouse_id,shelf_id,zone_id,rack_id,shelf_level,shelf_capacity_units,product_slots,used_units,free_units,space_utilization_pct,source_file,standardized_at
WH-KOL-012,WH-KOL-012-Z02-R02-S04,Z02,R02,S04,1000,5,129,871,12.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z02-R02-S05,Z02,R02,S05,1000,5,131,869,13.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z03-R01-S01,Z03,R01,S01,1000,5,137,863,13.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z03-R01-S02,Z03,R01,S02,1000,5,157,843,15.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z03-R01-S03,Z03,R01,S03,1000,5,174,826,17.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z03-R01-S04,Z03,R01,S04,1000,5,181,819,18.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z03-R01-S05,Z03,R01,S05,1000,5,165,835,16.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z03-R02-S01,Z03,R02,S01,1000,5,168,832,16.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z03-R02-S02,Z03,R02,S02,1000,5,224,776,22.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z03-R02-S03,Z03,R02,S03,1000,5,240,760,24.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z03-R02-S04,Z03,R02,S04,1000,5,140,860,14.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z03-R02-S05,Z03,R02,S05,1000,5,149,851,14.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z04-R01-S01,Z04,R01,S01,1000,5,139,861,13.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z04-R01-S02,Z04,R01,S02,1000,5,151,849,15.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z04-R01-S03,Z04,R01,S03,1000,5,148,852,14.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z04-R01-S04,Z04,R01,S04,1000,5,137,863,13.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z04-R01-S05,Z04,R01,S05,1000,5,144,856,14.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z04-R02-S01,Z04,R02,S01,1000,5,153,847,15.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z04-R02-S02,Z04,R02,S02,1000,5,212,788,21.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z04-R02-S03,Z04,R02,S03,1000,5,237,763,23.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z04-R02-S04,Z04,R02,S04,1000,5,145,855,14.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z04-R02-S05,Z04,R02,S05,1000,5,132,868,13.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z01-R01-S01,Z01,R01,S01,1000,5,199,801,19.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z01-R01-S02,Z01,R01,S02,1000,5,154,846,15.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z01-R01-S03,Z01,R01,S03,1000,5,117,883,11.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z01-R01-S04,Z01,R01,S04,1000,5,128,872,12.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z01-R01-S05,Z01,R01,S05,1000,5,185,815,18.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z01-R02-S01,Z01,R02,S01,1000,5,172,828,17.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z01-R02-S02,Z01,R02,S02,1000,5,217,783,21.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z01-R02-S03,Z01,R02,S03,1000,5,212,788,21.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z01-R02-S04,Z01,R02,S04,1000,5,166,834,16.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z01-R02-S05,Z01,R02,S05,1000,5,140,860,14.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z02-R01-S01,Z02,R01,S01,1000,5,152,848,15.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z02-R01-S02,Z02,R01,S02,1000,5,111,889,11.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z02-R01-S03,Z02,R01,S03,1000,5,116,884,11.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z02-R01-S04,Z02,R01,S04,1000,5,120,880,12.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z02-R01-S05,Z02,R01,S05,1000,5,128,872,12.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z02-R02-S01,Z02,R02,S01,1000,5,111,889,11.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z02-R02-S02,Z02,R02,S02,1000,5,121,879,12.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z02-R02-S03,Z02,R02,S03,1000,5,122,878,12.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z02-R02-S04,Z02,R02,S04,1000,5,117,883,11.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z02-R02-S05,Z02,R02,S05,1000,5,114,886,11.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z03-R01-S01,Z03,R01,S01,1000,5,124,876,12.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z03-R01-S02,Z03,R01,S02,1000,5,125,875,12.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z03-R01-S03,Z03,R01,S03,1000,5,130,870,13.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z03-R01-S04,Z03,R01,S04,1000,5,158,842,15.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z03-R01-S05,Z03,R01,S05,1000,5,139,861,13.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z03-R02-S01,Z03,R02,S01,1000,5,128,872,12.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z03-R02-S02,Z03,R02,S02,1000,5,188,812,18.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z03-R02-S03,Z03,R02,S03,1000,5,203,797,20.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z03-R02-S04,Z03,R02,S04,1000,5,118,882,11.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z03-R02-S05,Z03,R02,S05,1000,5,111,889,11.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z04-R01-S01,Z04,R01,S01,1000,5,102,898,10.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z04-R01-S02,Z04,R01,S02,1000,5,112,888,11.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z04-R01-S03,Z04,R01,S03,1000,5,110,890,11.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z04-R01-S04,Z04,R01,S04,1000,5,109,891,10.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z04-R01-S05,Z04,R01,S05,1000,5,113,887,11.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z04-R02-S01,Z04,R02,S01,1000,5,105,895,10.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z04-R02-S02,Z04,R02,S02,1000,5,171,829,17.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z04-R02-S03,Z04,R02,S03,1000,5,182,818,18.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z04-R02-S04,Z04,R02,S04,1000,5,114,886,11.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-013,WH-KOL-013-Z04-R02-S05,Z04,R02,S05,1000,5,121,879,12.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z01-R01-S01,Z01,R01,S01,1000,5,198,802,19.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z01-R01-S02,Z01,R01,S02,1000,5,219,781,21.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z01-R01-S03,Z01,R01,S03,1000,5,135,865,13.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z01-R01-S04,Z01,R01,S04,1000,5,135,865,13.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z01-R01-S05,Z01,R01,S05,1000,5,180,820,18.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z01-R02-S01,Z01,R02,S01,1000,5,206,794,20.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z01-R02-S02,Z01,R02,S02,1000,5,240,760,24.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z01-R02-S03,Z01,R02,S03,1000,5,197,803,19.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z01-R02-S04,Z01,R02,S04,1000,5,195,805,19.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z01-R02-S05,Z01,R02,S05,1000,5,192,808,19.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z02-R01-S01,Z02,R01,S01,1000,5,149,851,14.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z02-R01-S02,Z02,R01,S02,1000,5,132,868,13.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z02-R01-S03,Z02,R01,S03,1000,5,135,865,13.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z02-R01-S04,Z02,R01,S04,1000,5,123,877,12.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z02-R01-S05,Z02,R01,S05,1000,5,128,872,12.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z02-R02-S01,Z02,R02,S01,1000,5,124,876,12.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z02-R02-S02,Z02,R02,S02,1000,5,127,873,12.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z02-R02-S03,Z02,R02,S03,1000,5,143,857,14.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z02-R02-S04,Z02,R02,S04,1000,5,130,870,13.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z02-R02-S05,Z02,R02,S05,1000,5,132,868,13.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z03-R01-S01,Z03,R01,S01,1000,5,126,874,12.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z03-R01-S02,Z03,R01,S02,1000,5,155,845,15.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z03-R01-S03,Z03,R01,S03,1000,5,147,853,14.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z03-R01-S04,Z03,R01,S04,1000,5,173,827,17.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z03-R01-S05,Z03,R01,S05,1000,5,146,854,14.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z03-R02-S01,Z03,R02,S01,1000,5,143,857,14.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z03-R02-S02,Z03,R02,S02,1000,5,230,770,23.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z03-R02-S03,Z03,R02,S03,1000,5,223,777,22.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z03-R02-S04,Z03,R02,S04,1000,5,116,884,11.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z03-R02-S05,Z03,R02,S05,1000,5,136,864,13.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z04-R01-S01,Z04,R01,S01,1000,5,124,876,12.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z04-R01-S02,Z04,R01,S02,1000,5,141,859,14.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z04-R01-S03,Z04,R01,S03,1000,5,126,874,12.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z04-R01-S04,Z04,R01,S04,1000,5,122,878,12.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z04-R01-S05,Z04,R01,S05,1000,5,119,881,11.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z04-R02-S01,Z04,R02,S01,1000,5,122,878,12.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z04-R02-S02,Z04,R02,S02,1000,5,177,823,17.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z04-R02-S03,Z04,R02,S03,1000,5,208,792,20.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z04-R02-S04,Z04,R02,S04,1000,5,130,870,13.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-014,WH-KOL-014-Z04-R02-S05,Z04,R02,S05,1000,5,138,862,13.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z01-R01-S01,Z01,R01,S01,1000,5,275,725,27.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z01-R01-S02,Z01,R01,S02,1000,5,261,739,26.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z01-R01-S03,Z01,R01,S03,1000,5,163,837,16.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z01-R01-S04,Z01,R01,S04,1000,5,153,847,15.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z01-R01-S05,Z01,R01,S05,1000,5,235,765,23.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z01-R02-S01,Z01,R02,S01,1000,5,225,775,22.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z01-R02-S02,Z01,R02,S02,1000,5,291,709,29.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z01-R02-S03,Z01,R02,S03,1000,5,268,732,26.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z01-R02-S04,Z01,R02,S04,1000,5,216,784,21.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z01-R02-S05,Z01,R02,S05,1000,5,221,779,22.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z02-R01-S01,Z02,R01,S01,1000,5,193,807,19.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z02-R01-S02,Z02,R01,S02,1000,5,142,858,14.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z02-R01-S03,Z02,R01,S03,1000,5,155,845,15.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z02-R01-S04,Z02,R01,S04,1000,5,152,848,15.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z02-R01-S05,Z02,R01,S05,1000,5,161,839,16.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z02-R02-S01,Z02,R02,S01,1000,5,146,854,14.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z02-R02-S02,Z02,R02,S02,1000,5,152,848,15.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z02-R02-S03,Z02,R02,S03,1000,5,164,836,16.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z02-R02-S04,Z02,R02,S04,1000,5,159,841,15.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z02-R02-S05,Z02,R02,S05,1000,5,160,840,16.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z03-R01-S01,Z03,R01,S01,1000,5,172,828,17.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z03-R01-S02,Z03,R01,S02,1000,5,184,816,18.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z03-R01-S03,Z03,R01,S03,1000,5,157,843,15.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z03-R01-S04,Z03,R01,S04,1000,5,195,805,19.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z03-R01-S05,Z03,R01,S05,1000,5,191,809,19.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z03-R02-S01,Z03,R02,S01,1000,5,162,838,16.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z03-R02-S02,Z03,R02,S02,1000,5,242,758,24.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z03-R02-S03,Z03,R02,S03,1000,5,257,743,25.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z03-R02-S04,Z03,R02,S04,1000,5,166,834,16.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z03-R02-S05,Z03,R02,S05,1000,5,154,846,15.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z04-R01-S01,Z04,R01,S01,1000,5,174,826,17.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z04-R01-S02,Z04,R01,S02,1000,5,138,862,13.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z04-R01-S03,Z04,R01,S03,1000,5,128,872,12.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z04-R01-S04,Z04,R01,S04,1000,5,144,856,14.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z04-R01-S05,Z04,R01,S05,1000,5,152,848,15.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z04-R02-S01,Z04,R02,S01,1000,5,143,857,14.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z04-R02-S02,Z04,R02,S02,1000,5,216,784,21.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z04-R02-S03,Z04,R02,S03,1000,5,219,781,21.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z04-R02-S04,Z04,R02,S04,1000,5,149,851,14.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-015,WH-KOL-015-Z04-R02-S05,Z04,R02,S05,1000,5,155,845,15.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
