demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,region_week_key,region_product_week_key,assortment_size,rank_scope,rank_basis,selling_unit_workbook,selling_unit_sheet,selling_unit_source_row,selling_unit_lookup_hint,reference_layer,anchor_status,source_file,standardized_at
DEM-0000001,2024-01-01,2024-01-07,2024,1,KOL-LOC-001,Lake Gardens,1,DAI-005,Mother Dairy Curd,Dairy & Milk Products,Mother Dairy,500 g,Weekday,111,35,146,52.79,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08,2024-01-14,152,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240101,KOL-LOC-001_20240101_DAI-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,3,'W001_2024-01-01'!A3,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022967,2026-03-08,2026-03-14,2026,115,KOL-LOC-034,Sector V,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,69,32,101,84.28,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,120,SYNTHETIC_TRAINING,46279.44516378472,KOL-LOC-034_20260308,KOL-LOC-034_20260308_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,6604,'W115_2026-03-08'!A6604,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022968,2026-03-08,2026-03-14,2026,115,KOL-LOC-034,Sector V,3,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,94,44,138,23.04,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,184,SYNTHETIC_TRAINING,46279.44516378472,KOL-LOC-034_20260308,KOL-LOC-034_20260308_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,6605,'W115_2026-03-08'!A6605,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022969,2026-03-08,2026-03-14,2026,115,KOL-LOC-034,Sector V,4,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,83,39,122,22.64,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,148,SYNTHETIC_TRAINING,46279.44516378472,KOL-LOC-034_20260308,KOL-LOC-034_20260308_BEV-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,6606,'W115_2026-03-08'!A6606,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022970,2026-03-08,2026-03-14,2026,115,KOL-LOC-034,Sector V,5,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,1 L,Weekday,77,36,113,359.99,1,20,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,117,SYNTHETIC_TRAINING,46279.44516378472,KOL-LOC-034_20260308,KOL-LOC-034_20260308_ICE-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,6607,'W115_2026-03-08'!A6607,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022971,2026-03-08,2026-03-14,2026,115,KOL-LOC-035,New Town,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,104,49,153,43.07,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,175,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-035_20260308,KOL-LOC-035_20260308_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,6803,'W115_2026-03-08'!A6803,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022972,2026-03-08,2026-03-14,2026,115,KOL-LOC-035,New Town,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,200 ml,Weekday,103,49,152,15.69,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,164,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-035_20260308,KOL-LOC-035_20260308_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,6804,'W115_2026-03-08'!A6804,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022973,2026-03-08,2026-03-14,2026,115,KOL-LOC-035,New Town,3,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,84,39,123,62.88,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,154,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-035_20260308,KOL-LOC-035_20260308_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,6805,'W115_2026-03-08'!A6805,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022974,2026-03-08,2026-03-14,2026,115,KOL-LOC-035,New Town,4,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,125 ml,Weekday,96,45,141,84.81,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,155,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-035_20260308,KOL-LOC-035_20260308_ICE-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,6806,'W115_2026-03-08'!A6806,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022975,2026-03-08,2026-03-14,2026,115,KOL-LOC-035,New Town,5,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,Vadilal,250 ml,Weekday,88,42,130,120.41,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,126,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-035_20260308,KOL-LOC-035_20260308_ICE-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,6807,'W115_2026-03-08'!A6807,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022976,2026-03-08,2026-03-14,2026,115,KOL-LOC-036,Rajarhat,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,98,46,144,60.26,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,164,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-036_20260308,KOL-LOC-036_20260308_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7003,'W115_2026-03-08'!A7003,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022977,2026-03-08,2026-03-14,2026,115,KOL-LOC-036,Rajarhat,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,1 L,Weekday,71,34,105,74.11,1,5,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,138,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-036_20260308,KOL-LOC-036_20260308_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7004,'W115_2026-03-08'!A7004,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022978,2026-03-08,2026-03-14,2026,115,KOL-LOC-036,Rajarhat,3,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,91,43,134,23.14,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,182,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-036_20260308,KOL-LOC-036_20260308_BEV-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7005,'W115_2026-03-08'!A7005,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022979,2026-03-08,2026-03-14,2026,115,KOL-LOC-036,Rajarhat,4,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,125 ml,Weekday,73,35,108,85.56,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,111,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-036_20260308,KOL-LOC-036_20260308_ICE-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7006,'W115_2026-03-08'!A7006,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022980,2026-03-08,2026-03-14,2026,115,KOL-LOC-036,Rajarhat,5,BEV-008,Paper Boat Aam Panna,Soft Drinks & Beverages,Paper Boat,1 L,Weekday,53,25,78,175.77,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,98,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-036_20260308,KOL-LOC-036_20260308_BEV-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7007,'W115_2026-03-08'!A7007,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022981,2026-03-08,2026-03-14,2026,115,KOL-LOC-037,Anandapur,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,53,25,78,84.94,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,84,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-037_20260308,KOL-LOC-037_20260308_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7203,'W115_2026-03-08'!A7203,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022982,2026-03-08,2026-03-14,2026,115,KOL-LOC-037,Anandapur,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,250 ml,Weekday,87,41,128,20.83,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,152,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-037_20260308,KOL-LOC-037_20260308_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7204,'W115_2026-03-08'!A7204,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022983,2026-03-08,2026-03-14,2026,115,KOL-LOC-037,Anandapur,3,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,103,48,151,62.31,1,20,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,206,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-037_20260308,KOL-LOC-037_20260308_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7205,'W115_2026-03-08'!A7205,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022984,2026-03-08,2026-03-14,2026,115,KOL-LOC-037,Anandapur,4,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,76,36,112,60.17,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,125,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-037_20260308,KOL-LOC-037_20260308_BEV-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7206,'W115_2026-03-08'!A7206,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022985,2026-03-08,2026-03-14,2026,115,KOL-LOC-037,Anandapur,5,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,Vadilal,80 ml,Weekday,78,37,115,52.77,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,125,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-037_20260308,KOL-LOC-037_20260308_ICE-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7207,'W115_2026-03-08'!A7207,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022986,2026-03-08,2026-03-14,2026,115,KOL-LOC-038,Patuli,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,500 ml,Weekday,83,39,122,39.49,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,132,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-038_20260308,KOL-LOC-038_20260308_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7403,'W115_2026-03-08'!A7403,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022987,2026-03-08,2026-03-14,2026,115,KOL-LOC-038,Patuli,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,67,32,99,22.92,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,127,SYNTHETIC_TRAINING,46279.4451637963,KOL-LOC-038_20260308,KOL-LOC-038_20260308_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7404,'W115_2026-03-08'!A7404,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022988,2026-03-08,2026-03-14,2026,115,KOL-LOC-038,Patuli,3,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,Vadilal,80 ml,Weekday,82,38,120,52.32,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,118,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-038_20260308,KOL-LOC-038_20260308_ICE-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7405,'W115_2026-03-08'!A7405,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022989,2026-03-08,2026-03-14,2026,115,KOL-LOC-038,Patuli,4,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,250 ml,Weekday,80,38,118,136.38,1,10,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,104,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-038_20260308,KOL-LOC-038_20260308_ICE-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7406,'W115_2026-03-08'!A7406,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022990,2026-03-08,2026-03-14,2026,115,KOL-LOC-038,Patuli,5,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,60,28,88,43.83,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,100,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-038_20260308,KOL-LOC-038_20260308_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7407,'W115_2026-03-08'!A7407,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022991,2026-03-08,2026-03-14,2026,115,KOL-LOC-039,Nayabad,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,250 ml,Weekday,82,39,121,20.48,1,5,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,131,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-039_20260308,KOL-LOC-039_20260308_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7603,'W115_2026-03-08'!A7603,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022992,2026-03-08,2026-03-14,2026,115,KOL-LOC-039,Nayabad,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,77,36,113,17.75,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,150,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-039_20260308,KOL-LOC-039_20260308_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7604,'W115_2026-03-08'!A7604,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022993,2026-03-08,2026-03-14,2026,115,KOL-LOC-039,Nayabad,3,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,125 ml,Weekday,74,35,109,82.35,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,103,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-039_20260308,KOL-LOC-039_20260308_ICE-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7605,'W115_2026-03-08'!A7605,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022994,2026-03-08,2026-03-14,2026,115,KOL-LOC-039,Nayabad,4,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,54,26,80,18.16,1,20,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,1,2026-03-15,2026-03-21,105,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-039_20260308,KOL-LOC-039_20260308_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7606,'W115_2026-03-08'!A7606,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022995,2026-03-08,2026-03-14,2026,115,KOL-LOC-039,Nayabad,5,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,Vadilal,125 ml,Weekday,75,36,111,75.23,1,5,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,118,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-039_20260308,KOL-LOC-039_20260308_ICE-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7607,'W115_2026-03-08'!A7607,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022996,2026-03-08,2026-03-14,2026,115,KOL-LOC-040,Chak Garia,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,55,26,81,82.25,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,90,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-040_20260308,KOL-LOC-040_20260308_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7803,'W115_2026-03-08'!A7803,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022997,2026-03-08,2026-03-14,2026,115,KOL-LOC-040,Chak Garia,2,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,250 ml,Weekday,85,40,125,21.01,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,136,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-040_20260308,KOL-LOC-040_20260308_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7804,'W115_2026-03-08'!A7804,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022998,2026-03-08,2026-03-14,2026,115,KOL-LOC-040,Chak Garia,3,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,51,24,75,83.98,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,84,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-040_20260308,KOL-LOC-040_20260308_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7805,'W115_2026-03-08'!A7805,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0022999,2026-03-08,2026-03-14,2026,115,KOL-LOC-040,Chak Garia,4,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,62,29,91,22.6,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,123,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-040_20260308,KOL-LOC-040_20260308_BEV-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7806,'W115_2026-03-08'!A7806,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0023000,2026-03-08,2026-03-14,2026,115,KOL-LOC-040,Chak Garia,5,ICE-007,Vadilal Kesar Pista Ice Cream,Ice Cream & Frozen Desserts,Vadilal,80 ml,Weekday,73,35,108,51.16,0,0,0,,Spring,30.1,8.2,66.9,Clear/Partly Cloudy,0,2026-03-15,2026-03-21,120,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-040_20260308,KOL-LOC-040_20260308_ICE-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W115_2026-03-08,7807,'W115_2026-03-08'!A7807,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0023001,2026-03-15,2026-03-21,2026,116,KOL-LOC-001,Lake Gardens,1,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,103,48,151,61.62,0,0,1,Eid-Ul-Fitr,Spring,31.1,11.2,70.2,Clear/Partly Cloudy,0,2026-03-22,2026-03-28,204,SYNTHETIC_TRAINING,46279.44516380787,KOL-LOC-001_20260315,KOL-LOC-001_20260315_BEV-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W116_2026-03-15,3,'W116_2026-03-15'!A3,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
