demand_id,location_id,product_id,week_start_date,next_week_demand_target_units,forecast_target_start
DEM-0005355,KOL-LOC-031,SNK-009,2024-06-30,90,2024-07-07
DEM-0005954,KOL-LOC-031,SNK-009,2024-07-21,86,2024-07-28
DEM-0006551,KOL-LOC-031,SNK-009,2024-08-11,79,2024-08-18
DEM-0006955,KOL-LOC-031,SNK-009,2024-08-25,105,2024-09-01
DEM-0007155,KOL-LOC-031,SNK-009,2024-09-01,63,2024-09-08
DEM-0007554,KOL-LOC-031,SNK-009,2024-09-15,84,2024-09-22
DEM-0007754,KOL-LOC-031,SNK-009,2024-09-22,105,2024-09-29
DEM-0007953,KOL-LOC-031,SNK-009,2024-09-29,82,2024-10-06
DEM-0026354,KOL-LOC-031,SNK-009,2026-07-05,108,2026-07-12
DEM-0026553,KOL-LOC-031,SNK-009,2026-07-12,109,2026-07-19
DEM-0026952,KOL-LOC-031,SNK-009,2026-07-26,109,2026-08-02
DEM-0027354,KOL-LOC-031,SNK-009,2026-08-09,91,2026-08-16
DEM-0027554,KOL-LOC-031,SNK-009,2026-08-16,105,2026-08-23
DEM-0027754,KOL-LOC-031,SNK-009,2026-08-23,87,2026-08-30
DEM-0016152,KOL-LOC-031,SNK-010,1970-01-01,78,1970-01-01
DEM-0016555,KOL-LOC-031,SNK-010,1970-01-01,78,1970-01-01
DEM-0017354,KOL-LOC-031,SNK-010,1970-01-01,108,1970-01-01
DEM-0018755,KOL-LOC-031,SNK-010,1970-01-01,118,1970-01-01
DEM-0019153,KOL-LOC-031,SNK-010,1970-01-01,142,1970-01-01
DEM-0002354,KOL-LOC-031,SNK-010,2024-03-17,95,2024-03-24
DEM-0002555,KOL-LOC-031,SNK-010,2024-03-24,98,2024-03-31
DEM-0005951,KOL-LOC-031,SNK-010,2024-07-21,97,2024-07-28
DEM-0006354,KOL-LOC-031,SNK-010,2024-08-04,74,2024-08-11
DEM-0006754,KOL-LOC-031,SNK-010,2024-08-18,92,2024-08-25
DEM-0006954,KOL-LOC-031,SNK-010,2024-08-25,110,2024-09-01
DEM-0007152,KOL-LOC-031,SNK-010,2024-09-01,94,2024-09-08
DEM-0007355,KOL-LOC-031,SNK-010,2024-09-08,94,2024-09-15
DEM-0007755,KOL-LOC-031,SNK-010,2024-09-22,91,2024-09-29
DEM-0008354,KOL-LOC-031,SNK-010,2024-10-13,152,2024-10-20
DEM-0008955,KOL-LOC-031,SNK-010,2024-11-03,118,2024-11-10
DEM-0009555,KOL-LOC-031,SNK-010,2024-11-24,94,2024-12-01
DEM-0026151,KOL-LOC-031,SNK-010,2026-06-28,97,2026-07-05
DEM-0026754,KOL-LOC-031,SNK-010,2026-07-19,63,2026-07-26
DEM-0026954,KOL-LOC-031,SNK-010,2026-07-26,80,2026-08-02
DEM-0027355,KOL-LOC-031,SNK-010,2026-08-09,88,2026-08-16
DEM-0000153,KOL-LOC-031,TEA-001,1970-01-01,100,1970-01-01
DEM-0001355,KOL-LOC-031,TEA-001,1970-01-01,96,1970-01-01
DEM-0001751,KOL-LOC-031,TEA-001,1970-01-01,102,1970-01-01
DEM-0010153,KOL-LOC-031,TEA-001,1970-01-01,131,1970-01-01
DEM-0010351,KOL-LOC-031,TEA-001,1970-01-01,123,1970-01-01
DEM-0010753,KOL-LOC-031,TEA-001,1970-01-01,133,1970-01-01
DEM-0010953,KOL-LOC-031,TEA-001,1970-01-01,112,1970-01-01
DEM-0011151,KOL-LOC-031,TEA-001,1970-01-01,97,1970-01-01
DEM-0011352,KOL-LOC-031,TEA-001,1970-01-01,91,1970-01-01
DEM-0011554,KOL-LOC-031,TEA-001,1970-01-01,147,1970-01-01
DEM-0011752,KOL-LOC-031,TEA-001,1970-01-01,108,1970-01-01
DEM-0011951,KOL-LOC-031,TEA-001,1970-01-01,101,1970-01-01
DEM-0000351,KOL-LOC-031,TEA-001,2024-01-07,105,2024-01-14
DEM-0000551,KOL-LOC-031,TEA-001,2024-01-14,101,2024-01-21
DEM-0000751,KOL-LOC-031,TEA-001,2024-01-21,111,2024-01-28
DEM-0000951,KOL-LOC-031,TEA-001,2024-01-28,117,2024-02-04
DEM-0005955,KOL-LOC-031,TEA-001,2024-07-21,82,2024-07-28
DEM-0009753,KOL-LOC-031,TEA-001,2024-12-01,110,2024-12-08
DEM-0020352,KOL-LOC-031,TEA-001,2025-12-07,106,2025-12-14
DEM-0020552,KOL-LOC-031,TEA-001,2025-12-14,108,2025-12-21
DEM-0020752,KOL-LOC-031,TEA-001,2025-12-21,115,2025-12-28
DEM-0020953,KOL-LOC-031,TEA-001,2025-12-28,126,2026-01-04
DEM-0021152,KOL-LOC-031,TEA-001,2026-01-04,114,2026-01-11
DEM-0021354,KOL-LOC-031,TEA-001,2026-01-11,73,2026-01-18
DEM-0021553,KOL-LOC-031,TEA-001,2026-01-18,83,2026-01-25
DEM-0021752,KOL-LOC-031,TEA-001,2026-01-25,99,2026-02-01
DEM-0022151,KOL-LOC-031,TEA-001,2026-02-08,90,2026-02-15
DEM-0022352,KOL-LOC-031,TEA-001,2026-02-15,105,2026-02-22
DEM-0022551,KOL-LOC-031,TEA-001,2026-02-22,81,2026-03-01
DEM-0001351,KOL-LOC-031,TEA-002,1970-01-01,108,1970-01-01
DEM-0010151,KOL-LOC-031,TEA-002,1970-01-01,109,1970-01-01
DEM-0010354,KOL-LOC-031,TEA-002,1970-01-01,108,1970-01-01
DEM-0010551,KOL-LOC-031,TEA-002,1970-01-01,99,1970-01-01
DEM-0010751,KOL-LOC-031,TEA-002,1970-01-01,99,1970-01-01
DEM-0010952,KOL-LOC-031,TEA-002,1970-01-01,169,1970-01-01
DEM-0011154,KOL-LOC-031,TEA-002,1970-01-01,65,1970-01-01
DEM-0011351,KOL-LOC-031,TEA-002,1970-01-01,101,1970-01-01
DEM-0011551,KOL-LOC-031,TEA-002,1970-01-01,92,1970-01-01
DEM-0011751,KOL-LOC-031,TEA-002,1970-01-01,90,1970-01-01
DEM-0011952,KOL-LOC-031,TEA-002,1970-01-01,80,1970-01-01
DEM-0012151,KOL-LOC-031,TEA-002,1970-01-01,71,1970-01-01
DEM-0016354,KOL-LOC-031,TEA-002,1970-01-01,123,1970-01-01
DEM-0000553,KOL-LOC-031,TEA-002,2024-01-14,99,2024-01-21
DEM-0000752,KOL-LOC-031,TEA-002,2024-01-21,93,2024-01-28
DEM-0000953,KOL-LOC-031,TEA-002,2024-01-28,102,2024-02-04
DEM-0005555,KOL-LOC-031,TEA-002,2024-07-07,81,2024-07-14
DEM-0006153,KOL-LOC-031,TEA-002,2024-07-28,89,2024-08-04
DEM-0006755,KOL-LOC-031,TEA-002,2024-08-18,86,2024-08-25
DEM-0009751,KOL-LOC-031,TEA-002,2024-12-01,150,2024-12-08
DEM-0009951,KOL-LOC-031,TEA-002,2024-12-08,130,2024-12-15
DEM-0020152,KOL-LOC-031,TEA-002,2025-11-30,84,2025-12-07
DEM-0020354,KOL-LOC-031,TEA-002,2025-12-07,133,2025-12-14
DEM-0020551,KOL-LOC-031,TEA-002,2025-12-14,82,2025-12-21
DEM-0020751,KOL-LOC-031,TEA-002,2025-12-21,133,2025-12-28
DEM-0020952,KOL-LOC-031,TEA-002,2025-12-28,102,2026-01-04
DEM-0021151,KOL-LOC-031,TEA-002,2026-01-04,150,2026-01-11
DEM-0021351,KOL-LOC-031,TEA-002,2026-01-11,142,2026-01-18
DEM-0021551,KOL-LOC-031,TEA-002,2026-01-18,133,2026-01-25
DEM-0021751,KOL-LOC-031,TEA-002,2026-01-25,108,2026-02-01
DEM-0021952,KOL-LOC-031,TEA-002,2026-02-01,98,2026-02-08
DEM-0022152,KOL-LOC-031,TEA-002,2026-02-08,80,2026-02-15
DEM-0022355,KOL-LOC-031,TEA-002,2026-02-15,65,2026-02-22
DEM-0022552,KOL-LOC-031,TEA-002,2026-02-22,60,2026-03-01
DEM-0027555,KOL-LOC-031,TEA-002,2026-08-16,70,2026-08-23
DEM-0010154,KOL-LOC-031,TEA-004,1970-01-01,144,1970-01-01
DEM-0012154,KOL-LOC-031,TEA-004,1970-01-01,64,1970-01-01
DEM-0000755,KOL-LOC-031,TEA-004,2024-01-21,83,2024-01-28
DEM-0009955,KOL-LOC-031,TEA-004,2024-12-08,117,2024-12-15
DEM-0020153,KOL-LOC-031,TEA-004,2025-11-30,101,2025-12-07
DEM-0020355,KOL-LOC-031,TEA-004,2025-12-07,168,2025-12-14
DEM-0020955,KOL-LOC-031,TEA-004,2025-12-28,79,2026-01-04
DEM-0021355,KOL-LOC-031,TEA-004,2026-01-11,93,2026-01-18
DEM-0021755,KOL-LOC-031,TEA-004,2026-01-25,132,2026-02-01
DEM-0022554,KOL-LOC-031,TEA-004,2026-02-22,48,2026-03-01
DEM-0000155,KOL-LOC-031,TEA-006,1970-01-01,92,1970-01-01
DEM-0001354,KOL-LOC-031,TEA-006,1970-01-01,102,1970-01-01
DEM-0001551,KOL-LOC-031,TEA-006,1970-01-01,95,1970-01-01
DEM-0010355,KOL-LOC-031,TEA-006,1970-01-01,101,1970-01-01
DEM-0010752,KOL-LOC-031,TEA-006,1970-01-01,105,1970-01-01
DEM-0011153,KOL-LOC-031,TEA-006,1970-01-01,86,1970-01-01
DEM-0011354,KOL-LOC-031,TEA-006,1970-01-01,88,1970-01-01
DEM-0011553,KOL-LOC-031,TEA-006,1970-01-01,151,1970-01-01
DEM-0011955,KOL-LOC-031,TEA-006,1970-01-01,94,1970-01-01
DEM-0012153,KOL-LOC-031,TEA-006,1970-01-01,62,1970-01-01
DEM-0000353,KOL-LOC-031,TEA-006,2024-01-07,97,2024-01-14
DEM-0000555,KOL-LOC-031,TEA-006,2024-01-14,94,2024-01-21
DEM-0000753,KOL-LOC-031,TEA-006,2024-01-21,94,2024-01-28
DEM-0000954,KOL-LOC-031,TEA-006,2024-01-28,97,2024-02-04
DEM-0005755,KOL-LOC-031,TEA-006,2024-07-14,61,2024-07-21
DEM-0009754,KOL-LOC-031,TEA-006,2024-12-01,101,2024-12-08
DEM-0009954,KOL-LOC-031,TEA-006,2024-12-08,88,2024-12-15
DEM-0020154,KOL-LOC-031,TEA-006,2025-11-30,73,2025-12-07
DEM-0020553,KOL-LOC-031,TEA-006,2025-12-14,60,2025-12-21
DEM-0020755,KOL-LOC-031,TEA-006,2025-12-21,117,2025-12-28
DEM-0020954,KOL-LOC-031,TEA-006,2025-12-28,111,2026-01-04
DEM-0021155,KOL-LOC-031,TEA-006,2026-01-04,116,2026-01-11
DEM-0021555,KOL-LOC-031,TEA-006,2026-01-18,82,2026-01-25
DEM-0021953,KOL-LOC-031,TEA-006,2026-02-01,79,2026-02-08
DEM-0022354,KOL-LOC-031,TEA-006,2026-02-15,79,2026-02-22
DEM-0000154,KOL-LOC-031,TEA-007,1970-01-01,106,1970-01-01
DEM-0001151,KOL-LOC-031,TEA-007,1970-01-01,101,1970-01-01
DEM-0001553,KOL-LOC-031,TEA-007,1970-01-01,92,1970-01-01
DEM-0001755,KOL-LOC-031,TEA-007,1970-01-01,88,1970-01-01
DEM-0010155,KOL-LOC-031,TEA-007,1970-01-01,102,1970-01-01
DEM-0010555,KOL-LOC-031,TEA-007,1970-01-01,79,1970-01-01
DEM-0011355,KOL-LOC-031,TEA-007,1970-01-01,113,1970-01-01
DEM-0011555,KOL-LOC-031,TEA-007,1970-01-01,133,1970-01-01
DEM-0011954,KOL-LOC-031,TEA-007,1970-01-01,92,1970-01-01
DEM-0000352,KOL-LOC-031,TEA-007,2024-01-07,111,2024-01-14
DEM-0000952,KOL-LOC-031,TEA-007,2024-01-28,93,2024-02-04
DEM-0002355,KOL-LOC-031,TEA-007,2024-03-17,84,2024-03-24
DEM-0002955,KOL-LOC-031,TEA-007,2024-04-07,82,2024-04-14
DEM-0009953,KOL-LOC-031,TEA-007,2024-12-08,87,2024-12-15
DEM-0020353,KOL-LOC-031,TEA-007,2025-12-07,98,2025-12-14
DEM-0020754,KOL-LOC-031,TEA-007,2025-12-21,97,2025-12-28
DEM-0021154,KOL-LOC-031,TEA-007,2026-01-04,116,2026-01-11
DEM-0021353,KOL-LOC-031,TEA-007,2026-01-11,102,2026-01-18
DEM-0021552,KOL-LOC-031,TEA-007,2026-01-18,98,2026-01-25
DEM-0021753,KOL-LOC-031,TEA-007,2026-01-25,122,2026-02-01
DEM-0021954,KOL-LOC-031,TEA-007,2026-02-01,100,2026-02-08
DEM-0022153,KOL-LOC-031,TEA-007,2026-02-08,110,2026-02-15
DEM-0022353,KOL-LOC-031,TEA-007,2026-02-15,139,2026-02-22
DEM-0022553,KOL-LOC-031,TEA-007,2026-02-22,46,2026-03-01
DEM-0000151,KOL-LOC-031,TEA-009,1970-01-01,103,1970-01-01
DEM-0001152,KOL-LOC-031,TEA-009,1970-01-01,110,1970-01-01
DEM-0001352,KOL-LOC-031,TEA-009,1970-01-01,106,1970-01-01
DEM-0001552,KOL-LOC-031,TEA-009,1970-01-01,97,1970-01-01
DEM-0010152,KOL-LOC-031,TEA-009,1970-01-01,101,1970-01-01
DEM-0010353,KOL-LOC-031,TEA-009,1970-01-01,107,1970-01-01
DEM-0010553,KOL-LOC-031,TEA-009,1970-01-01,100,1970-01-01
DEM-0010754,KOL-LOC-031,TEA-009,1970-01-01,116,1970-01-01
DEM-0010951,KOL-LOC-031,TEA-009,1970-01-01,83,1970-01-01
DEM-0011152,KOL-LOC-031,TEA-009,1970-01-01,95,1970-01-01
DEM-0011353,KOL-LOC-031,TEA-009,1970-01-01,60,1970-01-01
DEM-0011552,KOL-LOC-031,TEA-009,1970-01-01,142,1970-01-01
DEM-0011753,KOL-LOC-031,TEA-009,1970-01-01,68,1970-01-01
DEM-0011953,KOL-LOC-031,TEA-009,1970-01-01,158,1970-01-01
DEM-0012152,KOL-LOC-031,TEA-009,1970-01-01,54,1970-01-01
DEM-0018155,KOL-LOC-031,TEA-009,1970-01-01,53,1970-01-01
DEM-0003555,KOL-LOC-031,TEA-009,2024-04-28,118,2024-05-05
DEM-0006155,KOL-LOC-031,TEA-009,2024-07-28,78,2024-08-04
DEM-0006553,KOL-LOC-031,TEA-009,2024-08-11,81,2024-08-18
DEM-0009752,KOL-LOC-031,TEA-009,2024-12-01,82,2024-12-08
DEM-0009952,KOL-LOC-031,TEA-009,2024-12-08,118,2024-12-15
DEM-0020151,KOL-LOC-031,TEA-009,2025-11-30,88,2025-12-07
DEM-0020351,KOL-LOC-031,TEA-009,2025-12-07,131,2025-12-14
DEM-0020753,KOL-LOC-031,TEA-009,2025-12-21,80,2025-12-28
DEM-0020951,KOL-LOC-031,TEA-009,2025-12-28,141,2026-01-04
DEM-0021153,KOL-LOC-031,TEA-009,2026-01-04,107,2026-01-11
DEM-0021352,KOL-LOC-031,TEA-009,2026-01-11,108,2026-01-18
DEM-0021554,KOL-LOC-031,TEA-009,2026-01-18,109,2026-01-25
DEM-0021754,KOL-LOC-031,TEA-009,2026-01-25,120,2026-02-01
DEM-0021951,KOL-LOC-031,TEA-009,2026-02-01,104,2026-02-08
DEM-0022154,KOL-LOC-031,TEA-009,2026-02-08,104,2026-02-15
DEM-0022351,KOL-LOC-031,TEA-009,2026-02-15,109,2026-02-22
DEM-0026355,KOL-LOC-031,TEA-009,2026-07-05,61,2026-07-12
DEM-0001554,KOL-LOC-031,TEA-010,1970-01-01,89,1970-01-01
DEM-0011155,KOL-LOC-031,TEA-010,1970-01-01,58,1970-01-01
DEM-0016153,KOL-LOC-031,VEG-008,1970-01-01,76,1970-01-01
DEM-0017754,KOL-LOC-031,VEG-008,1970-01-01,82,1970-01-01
DEM-0017955,KOL-LOC-031,VEG-008,1970-01-01,92,1970-01-01
DEM-0019353,KOL-LOC-031,VEG-008,1970-01-01,91,1970-01-01
DEM-0019554,KOL-LOC-031,VEG-008,1970-01-01,63,1970-01-01
DEM-0019752,KOL-LOC-031,VEG-008,1970-01-01,72,1970-01-01
DEM-0003355,KOL-LOC-031,VEG-008,2024-04-21,91,2024-04-28
DEM-0005554,KOL-LOC-031,VEG-008,2024-07-07,72,2024-07-14
DEM-0005754,KOL-LOC-031,VEG-008,2024-07-14,81,2024-07-21
DEM-0006554,KOL-LOC-031,VEG-008,2024-08-11,80,2024-08-18
DEM-0008552,KOL-LOC-031,VEG-008,2024-10-20,95,2024-10-27
DEM-0009354,KOL-LOC-031,VEG-008,2024-11-17,105,2024-11-24
DEM-0009552,KOL-LOC-031,VEG-008,2024-11-24,78,2024-12-01
DEM-0020555,KOL-LOC-031,VEG-008,2025-12-14,80,2025-12-21
DEM-0026551,KOL-LOC-031,VEG-008,2026-07-12,99,2026-07-19
DEM-0026753,KOL-LOC-031,VEG-008,2026-07-19,54,2026-07-26
DEM-0027753,KOL-LOC-031,VEG-008,2026-08-23,81,2026-08-30
DEM-0001556,KOL-LOC-032,BEV-001,1970-01-01,122,1970-01-01
DEM-0001959,KOL-LOC-032,BEV-001,1970-01-01,138,1970-01-01
DEM-0012359,KOL-LOC-032,BEV-001,1970-01-01,110,1970-01-01
DEM-0012760,KOL-LOC-032,BEV-001,1970-01-01,122,1970-01-01
DEM-0013359,KOL-LOC-032,BEV-001,1970-01-01,229,1970-01-01
DEM-0013559,KOL-LOC-032,BEV-001,1970-01-01,226,1970-01-01
DEM-0013760,KOL-LOC-032,BEV-001,1970-01-01,168,1970-01-01
DEM-0014159,KOL-LOC-032,BEV-001,1970-01-01,155,1970-01-01
DEM-0014358,KOL-LOC-032,BEV-001,1970-01-01,161,1970-01-01
DEM-0014760,KOL-LOC-032,BEV-001,1970-01-01,114,1970-01-01
DEM-0015159,KOL-LOC-032,BEV-001,1970-01-01,114,1970-01-01
DEM-0015360,KOL-LOC-032,BEV-001,1970-01-01,145,1970-01-01
DEM-0002358,KOL-LOC-032,BEV-001,2024-03-17,152,2024-03-24
DEM-0002758,KOL-LOC-032,BEV-001,2024-03-31,169,2024-04-07
DEM-0002958,KOL-LOC-032,BEV-001,2024-04-07,183,2024-04-14
DEM-0003156,KOL-LOC-032,BEV-001,2024-04-14,178,2024-04-21
DEM-0003359,KOL-LOC-032,BEV-001,2024-04-21,161,2024-04-28
DEM-0003558,KOL-LOC-032,BEV-001,2024-04-28,150,2024-05-05
DEM-0003758,KOL-LOC-032,BEV-001,2024-05-05,181,2024-05-12
DEM-0004159,KOL-LOC-032,BEV-001,2024-05-19,139,2024-05-26
DEM-0004557,KOL-LOC-032,BEV-001,2024-06-02,188,2024-06-09
DEM-0004958,KOL-LOC-032,BEV-001,2024-06-16,154,2024-06-23
DEM-0007960,KOL-LOC-032,BEV-001,2024-09-29,122,2024-10-06
DEM-0008158,KOL-LOC-032,BEV-001,2024-10-06,221,2024-10-13
DEM-0023559,KOL-LOC-032,BEV-001,2026-03-29,154,2026-04-05
DEM-0023960,KOL-LOC-032,BEV-001,2026-04-12,124,2026-04-19
DEM-0024159,KOL-LOC-032,BEV-001,2026-04-19,195,2026-04-26
DEM-0025160,KOL-LOC-032,BEV-001,2026-05-24,134,2026-05-31
DEM-0025560,KOL-LOC-032,BEV-001,2026-06-07,172,2026-06-14
DEM-0013160,KOL-LOC-032,BEV-002,1970-01-01,168,1970-01-01
DEM-0002159,KOL-LOC-032,BEV-003,2024-03-10,128,2024-03-17
DEM-0004960,KOL-LOC-032,BEV-003,2024-06-16,150,2024-06-23
DEM-0023360,KOL-LOC-032,BEV-003,2026-03-22,156,2026-03-29
DEM-0001958,KOL-LOC-032,BEV-004,1970-01-01,143,1970-01-01
DEM-0012358,KOL-LOC-032,BEV-004,1970-01-01,96,1970-01-01
DEM-0012556,KOL-LOC-032,BEV-004,1970-01-01,115,1970-01-01
DEM-0012756,KOL-LOC-032,BEV-004,1970-01-01,155,1970-01-01
DEM-0012956,KOL-LOC-032,BEV-004,1970-01-01,195,1970-01-01
DEM-0013156,KOL-LOC-032,BEV-004,1970-01-01,267,1970-01-01
DEM-0013356,KOL-LOC-032,BEV-004,1970-01-01,269,1970-01-01
DEM-0013557,KOL-LOC-032,BEV-004,1970-01-01,226,1970-01-01
DEM-0013757,KOL-LOC-032,BEV-004,1970-01-01,140,1970-01-01
DEM-0013957,KOL-LOC-032,BEV-004,1970-01-01,163,1970-01-01
DEM-0014356,KOL-LOC-032,BEV-004,1970-01-01,107,1970-01-01
DEM-0014558,KOL-LOC-032,BEV-004,1970-01-01,163,1970-01-01
DEM-0014758,KOL-LOC-032,BEV-004,1970-01-01,155,1970-01-01
DEM-0014960,KOL-LOC-032,BEV-004,1970-01-01,151,1970-01-01
DEM-0015156,KOL-LOC-032,BEV-004,1970-01-01,192,1970-01-01
DEM-0015358,KOL-LOC-032,BEV-004,1970-01-01,162,1970-01-01
DEM-0015557,KOL-LOC-032,BEV-004,1970-01-01,108,1970-01-01
DEM-0015758,KOL-LOC-032,BEV-004,1970-01-01,115,1970-01-01
DEM-0016160,KOL-LOC-032,BEV-004,1970-01-01,102,1970-01-01
DEM-0018356,KOL-LOC-032,BEV-004,1970-01-01,365,1970-01-01
DEM-0018556,KOL-LOC-032,BEV-004,1970-01-01,222,1970-01-01
DEM-0018756,KOL-LOC-032,BEV-004,1970-01-01,139,1970-01-01
DEM-0019157,KOL-LOC-032,BEV-004,1970-01-01,160,1970-01-01
DEM-0019356,KOL-LOC-032,BEV-004,1970-01-01,82,1970-01-01
DEM-0019757,KOL-LOC-032,BEV-004,1970-01-01,99,1970-01-01
DEM-0019956,KOL-LOC-032,BEV-004,1970-01-01,59,1970-01-01
DEM-0002156,KOL-LOC-032,BEV-004,2024-03-10,155,2024-03-17
DEM-0002356,KOL-LOC-032,BEV-004,2024-03-17,155,2024-03-24
DEM-0002557,KOL-LOC-032,BEV-004,2024-03-24,153,2024-03-31
DEM-0002757,KOL-LOC-032,BEV-004,2024-03-31,156,2024-04-07
DEM-0003159,KOL-LOC-032,BEV-004,2024-04-14,182,2024-04-21
DEM-0003358,KOL-LOC-032,BEV-004,2024-04-21,153,2024-04-28
DEM-0003757,KOL-LOC-032,BEV-004,2024-05-05,183,2024-05-12
DEM-0003957,KOL-LOC-032,BEV-004,2024-05-12,166,2024-05-19
DEM-0004156,KOL-LOC-032,BEV-004,2024-05-19,191,2024-05-26
DEM-0004357,KOL-LOC-032,BEV-004,2024-05-26,173,2024-06-02
DEM-0004556,KOL-LOC-032,BEV-004,2024-06-02,189,2024-06-09
DEM-0004759,KOL-LOC-032,BEV-004,2024-06-09,170,2024-06-16
DEM-0005156,KOL-LOC-032,BEV-004,2024-06-23,224,2024-06-30
DEM-0005358,KOL-LOC-032,BEV-004,2024-06-30,176,2024-07-07
DEM-0005757,KOL-LOC-032,BEV-004,2024-07-14,113,2024-07-21
DEM-0006157,KOL-LOC-032,BEV-004,2024-07-28,148,2024-08-04
DEM-0006556,KOL-LOC-032,BEV-004,2024-08-11,113,2024-08-18
DEM-0008156,KOL-LOC-032,BEV-004,2024-10-06,191,2024-10-13
DEM-0008356,KOL-LOC-032,BEV-004,2024-10-13,232,2024-10-20
DEM-0008556,KOL-LOC-032,BEV-004,2024-10-20,166,2024-10-27
DEM-0008756,KOL-LOC-032,BEV-004,2024-10-27,245,2024-11-03
DEM-0008957,KOL-LOC-032,BEV-004,2024-11-03,177,2024-11-10
DEM-0009156,KOL-LOC-032,BEV-004,2024-11-10,134,2024-11-17
DEM-0009559,KOL-LOC-032,BEV-004,2024-11-24,102,2024-12-01
DEM-0022756,KOL-LOC-032,BEV-004,2026-03-01,117,2026-03-08
DEM-0022958,KOL-LOC-032,BEV-004,2026-03-08,127,2026-03-15
DEM-0023157,KOL-LOC-032,BEV-004,2026-03-15,209,2026-03-22
DEM-0023357,KOL-LOC-032,BEV-004,2026-03-22,206,2026-03-29
DEM-0023557,KOL-LOC-032,BEV-004,2026-03-29,99,2026-04-05
DEM-0023757,KOL-LOC-032,BEV-004,2026-04-05,164,2026-04-12
DEM-0023956,KOL-LOC-032,BEV-004,2026-04-12,157,2026-04-19
DEM-0024156,KOL-LOC-032,BEV-004,2026-04-19,154,2026-04-26
DEM-0024357,KOL-LOC-032,BEV-004,2026-04-26,180,2026-05-03
DEM-0024556,KOL-LOC-032,BEV-004,2026-05-03,143,2026-05-10
DEM-0024957,KOL-LOC-032,BEV-004,2026-05-17,198,2026-05-24
DEM-0025157,KOL-LOC-032,BEV-004,2026-05-24,198,2026-05-31
DEM-0025356,KOL-LOC-032,BEV-004,2026-05-31,162,2026-06-07
DEM-0025756,KOL-LOC-032,BEV-004,2026-06-14,222,2026-06-21
DEM-0025959,KOL-LOC-032,BEV-004,2026-06-21,112,2026-06-28
DEM-0001956,KOL-LOC-032,BEV-006,1970-01-01,152,1970-01-01
DEM-0012356,KOL-LOC-032,BEV-006,1970-01-01,180,1970-01-01
DEM-0012558,KOL-LOC-032,BEV-006,1970-01-01,153,1970-01-01
DEM-0012758,KOL-LOC-032,BEV-006,1970-01-01,150,1970-01-01
DEM-0013158,KOL-LOC-032,BEV-006,1970-01-01,255,1970-01-01
DEM-0013358,KOL-LOC-032,BEV-006,1970-01-01,219,1970-01-01
DEM-0013558,KOL-LOC-032,BEV-006,1970-01-01,171,1970-01-01
DEM-0013758,KOL-LOC-032,BEV-006,1970-01-01,151,1970-01-01
DEM-0013958,KOL-LOC-032,BEV-006,1970-01-01,154,1970-01-01
DEM-0014556,KOL-LOC-032,BEV-006,1970-01-01,142,1970-01-01
DEM-0014759,KOL-LOC-032,BEV-006,1970-01-01,164,1970-01-01
DEM-0014959,KOL-LOC-032,BEV-006,1970-01-01,103,1970-01-01
DEM-0015157,KOL-LOC-032,BEV-006,1970-01-01,139,1970-01-01
DEM-0015359,KOL-LOC-032,BEV-006,1970-01-01,120,1970-01-01
DEM-0015558,KOL-LOC-032,BEV-006,1970-01-01,96,1970-01-01
DEM-0018357,KOL-LOC-032,BEV-006,1970-01-01,242,1970-01-01
DEM-0002158,KOL-LOC-032,BEV-006,2024-03-10,147,2024-03-17
DEM-0002359,KOL-LOC-032,BEV-006,2024-03-17,152,2024-03-24
DEM-0002559,KOL-LOC-032,BEV-006,2024-03-24,133,2024-03-31
DEM-0002956,KOL-LOC-032,BEV-006,2024-04-07,198,2024-04-14
DEM-0003158,KOL-LOC-032,BEV-006,2024-04-14,149,2024-04-21
DEM-0003356,KOL-LOC-032,BEV-006,2024-04-21,191,2024-04-28
DEM-0003557,KOL-LOC-032,BEV-006,2024-04-28,160,2024-05-05
DEM-0003958,KOL-LOC-032,BEV-006,2024-05-12,160,2024-05-19
DEM-0004158,KOL-LOC-032,BEV-006,2024-05-19,171,2024-05-26
DEM-0004358,KOL-LOC-032,BEV-006,2024-05-26,129,2024-06-02
DEM-0004559,KOL-LOC-032,BEV-006,2024-06-02,152,2024-06-09
DEM-0004758,KOL-LOC-032,BEV-006,2024-06-09,181,2024-06-16
DEM-0004956,KOL-LOC-032,BEV-006,2024-06-16,181,2024-06-23
DEM-0005158,KOL-LOC-032,BEV-006,2024-06-23,199,2024-06-30
DEM-0005359,KOL-LOC-032,BEV-006,2024-06-30,160,2024-07-07
DEM-0007160,KOL-LOC-032,BEV-006,2024-09-01,91,2024-09-08
DEM-0008360,KOL-LOC-032,BEV-006,2024-10-13,217,2024-10-20
DEM-0008958,KOL-LOC-032,BEV-006,2024-11-03,160,2024-11-10
DEM-0009160,KOL-LOC-032,BEV-006,2024-11-10,105,2024-11-17
DEM-0022757,KOL-LOC-032,BEV-006,2026-03-01,110,2026-03-08
DEM-0022957,KOL-LOC-032,BEV-006,2026-03-08,135,2026-03-15
DEM-0023158,KOL-LOC-032,BEV-006,2026-03-15,157,2026-03-22
DEM-0023358,KOL-LOC-032,BEV-006,2026-03-22,161,2026-03-29
DEM-0023558,KOL-LOC-032,BEV-006,2026-03-29,128,2026-04-05
DEM-0023758,KOL-LOC-032,BEV-006,2026-04-05,89,2026-04-12
