supplier_product_key,supplier_id,supplier_type_id,supplier_type_name,product_id,supplier_cost_price_rs,supplied_unit_size,supply_status,unmapped_col_10_quarantine,source_file,pipeline_timestamp
SUP-KOL-032-03_INS-004,SUP-KOL-032-03,SUP-T03,Packaged Foods & Bakery,INS-004,14,50 g,Available,14.11,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-03_INS-005,SUP-KOL-032-03,SUP-T03,Packaged Foods & Bakery,INS-005,14,50 g,Available,14.11,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-03_INS-006,SUP-KOL-032-03,SUP-T03,Packaged Foods & Bakery,INS-006,10,50 g,Available,10.08,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-03_INS-007,SUP-KOL-032-03,SUP-T03,Packaged Foods & Bakery,INS-007,10,50 g,Available,10.08,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-03_INS-008,SUP-KOL-032-03,SUP-T03,Packaged Foods & Bakery,INS-008,14,50 g,Available,14.11,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-03_INS-009,SUP-KOL-032-03,SUP-T03,Packaged Foods & Bakery,INS-009,15,50 g,Available,15.12,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-03_INS-010,SUP-KOL-032-03,SUP-T03,Packaged Foods & Bakery,INS-010,10,50 g,Available,10.08,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_BEV-001,SUP-KOL-032-04,SUP-T04,Beverages,BEV-001,16,200 ml,Available,16.26,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_BEV-002,SUP-KOL-032-04,SUP-T04,Beverages,BEV-002,16,200 ml,Available,16.26,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_BEV-003,SUP-KOL-032-04,SUP-T04,Beverages,BEV-003,16,200 ml,Available,16.26,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_BEV-004,SUP-KOL-032-04,SUP-T04,Beverages,BEV-004,16,200 ml,Available,16.26,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_BEV-005,SUP-KOL-032-04,SUP-T04,Beverages,BEV-005,16,200 ml,Available,16.26,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_BEV-006,SUP-KOL-032-04,SUP-T04,Beverages,BEV-006,16,200 ml,Available,16.26,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_BEV-007,SUP-KOL-032-04,SUP-T04,Beverages,BEV-007,14,200 ml,Available,14.22,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_BEV-008,SUP-KOL-032-04,SUP-T04,Beverages,BEV-008,33,200 ml,Available,33.53,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_BEV-009,SUP-KOL-032-04,SUP-T04,Beverages,BEV-009,284,200 ml,Available,288.54,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_BEV-010,SUP-KOL-032-04,SUP-T04,Beverages,BEV-010,14,200 ml,Available,14.22,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_TEA-001,SUP-KOL-032-04,SUP-T04,Beverages,TEA-001,29,50 g,Available,29.46,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_TEA-002,SUP-KOL-032-04,SUP-T04,Beverages,TEA-002,29,50 g,Available,29.46,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_TEA-003,SUP-KOL-032-04,SUP-T04,Beverages,TEA-003,29,50 g,Available,29.46,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_TEA-004,SUP-KOL-032-04,SUP-T04,Beverages,TEA-004,29,50 g,Available,29.46,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_TEA-005,SUP-KOL-032-04,SUP-T04,Beverages,TEA-005,29,50 g,Available,29.46,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_TEA-006,SUP-KOL-032-04,SUP-T04,Beverages,TEA-006,29,50 g,Available,29.46,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_TEA-007,SUP-KOL-032-04,SUP-T04,Beverages,TEA-007,29,50 g,Available,29.46,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_TEA-008,SUP-KOL-032-04,SUP-T04,Beverages,TEA-008,29,50 g,Available,29.46,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_TEA-009,SUP-KOL-032-04,SUP-T04,Beverages,TEA-009,121,50 g,Available,122.94,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-04_TEA-010,SUP-KOL-032-04,SUP-T04,Beverages,TEA-010,91,50 g,Available,92.46,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_PCR-001,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",PCR-001,33,50 ml,Available,32.47,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_PCR-002,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",PCR-002,33,50 ml,Available,32.47,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_PCR-003,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",PCR-003,30,50 ml,Available,29.52,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_PCR-004,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",PCR-004,20,50 g,Available,19.68,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_PCR-005,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",PCR-005,20,50 g,Available,19.68,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_PCR-006,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",PCR-006,30,50 ml,Available,29.52,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_PCR-007,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",PCR-007,29,50 ml,Available,28.54,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_PCR-008,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",PCR-008,29,50 ml,Available,28.54,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_PCR-009,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",PCR-009,40,50 ml,Available,39.36,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_PCR-010,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",PCR-010,57,50 ml,Available,56.09,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_ORL-001,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",ORL-001,41,50 g,Available,40.34,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_ORL-002,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",ORL-002,41,50 g,Available,40.34,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_ORL-003,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",ORL-003,41,50 g,Available,40.34,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_ORL-004,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",ORL-004,41,50 g,Available,40.34,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_ORL-005,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",ORL-005,41,50 g,Available,40.34,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_ORL-006,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",ORL-006,153,50 g,Available,150.55,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_ORL-007,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",ORL-007,41,50 g,Available,40.34,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_ORL-008,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",ORL-008,41,50 g,Available,40.34,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_ORL-009,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",ORL-009,58,50 g,Available,57.07,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_ORL-010,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",ORL-010,25,50 g,Available,24.6,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_CLN-001,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",CLN-001,135,500 g,Available,132.84,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_CLN-002,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",CLN-002,135,500 g,Available,132.84,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_CLN-003,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",CLN-003,100,500 g,Available,98.4,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_CLN-004,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",CLN-004,10,50 ml,Available,9.84,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_CLN-005,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",CLN-005,11,50 g,Available,10.82,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_CLN-006,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",CLN-006,11,50 g,Available,10.82,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_CLN-007,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",CLN-007,10,50 ml,Available,9.84,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_CLN-008,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",CLN-008,10,50 ml,Available,9.84,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_CLN-009,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",CLN-009,10,50 ml,Available,9.84,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_CLN-010,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",CLN-010,10,50 ml,Available,9.84,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_HOU-001,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",HOU-001,48,50 g,Available,47.23,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_HOU-002,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",HOU-002,48,50 g,Available,47.23,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_HOU-003,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",HOU-003,48,50 g,Available,47.23,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_HOU-004,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",HOU-004,48,50 g,Available,47.23,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_HOU-005,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",HOU-005,90,1 piece,Available,88.56,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_HOU-006,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",HOU-006,48,50 g,Available,47.23,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_HOU-007,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",HOU-007,48,50 g,Available,47.23,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_HOU-008,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",HOU-008,48,50 g,Available,47.23,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_HOU-009,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",HOU-009,90,1 piece,Available,88.56,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_HOU-010,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",HOU-010,48,50 g,Available,47.23,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_BAB-001,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",BAB-001,52,50 g,Available,51.17,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_BAB-002,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",BAB-002,52,50 g,Available,51.17,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_BAB-003,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",BAB-003,52,50 g,Available,51.17,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_BAB-004,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",BAB-004,52,50 g,Available,51.17,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_BAB-005,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",BAB-005,61,50 ml,Available,60.02,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_BAB-006,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",BAB-006,61,50 ml,Available,60.02,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_BAB-007,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",BAB-007,44,50 g,Available,43.3,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_BAB-008,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",BAB-008,88,50 ml,Available,86.59,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_BAB-009,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",BAB-009,115,50 ml,Available,113.16,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-032-05_BAB-010,SUP-KOL-032-05,SUP-T05,"Home, Personal & Family",BAB-010,44,50 g,Available,43.3,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_ICE-001,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,ICE-001,36,80 ml,Available,35.71,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_ICE-002,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,ICE-002,36,80 ml,Available,35.71,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_ICE-003,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,ICE-003,48,80 ml,Available,47.62,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_ICE-004,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,ICE-004,78,80 ml,Available,77.38,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_ICE-005,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,ICE-005,51,80 ml,Available,50.59,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_ICE-006,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,ICE-006,51,80 ml,Available,50.59,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_ICE-007,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,ICE-007,45,80 ml,Available,44.64,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_ICE-008,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,ICE-008,66,80 ml,Available,65.47,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_ICE-009,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,ICE-009,44,80 ml,Available,43.65,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_ICE-010,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,ICE-010,36,80 ml,Available,35.71,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_DAI-001,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,DAI-001,85,200 ml,Available,84.32,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_DAI-002,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,DAI-002,16,200 ml,Available,15.87,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_DAI-003,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,DAI-003,16,200 ml,Available,15.87,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_DAI-004,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,DAI-004,11,100 g,Available,10.91,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_DAI-005,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,DAI-005,10,100 g,Available,9.92,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_DAI-006,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,DAI-006,65,100 g,Available,64.48,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_DAI-007,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,DAI-007,47,100 g,Available,46.62,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_DAI-008,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,DAI-008,58,100 g,Available,57.54,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_DAI-009,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,DAI-009,107,100 g,Available,106.14,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_DAI-010,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,DAI-010,85,200 ml,Available,84.32,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_FRT-001,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,FRT-001,55,250 g,Available,54.56,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_FRT-002,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,FRT-002,35,1 dozen,Available,34.72,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_FRT-003,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,FRT-003,40,250 g,Available,39.68,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_FRT-004,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,FRT-004,24,250 g,Available,23.81,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_FRT-005,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,FRT-005,21,250 g,Available,20.83,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_FRT-006,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,FRT-006,16,250 g,Available,15.87,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_FRT-007,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,FRT-007,55,250 g,Available,54.56,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_FRT-008,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,FRT-008,55,1 piece,Available,54.56,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_FRT-009,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,FRT-009,45,250 g,Available,44.64,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_FRT-010,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,FRT-010,65,1 piece,Available,64.48,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_VEG-001,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,VEG-001,10,250 g,Available,9.92,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_VEG-002,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,VEG-002,12,250 g,Available,11.9,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_VEG-003,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,VEG-003,13,250 g,Available,12.9,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_VEG-004,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,VEG-004,14,100 g,Available,13.89,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_VEG-005,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,VEG-005,50,1 piece,Available,49.6,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_VEG-006,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,VEG-006,10,100 g,Available,9.92,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_VEG-007,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,VEG-007,10,100 g,Available,9.92,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_VEG-008,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,VEG-008,10,100 g,Available,9.92,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_VEG-009,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,VEG-009,14,100 g,Available,13.89,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-01_VEG-010,SUP-KOL-033-01,SUP-T01,Fresh Produce & Chilled,VEG-010,10,100 g,Available,9.92,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-02_STP-001,SUP-KOL-033-02,SUP-T02,Staples & Cooking,STP-001,40,500 g,Available,40.0,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-02_STP-002,SUP-KOL-033-02,SUP-T02,Staples & Cooking,STP-002,40,500 g,Available,40.0,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-02_STP-003,SUP-KOL-033-02,SUP-T02,Staples & Cooking,STP-003,36,500 g,Available,36.0,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-02_STP-004,SUP-KOL-033-02,SUP-T02,Staples & Cooking,STP-004,36,500 g,Available,36.0,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-02_STP-005,SUP-KOL-033-02,SUP-T02,Staples & Cooking,STP-005,40,500 g,Available,40.0,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
SUP-KOL-033-02_STP-006,SUP-KOL-033-02,SUP-T02,Staples & Cooking,STP-006,40,500 g,Available,40.0,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T13:22:09.034261+00:00
