warehouse_id,product_id,available_stock_units,avg_weekly_demand_units,weeks_of_cover_calc,reorder_flag_calc,stock_status,inventory_risk,shortage_units,capacity_utilization_pct,risk_source,pipeline_timestamp
WH-KOL-013,ICE-005,33,54.0,0.61,1,Healthy,NORMAL,75.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ICE-006,29,44.6,0.65,1,Healthy,NORMAL,60.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ICE-007,31,37.1,0.84,1,Healthy,NORMAL,43.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ICE-008,26,34.1,0.76,1,Healthy,NORMAL,42.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ICE-009,29,61.2,0.47,1,Healthy,NORMAL,93.4,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ICE-010,33,43.9,0.75,1,Healthy,NORMAL,54.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CHO-001,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CHO-002,24,4.0,6.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CHO-003,21,4.0,5.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CHO-004,19,4.0,4.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CHO-005,23,4.0,5.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CHO-006,18,4.0,4.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CHO-007,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CHO-008,27,4.0,6.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CHO-009,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CHO-010,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,SNK-001,36,28.6,1.26,1,Healthy,NORMAL,21.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,SNK-002,48,29.2,1.64,1,Healthy,NORMAL,10.4,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,SNK-003,22,10.8,2.04,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,SNK-004,47,23.3,2.02,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,SNK-005,21,8.3,2.53,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,SNK-006,29,19.8,1.46,1,Healthy,NORMAL,10.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,SNK-007,25,8.0,3.12,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,SNK-008,33,22.8,1.45,1,Healthy,NORMAL,12.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,SNK-009,41,34.2,1.2,1,Healthy,NORMAL,27.4,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,SNK-010,32,35.3,0.91,1,Healthy,NORMAL,38.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BEV-001,41,53.6,0.76,1,Healthy,NORMAL,66.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BEV-002,30,44.9,0.67,1,Healthy,NORMAL,59.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BEV-003,34,40.0,0.85,1,Healthy,NORMAL,46.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BEV-004,40,53.3,0.75,1,Healthy,NORMAL,66.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BEV-005,55,50.9,1.08,1,Healthy,NORMAL,46.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BEV-006,50,50.3,0.99,1,Healthy,NORMAL,50.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BEV-007,47,53.5,0.88,1,Healthy,NORMAL,60.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BEV-008,38,47.0,0.81,1,Healthy,NORMAL,56.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BEV-009,27,15.6,1.73,1,Healthy,NORMAL,4.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BEV-010,33,52.4,0.63,1,Healthy,NORMAL,71.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAI-001,31,14.5,2.14,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAI-002,44,37.0,1.19,1,Healthy,NORMAL,30.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAI-003,20,13.1,1.53,1,Healthy,NORMAL,6.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAI-004,21,10.3,2.04,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAI-005,41,45.9,0.89,1,Healthy,NORMAL,50.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAI-006,20,13.4,1.49,1,Healthy,NORMAL,6.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAI-007,20,13.1,1.53,1,Healthy,NORMAL,6.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAI-008,25,9.5,2.63,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAI-009,32,12.2,2.62,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAI-010,37,28.6,1.29,1,Healthy,NORMAL,20.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAK-001,19,16.3,1.17,1,Healthy,NORMAL,13.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAK-002,23,14.9,1.54,1,Healthy,NORMAL,6.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAK-003,35,26.1,1.34,1,Healthy,NORMAL,17.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAK-004,47,37.3,1.26,1,Healthy,NORMAL,27.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAK-005,18,10.9,1.65,1,Healthy,NORMAL,3.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAK-006,17,14.4,1.18,1,Healthy,NORMAL,11.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAK-007,21,10.6,1.98,1,Healthy,NORMAL,0.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAK-008,16,17.0,0.94,1,Healthy,NORMAL,18.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAK-009,25,13.0,1.92,1,Healthy,NORMAL,1.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAK-010,24,16.1,1.49,1,Healthy,NORMAL,8.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,STP-001,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,STP-002,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,STP-003,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,STP-004,21,4.0,5.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,STP-005,20,4.0,5.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,STP-006,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,STP-007,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,STP-008,27,4.0,6.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,STP-009,24,4.0,6.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,STP-010,19,4.0,4.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FLO-001,26,4.0,6.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FLO-002,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FLO-003,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FLO-004,20,4.0,5.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FLO-005,24,4.0,6.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FLO-006,23,4.0,5.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FLO-007,19,4.0,4.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FLO-008,21,4.0,5.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FLO-009,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FLO-010,23,4.0,5.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAL-001,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAL-002,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAL-003,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAL-004,22,4.0,5.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAL-005,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAL-006,21,4.0,5.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAL-007,20,4.0,5.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAL-008,23,4.0,5.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAL-009,22,4.0,5.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,DAL-010,27,4.0,6.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,OIL-001,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,OIL-002,22,4.0,5.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,OIL-003,23,4.0,5.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,OIL-004,26,4.0,6.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,OIL-005,20,4.0,5.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,OIL-006,26,4.0,6.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,OIL-007,18,4.0,4.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,OIL-008,20,4.0,5.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,OIL-009,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,OIL-010,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FRT-001,23,11.9,1.93,1,Healthy,NORMAL,0.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FRT-002,23,12.2,1.89,1,Healthy,NORMAL,1.4,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FRT-003,22,9.8,2.24,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FRT-004,23,12.3,1.87,1,Healthy,NORMAL,1.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FRT-005,25,14.4,1.74,1,Healthy,NORMAL,3.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FRT-006,23,14.7,1.56,1,Healthy,NORMAL,6.4,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FRT-007,35,30.8,1.14,1,Healthy,NORMAL,26.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FRT-008,22,12.8,1.72,1,Healthy,NORMAL,3.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FRT-009,17,12.3,1.38,1,Healthy,NORMAL,7.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,FRT-010,18,11.7,1.54,1,Healthy,NORMAL,5.4,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,VEG-001,19,11.5,1.65,1,Healthy,NORMAL,4.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,VEG-002,16,9.3,1.72,1,Healthy,NORMAL,2.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,VEG-003,42,34.2,1.23,1,Healthy,NORMAL,26.4,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,VEG-004,19,8.6,2.21,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,VEG-005,26,11.5,2.26,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,VEG-006,23,10.1,2.28,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,VEG-007,22,8.6,2.56,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,VEG-008,40,33.9,1.18,1,Healthy,NORMAL,27.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,VEG-009,26,9.3,2.8,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,VEG-010,36,35.4,1.02,1,Healthy,NORMAL,34.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BIS-001,26,9.5,2.74,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BIS-002,23,7.9,2.91,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BIS-003,25,9.9,2.53,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BIS-004,25,11.8,2.12,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BIS-005,31,22.1,1.4,1,Healthy,NORMAL,13.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BIS-006,24,11.6,2.07,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BIS-007,20,9.9,2.02,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BIS-008,31,31.1,1.0,1,Healthy,NORMAL,31.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BIS-009,20,9.6,2.08,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BIS-010,24,11.9,2.02,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,TEA-001,34,37.9,0.9,1,Healthy,NORMAL,41.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,TEA-002,38,43.4,0.88,1,Healthy,NORMAL,48.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,TEA-003,43,28.6,1.5,1,Healthy,NORMAL,14.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,TEA-004,35,29.7,1.18,1,Healthy,NORMAL,24.4,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,TEA-005,28,35.8,0.78,1,Healthy,NORMAL,43.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,TEA-006,33,41.7,0.79,1,Healthy,NORMAL,50.4,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,TEA-007,39,30.8,1.27,1,Healthy,NORMAL,22.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,TEA-008,33,27.6,1.2,1,Healthy,NORMAL,22.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,TEA-009,48,35.9,1.34,1,Healthy,NORMAL,23.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,TEA-010,36,27.2,1.32,1,Healthy,NORMAL,18.4,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,PCR-001,23,4.0,5.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,PCR-002,22,4.0,5.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,PCR-003,27,4.0,6.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,PCR-004,21,4.0,5.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,PCR-005,18,4.0,4.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,PCR-006,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,PCR-007,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,PCR-008,22,4.0,5.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,PCR-009,21,4.0,5.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,PCR-010,21,4.0,5.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ORL-001,19,4.0,4.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ORL-002,18,4.0,4.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ORL-003,16,4.0,4.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ORL-004,22,4.0,5.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ORL-005,19,4.0,4.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ORL-006,19,4.0,4.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ORL-007,16,4.0,4.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ORL-008,26,4.0,6.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ORL-009,19,4.0,4.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,ORL-010,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CLN-001,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CLN-002,26,4.0,6.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CLN-003,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CLN-004,19,4.0,4.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CLN-005,26,4.0,6.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CLN-006,23,4.0,5.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CLN-007,19,4.0,4.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CLN-008,19,4.0,4.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CLN-009,25,4.0,6.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,CLN-010,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,HOU-001,19,4.0,4.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,HOU-002,20,4.0,5.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,HOU-003,24,4.0,6.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,HOU-004,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,HOU-005,26,4.0,6.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,HOU-006,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,HOU-007,20,4.0,5.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,HOU-008,20,4.0,5.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,HOU-009,23,4.0,5.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,HOU-010,20,4.0,5.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,INS-001,37,32.8,1.13,1,Healthy,NORMAL,28.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,INS-002,23,9.0,2.56,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,INS-003,25,9.9,2.53,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,INS-004,45,27.0,1.67,1,Healthy,NORMAL,9.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,INS-005,27,13.1,2.06,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,INS-006,27,17.6,1.53,1,Healthy,NORMAL,8.2,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,INS-007,19,11.4,1.67,1,Healthy,NORMAL,3.8,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,INS-008,37,33.3,1.11,1,Healthy,NORMAL,29.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,INS-009,42,37.5,1.12,1,Healthy,NORMAL,33.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,INS-010,47,33.3,1.41,1,Healthy,NORMAL,19.6,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAB-001,20,4.0,5.0,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAB-002,18,4.0,4.5,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAB-003,27,4.0,6.75,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-013,BAB-004,17,4.0,4.25,0,Healthy,NORMAL,0.0,55.65,INVENTORY,2026-09-21T14:26:38.170968+00:00
