product_variant_id,product_id,variant_index,unit_size_raw,unit_size_value,unit_size_unit,normalized_quantity_value,normalized_quantity_unit,cost_price_rs,selling_price_rs,source_file,source_record,pipeline_timestamp
FRT-002-2DOZEN,FRT-002,2,2 dozen,2.0,dozen,2.0,dozen,70,81,products.csv,"product_id=FRT-002, unit_size_2",2026-09-21T13:22:09.034261+00:00
FRT-002-4DOZEN,FRT-002,3,4 dozen,4.0,dozen,4.0,dozen,140,161,products.csv,"product_id=FRT-002, unit_size_3",2026-09-21T13:22:09.034261+00:00
FRT-002-6DOZEN,FRT-002,4,6 dozen,6.0,dozen,6.0,dozen,210,241,products.csv,"product_id=FRT-002, unit_size_4",2026-09-21T13:22:09.034261+00:00
FRT-002-12DOZEN,FRT-002,5,12 dozen,12.0,dozen,12.0,dozen,420,483,products.csv,"product_id=FRT-002, unit_size_5",2026-09-21T13:22:09.034261+00:00
FRT-003-250G,FRT-003,1,250 g,250.0,g,250.0,g,40,46,products.csv,"product_id=FRT-003, unit_size_1",2026-09-21T13:22:09.034261+00:00
FRT-003-500G,FRT-003,2,500 g,500.0,g,500.0,g,80,92,products.csv,"product_id=FRT-003, unit_size_2",2026-09-21T13:22:09.034261+00:00
FRT-003-1KG,FRT-003,3,1 kg,1.0,kg,1000.0,g,160,184,products.csv,"product_id=FRT-003, unit_size_3",2026-09-21T13:22:09.034261+00:00
FRT-003-2KG,FRT-003,4,2 kg,2.0,kg,2000.0,g,320,368,products.csv,"product_id=FRT-003, unit_size_4",2026-09-21T13:22:09.034261+00:00
FRT-003-5KG,FRT-003,5,5 kg,5.0,kg,5000.0,g,800,920,products.csv,"product_id=FRT-003, unit_size_5",2026-09-21T13:22:09.034261+00:00
FRT-004-250G,FRT-004,1,250 g,250.0,g,250.0,g,24,28,products.csv,"product_id=FRT-004, unit_size_1",2026-09-21T13:22:09.034261+00:00
FRT-004-500G,FRT-004,2,500 g,500.0,g,500.0,g,48,55,products.csv,"product_id=FRT-004, unit_size_2",2026-09-21T13:22:09.034261+00:00
FRT-004-1KG,FRT-004,3,1 kg,1.0,kg,1000.0,g,95,109,products.csv,"product_id=FRT-004, unit_size_3",2026-09-21T13:22:09.034261+00:00
FRT-004-2KG,FRT-004,4,2 kg,2.0,kg,2000.0,g,190,218,products.csv,"product_id=FRT-004, unit_size_4",2026-09-21T13:22:09.034261+00:00
FRT-004-5KG,FRT-004,5,5 kg,5.0,kg,5000.0,g,475,546,products.csv,"product_id=FRT-004, unit_size_5",2026-09-21T13:22:09.034261+00:00
FRT-005-250G,FRT-005,1,250 g,250.0,g,250.0,g,21,24,products.csv,"product_id=FRT-005, unit_size_1",2026-09-21T13:22:09.034261+00:00
FRT-005-500G,FRT-005,2,500 g,500.0,g,500.0,g,42,48,products.csv,"product_id=FRT-005, unit_size_2",2026-09-21T13:22:09.034261+00:00
FRT-005-1KG,FRT-005,3,1 kg,1.0,kg,1000.0,g,85,98,products.csv,"product_id=FRT-005, unit_size_3",2026-09-21T13:22:09.034261+00:00
FRT-005-2KG,FRT-005,4,2 kg,2.0,kg,2000.0,g,170,195,products.csv,"product_id=FRT-005, unit_size_4",2026-09-21T13:22:09.034261+00:00
FRT-005-5KG,FRT-005,5,5 kg,5.0,kg,5000.0,g,425,489,products.csv,"product_id=FRT-005, unit_size_5",2026-09-21T13:22:09.034261+00:00
FRT-006-250G,FRT-006,1,250 g,250.0,g,250.0,g,16,18,products.csv,"product_id=FRT-006, unit_size_1",2026-09-21T13:22:09.034261+00:00
FRT-006-500G,FRT-006,2,500 g,500.0,g,500.0,g,32,37,products.csv,"product_id=FRT-006, unit_size_2",2026-09-21T13:22:09.034261+00:00
FRT-006-1KG,FRT-006,3,1 kg,1.0,kg,1000.0,g,65,75,products.csv,"product_id=FRT-006, unit_size_3",2026-09-21T13:22:09.034261+00:00
FRT-006-2KG,FRT-006,4,2 kg,2.0,kg,2000.0,g,130,150,products.csv,"product_id=FRT-006, unit_size_4",2026-09-21T13:22:09.034261+00:00
FRT-006-5KG,FRT-006,5,5 kg,5.0,kg,5000.0,g,325,374,products.csv,"product_id=FRT-006, unit_size_5",2026-09-21T13:22:09.034261+00:00
FRT-007-250G,FRT-007,1,250 g,250.0,g,250.0,g,55,63,products.csv,"product_id=FRT-007, unit_size_1",2026-09-21T13:22:09.034261+00:00
FRT-007-500G,FRT-007,2,500 g,500.0,g,500.0,g,110,126,products.csv,"product_id=FRT-007, unit_size_2",2026-09-21T13:22:09.034261+00:00
FRT-007-1KG,FRT-007,3,1 kg,1.0,kg,1000.0,g,220,253,products.csv,"product_id=FRT-007, unit_size_3",2026-09-21T13:22:09.034261+00:00
FRT-007-2KG,FRT-007,4,2 kg,2.0,kg,2000.0,g,440,506,products.csv,"product_id=FRT-007, unit_size_4",2026-09-21T13:22:09.034261+00:00
FRT-007-5KG,FRT-007,5,5 kg,5.0,kg,5000.0,g,1100,1265,products.csv,"product_id=FRT-007, unit_size_5",2026-09-21T13:22:09.034261+00:00
FRT-008-1PIECE,FRT-008,1,1 piece,1.0,piece,1.0,piece,55,63,products.csv,"product_id=FRT-008, unit_size_1",2026-09-21T13:22:09.034261+00:00
FRT-008-2PIECE,FRT-008,2,2 piece,2.0,piece,2.0,piece,110,126,products.csv,"product_id=FRT-008, unit_size_2",2026-09-21T13:22:09.034261+00:00
FRT-008-4PIECE,FRT-008,3,4 piece,4.0,piece,4.0,piece,220,253,products.csv,"product_id=FRT-008, unit_size_3",2026-09-21T13:22:09.034261+00:00
FRT-008-6PIECE,FRT-008,4,6 piece,6.0,piece,6.0,piece,330,379,products.csv,"product_id=FRT-008, unit_size_4",2026-09-21T13:22:09.034261+00:00
FRT-008-10PIECE,FRT-008,5,10 piece,10.0,piece,10.0,piece,550,633,products.csv,"product_id=FRT-008, unit_size_5",2026-09-21T13:22:09.034261+00:00
FRT-009-250G,FRT-009,1,250 g,250.0,g,250.0,g,45,52,products.csv,"product_id=FRT-009, unit_size_1",2026-09-21T13:22:09.034261+00:00
FRT-009-500G,FRT-009,2,500 g,500.0,g,500.0,g,90,103,products.csv,"product_id=FRT-009, unit_size_2",2026-09-21T13:22:09.034261+00:00
FRT-009-1KG,FRT-009,3,1 kg,1.0,kg,1000.0,g,180,207,products.csv,"product_id=FRT-009, unit_size_3",2026-09-21T13:22:09.034261+00:00
FRT-009-2KG,FRT-009,4,2 kg,2.0,kg,2000.0,g,360,414,products.csv,"product_id=FRT-009, unit_size_4",2026-09-21T13:22:09.034261+00:00
FRT-009-5KG,FRT-009,5,5 kg,5.0,kg,5000.0,g,900,1035,products.csv,"product_id=FRT-009, unit_size_5",2026-09-21T13:22:09.034261+00:00
FRT-010-1PIECE,FRT-010,1,1 piece,1.0,piece,1.0,piece,65,75,products.csv,"product_id=FRT-010, unit_size_1",2026-09-21T13:22:09.034261+00:00
FRT-010-2PIECE,FRT-010,2,2 piece,2.0,piece,2.0,piece,130,150,products.csv,"product_id=FRT-010, unit_size_2",2026-09-21T13:22:09.034261+00:00
FRT-010-4PIECE,FRT-010,3,4 piece,4.0,piece,4.0,piece,260,299,products.csv,"product_id=FRT-010, unit_size_3",2026-09-21T13:22:09.034261+00:00
FRT-010-6PIECE,FRT-010,4,6 piece,6.0,piece,6.0,piece,390,448,products.csv,"product_id=FRT-010, unit_size_4",2026-09-21T13:22:09.034261+00:00
FRT-010-10PIECE,FRT-010,5,10 piece,10.0,piece,10.0,piece,650,747,products.csv,"product_id=FRT-010, unit_size_5",2026-09-21T13:22:09.034261+00:00
VEG-001-250G,VEG-001,1,250 g,250.0,g,250.0,g,10,12,products.csv,"product_id=VEG-001, unit_size_1",2026-09-21T13:22:09.034261+00:00
VEG-001-500G,VEG-001,2,500 g,500.0,g,500.0,g,16,18,products.csv,"product_id=VEG-001, unit_size_2",2026-09-21T13:22:09.034261+00:00
VEG-001-1KG,VEG-001,3,1 kg,1.0,kg,1000.0,g,32,37,products.csv,"product_id=VEG-001, unit_size_3",2026-09-21T13:22:09.034261+00:00
VEG-001-2KG,VEG-001,4,2 kg,2.0,kg,2000.0,g,64,74,products.csv,"product_id=VEG-001, unit_size_4",2026-09-21T13:22:09.034261+00:00
VEG-001-5KG,VEG-001,5,5 kg,5.0,kg,5000.0,g,160,184,products.csv,"product_id=VEG-001, unit_size_5",2026-09-21T13:22:09.034261+00:00
VEG-002-250G,VEG-002,1,250 g,250.0,g,250.0,g,12,14,products.csv,"product_id=VEG-002, unit_size_1",2026-09-21T13:22:09.034261+00:00
VEG-002-500G,VEG-002,2,500 g,500.0,g,500.0,g,24,28,products.csv,"product_id=VEG-002, unit_size_2",2026-09-21T13:22:09.034261+00:00
VEG-002-1KG,VEG-002,3,1 kg,1.0,kg,1000.0,g,48,55,products.csv,"product_id=VEG-002, unit_size_3",2026-09-21T13:22:09.034261+00:00
VEG-002-2KG,VEG-002,4,2 kg,2.0,kg,2000.0,g,96,110,products.csv,"product_id=VEG-002, unit_size_4",2026-09-21T13:22:09.034261+00:00
VEG-002-5KG,VEG-002,5,5 kg,5.0,kg,5000.0,g,240,276,products.csv,"product_id=VEG-002, unit_size_5",2026-09-21T13:22:09.034261+00:00
VEG-003-250G,VEG-003,1,250 g,250.0,g,250.0,g,13,15,products.csv,"product_id=VEG-003, unit_size_1",2026-09-21T13:22:09.034261+00:00
VEG-003-500G,VEG-003,2,500 g,500.0,g,500.0,g,26,30,products.csv,"product_id=VEG-003, unit_size_2",2026-09-21T13:22:09.034261+00:00
VEG-003-1KG,VEG-003,3,1 kg,1.0,kg,1000.0,g,52,60,products.csv,"product_id=VEG-003, unit_size_3",2026-09-21T13:22:09.034261+00:00
VEG-003-2KG,VEG-003,4,2 kg,2.0,kg,2000.0,g,104,120,products.csv,"product_id=VEG-003, unit_size_4",2026-09-21T13:22:09.034261+00:00
VEG-003-5KG,VEG-003,5,5 kg,5.0,kg,5000.0,g,260,299,products.csv,"product_id=VEG-003, unit_size_5",2026-09-21T13:22:09.034261+00:00
VEG-004-100G,VEG-004,1,100 g,100.0,g,100.0,g,14,16,products.csv,"product_id=VEG-004, unit_size_1",2026-09-21T13:22:09.034261+00:00
VEG-004-250G,VEG-004,2,250 g,250.0,g,250.0,g,35,40,products.csv,"product_id=VEG-004, unit_size_2",2026-09-21T13:22:09.034261+00:00
VEG-004-500G,VEG-004,3,500 g,500.0,g,500.0,g,70,81,products.csv,"product_id=VEG-004, unit_size_3",2026-09-21T13:22:09.034261+00:00
VEG-004-1KG,VEG-004,4,1 kg,1.0,kg,1000.0,g,140,161,products.csv,"product_id=VEG-004, unit_size_4",2026-09-21T13:22:09.034261+00:00
VEG-004-2KG,VEG-004,5,2 kg,2.0,kg,2000.0,g,280,322,products.csv,"product_id=VEG-004, unit_size_5",2026-09-21T13:22:09.034261+00:00
VEG-005-1PIECE,VEG-005,1,1 piece,1.0,piece,1.0,piece,50,57,products.csv,"product_id=VEG-005, unit_size_1",2026-09-21T13:22:09.034261+00:00
VEG-005-2PIECE,VEG-005,2,2 piece,2.0,piece,2.0,piece,100,115,products.csv,"product_id=VEG-005, unit_size_2",2026-09-21T13:22:09.034261+00:00
VEG-005-4PIECE,VEG-005,3,4 piece,4.0,piece,4.0,piece,200,230,products.csv,"product_id=VEG-005, unit_size_3",2026-09-21T13:22:09.034261+00:00
VEG-005-6PIECE,VEG-005,4,6 piece,6.0,piece,6.0,piece,300,345,products.csv,"product_id=VEG-005, unit_size_4",2026-09-21T13:22:09.034261+00:00
VEG-005-10PIECE,VEG-005,5,10 piece,10.0,piece,10.0,piece,500,575,products.csv,"product_id=VEG-005, unit_size_5",2026-09-21T13:22:09.034261+00:00
VEG-006-100G,VEG-006,1,100 g,100.0,g,100.0,g,10,12,products.csv,"product_id=VEG-006, unit_size_1",2026-09-21T13:22:09.034261+00:00
VEG-006-250G,VEG-006,2,250 g,250.0,g,250.0,g,25,29,products.csv,"product_id=VEG-006, unit_size_2",2026-09-21T13:22:09.034261+00:00
VEG-006-500G,VEG-006,3,500 g,500.0,g,500.0,g,50,57,products.csv,"product_id=VEG-006, unit_size_3",2026-09-21T13:22:09.034261+00:00
VEG-006-1KG,VEG-006,4,1 kg,1.0,kg,1000.0,g,100,115,products.csv,"product_id=VEG-006, unit_size_4",2026-09-21T13:22:09.034261+00:00
VEG-006-2KG,VEG-006,5,2 kg,2.0,kg,2000.0,g,200,230,products.csv,"product_id=VEG-006, unit_size_5",2026-09-21T13:22:09.034261+00:00
VEG-007-100G,VEG-007,1,100 g,100.0,g,100.0,g,10,12,products.csv,"product_id=VEG-007, unit_size_1",2026-09-21T13:22:09.034261+00:00
VEG-007-250G,VEG-007,2,250 g,250.0,g,250.0,g,18,21,products.csv,"product_id=VEG-007, unit_size_2",2026-09-21T13:22:09.034261+00:00
VEG-007-500G,VEG-007,3,500 g,500.0,g,500.0,g,35,40,products.csv,"product_id=VEG-007, unit_size_3",2026-09-21T13:22:09.034261+00:00
VEG-007-1KG,VEG-007,4,1 kg,1.0,kg,1000.0,g,70,81,products.csv,"product_id=VEG-007, unit_size_4",2026-09-21T13:22:09.034261+00:00
VEG-007-2KG,VEG-007,5,2 kg,2.0,kg,2000.0,g,140,161,products.csv,"product_id=VEG-007, unit_size_5",2026-09-21T13:22:09.034261+00:00
VEG-008-100G,VEG-008,1,100 g,100.0,g,100.0,g,10,12,products.csv,"product_id=VEG-008, unit_size_1",2026-09-21T13:22:09.034261+00:00
VEG-008-250G,VEG-008,2,250 g,250.0,g,250.0,g,15,17,products.csv,"product_id=VEG-008, unit_size_2",2026-09-21T13:22:09.034261+00:00
VEG-008-500G,VEG-008,3,500 g,500.0,g,500.0,g,30,35,products.csv,"product_id=VEG-008, unit_size_3",2026-09-21T13:22:09.034261+00:00
VEG-008-1KG,VEG-008,4,1 kg,1.0,kg,1000.0,g,60,69,products.csv,"product_id=VEG-008, unit_size_4",2026-09-21T13:22:09.034261+00:00
VEG-008-2KG,VEG-008,5,2 kg,2.0,kg,2000.0,g,120,138,products.csv,"product_id=VEG-008, unit_size_5",2026-09-21T13:22:09.034261+00:00
VEG-009-100G,VEG-009,1,100 g,100.0,g,100.0,g,14,16,products.csv,"product_id=VEG-009, unit_size_1",2026-09-21T13:22:09.034261+00:00
VEG-009-250G,VEG-009,2,250 g,250.0,g,250.0,g,35,40,products.csv,"product_id=VEG-009, unit_size_2",2026-09-21T13:22:09.034261+00:00
VEG-009-500G,VEG-009,3,500 g,500.0,g,500.0,g,70,81,products.csv,"product_id=VEG-009, unit_size_3",2026-09-21T13:22:09.034261+00:00
VEG-009-1KG,VEG-009,4,1 kg,1.0,kg,1000.0,g,140,161,products.csv,"product_id=VEG-009, unit_size_4",2026-09-21T13:22:09.034261+00:00
VEG-009-2KG,VEG-009,5,2 kg,2.0,kg,2000.0,g,280,322,products.csv,"product_id=VEG-009, unit_size_5",2026-09-21T13:22:09.034261+00:00
VEG-010-100G,VEG-010,1,100 g,100.0,g,100.0,g,10,12,products.csv,"product_id=VEG-010, unit_size_1",2026-09-21T13:22:09.034261+00:00
VEG-010-250G,VEG-010,2,250 g,250.0,g,250.0,g,16,18,products.csv,"product_id=VEG-010, unit_size_2",2026-09-21T13:22:09.034261+00:00
VEG-010-500G,VEG-010,3,500 g,500.0,g,500.0,g,32,37,products.csv,"product_id=VEG-010, unit_size_3",2026-09-21T13:22:09.034261+00:00
VEG-010-1KG,VEG-010,4,1 kg,1.0,kg,1000.0,g,65,75,products.csv,"product_id=VEG-010, unit_size_4",2026-09-21T13:22:09.034261+00:00
VEG-010-2KG,VEG-010,5,2 kg,2.0,kg,2000.0,g,130,150,products.csv,"product_id=VEG-010, unit_size_5",2026-09-21T13:22:09.034261+00:00
BIS-001-50G,BIS-001,1,50 g,50.0,g,50.0,g,8,9,products.csv,"product_id=BIS-001, unit_size_1",2026-09-21T13:22:09.034261+00:00
BIS-001-100G,BIS-001,2,100 g,100.0,g,100.0,g,15,17,products.csv,"product_id=BIS-001, unit_size_2",2026-09-21T13:22:09.034261+00:00
BIS-001-150G,BIS-001,3,150 g,150.0,g,150.0,g,21,24,products.csv,"product_id=BIS-001, unit_size_3",2026-09-21T13:22:09.034261+00:00
BIS-001-250G,BIS-001,4,250 g,250.0,g,250.0,g,35,40,products.csv,"product_id=BIS-001, unit_size_4",2026-09-21T13:22:09.034261+00:00
BIS-001-500G,BIS-001,5,500 g,500.0,g,500.0,g,68,78,products.csv,"product_id=BIS-001, unit_size_5",2026-09-21T13:22:09.034261+00:00
BIS-002-50G,BIS-002,1,50 g,50.0,g,50.0,g,8,9,products.csv,"product_id=BIS-002, unit_size_1",2026-09-21T13:22:09.034261+00:00
BIS-002-100G,BIS-002,2,100 g,100.0,g,100.0,g,16,18,products.csv,"product_id=BIS-002, unit_size_2",2026-09-21T13:22:09.034261+00:00
BIS-002-150G,BIS-002,3,150 g,150.0,g,150.0,g,23,26,products.csv,"product_id=BIS-002, unit_size_3",2026-09-21T13:22:09.034261+00:00
BIS-002-250G,BIS-002,4,250 g,250.0,g,250.0,g,39,45,products.csv,"product_id=BIS-002, unit_size_4",2026-09-21T13:22:09.034261+00:00
BIS-002-500G,BIS-002,5,500 g,500.0,g,500.0,g,75,86,products.csv,"product_id=BIS-002, unit_size_5",2026-09-21T13:22:09.034261+00:00
BIS-003-50G,BIS-003,1,50 g,50.0,g,50.0,g,8,9,products.csv,"product_id=BIS-003, unit_size_1",2026-09-21T13:22:09.034261+00:00
BIS-003-100G,BIS-003,2,100 g,100.0,g,100.0,g,16,18,products.csv,"product_id=BIS-003, unit_size_2",2026-09-21T13:22:09.034261+00:00
BIS-003-150G,BIS-003,3,150 g,150.0,g,150.0,g,23,26,products.csv,"product_id=BIS-003, unit_size_3",2026-09-21T13:22:09.034261+00:00
BIS-003-250G,BIS-003,4,250 g,250.0,g,250.0,g,39,45,products.csv,"product_id=BIS-003, unit_size_4",2026-09-21T13:22:09.034261+00:00
BIS-003-500G,BIS-003,5,500 g,500.0,g,500.0,g,75,86,products.csv,"product_id=BIS-003, unit_size_5",2026-09-21T13:22:09.034261+00:00
BIS-004-50G,BIS-004,1,50 g,50.0,g,50.0,g,8,9,products.csv,"product_id=BIS-004, unit_size_1",2026-09-21T13:22:09.034261+00:00
BIS-004-100G,BIS-004,2,100 g,100.0,g,100.0,g,16,18,products.csv,"product_id=BIS-004, unit_size_2",2026-09-21T13:22:09.034261+00:00
BIS-004-150G,BIS-004,3,150 g,150.0,g,150.0,g,23,26,products.csv,"product_id=BIS-004, unit_size_3",2026-09-21T13:22:09.034261+00:00
BIS-004-250G,BIS-004,4,250 g,250.0,g,250.0,g,39,45,products.csv,"product_id=BIS-004, unit_size_4",2026-09-21T13:22:09.034261+00:00
BIS-004-500G,BIS-004,5,500 g,500.0,g,500.0,g,75,86,products.csv,"product_id=BIS-004, unit_size_5",2026-09-21T13:22:09.034261+00:00
BIS-005-50G,BIS-005,1,50 g,50.0,g,50.0,g,8,9,products.csv,"product_id=BIS-005, unit_size_1",2026-09-21T13:22:09.034261+00:00
BIS-005-100G,BIS-005,2,100 g,100.0,g,100.0,g,16,18,products.csv,"product_id=BIS-005, unit_size_2",2026-09-21T13:22:09.034261+00:00
BIS-005-150G,BIS-005,3,150 g,150.0,g,150.0,g,23,26,products.csv,"product_id=BIS-005, unit_size_3",2026-09-21T13:22:09.034261+00:00
BIS-005-250G,BIS-005,4,250 g,250.0,g,250.0,g,39,45,products.csv,"product_id=BIS-005, unit_size_4",2026-09-21T13:22:09.034261+00:00
BIS-005-500G,BIS-005,5,500 g,500.0,g,500.0,g,75,86,products.csv,"product_id=BIS-005, unit_size_5",2026-09-21T13:22:09.034261+00:00
BIS-006-50G,BIS-006,1,50 g,50.0,g,50.0,g,8,9,products.csv,"product_id=BIS-006, unit_size_1",2026-09-21T13:22:09.034261+00:00
BIS-006-100G,BIS-006,2,100 g,100.0,g,100.0,g,16,18,products.csv,"product_id=BIS-006, unit_size_2",2026-09-21T13:22:09.034261+00:00
BIS-006-150G,BIS-006,3,150 g,150.0,g,150.0,g,23,26,products.csv,"product_id=BIS-006, unit_size_3",2026-09-21T13:22:09.034261+00:00
BIS-006-250G,BIS-006,4,250 g,250.0,g,250.0,g,39,45,products.csv,"product_id=BIS-006, unit_size_4",2026-09-21T13:22:09.034261+00:00
BIS-006-500G,BIS-006,5,500 g,500.0,g,500.0,g,75,86,products.csv,"product_id=BIS-006, unit_size_5",2026-09-21T13:22:09.034261+00:00
BIS-007-50G,BIS-007,1,50 g,50.0,g,50.0,g,8,9,products.csv,"product_id=BIS-007, unit_size_1",2026-09-21T13:22:09.034261+00:00
BIS-007-100G,BIS-007,2,100 g,100.0,g,100.0,g,16,18,products.csv,"product_id=BIS-007, unit_size_2",2026-09-21T13:22:09.034261+00:00
BIS-007-150G,BIS-007,3,150 g,150.0,g,150.0,g,23,26,products.csv,"product_id=BIS-007, unit_size_3",2026-09-21T13:22:09.034261+00:00
BIS-007-250G,BIS-007,4,250 g,250.0,g,250.0,g,39,45,products.csv,"product_id=BIS-007, unit_size_4",2026-09-21T13:22:09.034261+00:00
BIS-007-500G,BIS-007,5,500 g,500.0,g,500.0,g,75,86,products.csv,"product_id=BIS-007, unit_size_5",2026-09-21T13:22:09.034261+00:00
BIS-008-50G,BIS-008,1,50 g,50.0,g,50.0,g,8,9,products.csv,"product_id=BIS-008, unit_size_1",2026-09-21T13:22:09.034261+00:00
BIS-008-100G,BIS-008,2,100 g,100.0,g,100.0,g,16,18,products.csv,"product_id=BIS-008, unit_size_2",2026-09-21T13:22:09.034261+00:00
BIS-008-150G,BIS-008,3,150 g,150.0,g,150.0,g,23,26,products.csv,"product_id=BIS-008, unit_size_3",2026-09-21T13:22:09.034261+00:00
BIS-008-250G,BIS-008,4,250 g,250.0,g,250.0,g,39,45,products.csv,"product_id=BIS-008, unit_size_4",2026-09-21T13:22:09.034261+00:00
BIS-008-500G,BIS-008,5,500 g,500.0,g,500.0,g,75,86,products.csv,"product_id=BIS-008, unit_size_5",2026-09-21T13:22:09.034261+00:00
BIS-009-50G,BIS-009,1,50 g,50.0,g,50.0,g,8,9,products.csv,"product_id=BIS-009, unit_size_1",2026-09-21T13:22:09.034261+00:00
BIS-009-100G,BIS-009,2,100 g,100.0,g,100.0,g,15,17,products.csv,"product_id=BIS-009, unit_size_2",2026-09-21T13:22:09.034261+00:00
BIS-009-150G,BIS-009,3,150 g,150.0,g,150.0,g,21,24,products.csv,"product_id=BIS-009, unit_size_3",2026-09-21T13:22:09.034261+00:00
BIS-009-250G,BIS-009,4,250 g,250.0,g,250.0,g,35,40,products.csv,"product_id=BIS-009, unit_size_4",2026-09-21T13:22:09.034261+00:00
BIS-009-500G,BIS-009,5,500 g,500.0,g,500.0,g,68,78,products.csv,"product_id=BIS-009, unit_size_5",2026-09-21T13:22:09.034261+00:00
BIS-010-50G,BIS-010,1,50 g,50.0,g,50.0,g,8,9,products.csv,"product_id=BIS-010, unit_size_1",2026-09-21T13:22:09.034261+00:00
BIS-010-100G,BIS-010,2,100 g,100.0,g,100.0,g,16,18,products.csv,"product_id=BIS-010, unit_size_2",2026-09-21T13:22:09.034261+00:00
BIS-010-150G,BIS-010,3,150 g,150.0,g,150.0,g,23,26,products.csv,"product_id=BIS-010, unit_size_3",2026-09-21T13:22:09.034261+00:00
BIS-010-250G,BIS-010,4,250 g,250.0,g,250.0,g,39,45,products.csv,"product_id=BIS-010, unit_size_4",2026-09-21T13:22:09.034261+00:00
BIS-010-500G,BIS-010,5,500 g,500.0,g,500.0,g,75,86,products.csv,"product_id=BIS-010, unit_size_5",2026-09-21T13:22:09.034261+00:00
TEA-001-50G,TEA-001,1,50 g,50.0,g,50.0,g,29,33,products.csv,"product_id=TEA-001, unit_size_1",2026-09-21T13:22:09.034261+00:00
TEA-001-100G,TEA-001,2,100 g,100.0,g,100.0,g,57,66,products.csv,"product_id=TEA-001, unit_size_2",2026-09-21T13:22:09.034261+00:00
TEA-001-250G,TEA-001,3,250 g,250.0,g,250.0,g,135,155,products.csv,"product_id=TEA-001, unit_size_3",2026-09-21T13:22:09.034261+00:00
TEA-001-500G,TEA-001,4,500 g,500.0,g,500.0,g,260,299,products.csv,"product_id=TEA-001, unit_size_4",2026-09-21T13:22:09.034261+00:00
TEA-001-1KG,TEA-001,5,1 kg,1.0,kg,1000.0,g,499,574,products.csv,"product_id=TEA-001, unit_size_5",2026-09-21T13:22:09.034261+00:00
TEA-002-50G,TEA-002,1,50 g,50.0,g,50.0,g,29,33,products.csv,"product_id=TEA-002, unit_size_1",2026-09-21T13:22:09.034261+00:00
TEA-002-100G,TEA-002,2,100 g,100.0,g,100.0,g,57,66,products.csv,"product_id=TEA-002, unit_size_2",2026-09-21T13:22:09.034261+00:00
TEA-002-250G,TEA-002,3,250 g,250.0,g,250.0,g,135,155,products.csv,"product_id=TEA-002, unit_size_3",2026-09-21T13:22:09.034261+00:00
TEA-002-500G,TEA-002,4,500 g,500.0,g,500.0,g,260,299,products.csv,"product_id=TEA-002, unit_size_4",2026-09-21T13:22:09.034261+00:00
TEA-002-1KG,TEA-002,5,1 kg,1.0,kg,1000.0,g,499,574,products.csv,"product_id=TEA-002, unit_size_5",2026-09-21T13:22:09.034261+00:00
TEA-003-50G,TEA-003,1,50 g,50.0,g,50.0,g,29,33,products.csv,"product_id=TEA-003, unit_size_1",2026-09-21T13:22:09.034261+00:00
TEA-003-100G,TEA-003,2,100 g,100.0,g,100.0,g,57,66,products.csv,"product_id=TEA-003, unit_size_2",2026-09-21T13:22:09.034261+00:00
TEA-003-250G,TEA-003,3,250 g,250.0,g,250.0,g,135,155,products.csv,"product_id=TEA-003, unit_size_3",2026-09-21T13:22:09.034261+00:00
TEA-003-500G,TEA-003,4,500 g,500.0,g,500.0,g,260,299,products.csv,"product_id=TEA-003, unit_size_4",2026-09-21T13:22:09.034261+00:00
TEA-003-1KG,TEA-003,5,1 kg,1.0,kg,1000.0,g,499,574,products.csv,"product_id=TEA-003, unit_size_5",2026-09-21T13:22:09.034261+00:00
TEA-004-50G,TEA-004,1,50 g,50.0,g,50.0,g,29,33,products.csv,"product_id=TEA-004, unit_size_1",2026-09-21T13:22:09.034261+00:00
TEA-004-100G,TEA-004,2,100 g,100.0,g,100.0,g,57,66,products.csv,"product_id=TEA-004, unit_size_2",2026-09-21T13:22:09.034261+00:00
TEA-004-250G,TEA-004,3,250 g,250.0,g,250.0,g,135,155,products.csv,"product_id=TEA-004, unit_size_3",2026-09-21T13:22:09.034261+00:00
TEA-004-500G,TEA-004,4,500 g,500.0,g,500.0,g,260,299,products.csv,"product_id=TEA-004, unit_size_4",2026-09-21T13:22:09.034261+00:00
TEA-004-1KG,TEA-004,5,1 kg,1.0,kg,1000.0,g,499,574,products.csv,"product_id=TEA-004, unit_size_5",2026-09-21T13:22:09.034261+00:00
TEA-005-50G,TEA-005,1,50 g,50.0,g,50.0,g,29,33,products.csv,"product_id=TEA-005, unit_size_1",2026-09-21T13:22:09.034261+00:00
TEA-005-100G,TEA-005,2,100 g,100.0,g,100.0,g,57,66,products.csv,"product_id=TEA-005, unit_size_2",2026-09-21T13:22:09.034261+00:00
TEA-005-250G,TEA-005,3,250 g,250.0,g,250.0,g,135,155,products.csv,"product_id=TEA-005, unit_size_3",2026-09-21T13:22:09.034261+00:00
TEA-005-500G,TEA-005,4,500 g,500.0,g,500.0,g,260,299,products.csv,"product_id=TEA-005, unit_size_4",2026-09-21T13:22:09.034261+00:00
TEA-005-1KG,TEA-005,5,1 kg,1.0,kg,1000.0,g,499,574,products.csv,"product_id=TEA-005, unit_size_5",2026-09-21T13:22:09.034261+00:00
